Person;primeGender;prime;primeEmotion;corrAnsPrime;targetPerson;targetGender;target;targetEmotion;Cond;corrAnsTar;gender;condition;ID_primer;ID_target;PrimerTime;PrimerTime120;JitterTime;conditionsFile;primePerson;emotion_condition;Condition;example.thisRepN;example.thisTrialN;example.thisN;example.thisIndex;readinBlocks.thisRepN;readinBlocks.thisTrialN;readinBlocks.thisN;readinBlocks.thisIndex;trials.thisRepN;trials.thisTrialN;trials.thisN;trials.thisIndex;text_intro.started;text_intro.stopped;text_probe.started;text_probe.stopped;key_resp_2.keys;key_resp_2.rt;key_resp_2.started;key_resp_2.stopped;polygon_ISI.started;polygon_ISI.stopped;polygon.started;polygon.stopped;primerImage.started;primerImage.stopped;maskImage.started;maskImage.stopped;response.started;response.stopped;key_resp.keys;key_resp.corr;key_resp.started;key_resp.stopped;text.started;text.stopped;key_resp_Rating.keys;key_resp_Rating.rt;key_resp_Rating.started;key_resp_Rating.stopped;text_start.started;text_start.stopped;text_pause.started;text_pause.stopped;key_resp.rt;text_ende.started;text_ende.stopped;participant;date;expName;psychopyVersion;frameRate;
;f;030_o_f_h_a.jpg;happy;9;19;f;019_m_f_h_a.jpg;happy;congruent;9;match;;120;150;;2;183;block3_Pilot_2;30;h_h;h_h_weak;;;;;0;2;2;2;0;27;27;27;;;;;;;;;1996.2367474000002;None;1997.8061429;1998.0959919999996;1998.0959919999996;1998.1123674;1998.1123674;1998.1532569;1998.1532569;None;9;1;1998.1532569;None;1999.6532423999997;None;['8'];[0.13017949999994016];1999.6532423999997;None;;;;;0.7982190999991872;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;m;027_o_m_h_a.jpg;happy;9;16;m;016_y_m_n_a.jpg;neutral;incongruent;8;match;;120;170;;2;206;block3_Pilot_2;27;h_n;h_n_strong;;;;;0;2;2;2;0;28;28;28;;;;;;;;;2002.6532244;None;2004.3896076;2004.6797539999998;2004.6797539999998;2004.6957351;2004.6957351;2004.7364496;2004.7364496;None;9;0;2004.7364496;None;2006.2365993000003;None;['8'];[0.25870450000002165];2006.2365993000003;None;;;;;1.0469003999996858;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;m;004_o_m_n_a.jpg;neutral;8;33;m;033_o_m_h_a.jpg;happy;incongruent;9;match;;140;150;;1;238;block3_Pilot_2;4;n_h;n_h_strong;;;;;0;2;2;2;0;29;29;29;;;;;;;;;2009.2368573000003;None;2011.2404164;2011.5297517;2011.5297517;2011.5374743000002;2011.5374743000002;2011.5783838999996;2011.5783838999996;None;None;0;2011.5783838999996;None;2013.0785222000004;None;['9'];[0.40869970000039757];2013.0785222000004;None;;;;;;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;m;033_o_m_s_a.jpg;sad;7;40;f;040_y_f_h_a.jpg;happy;incongruent;9;mismatch;;130;150;;18;124;block3_Pilot_2;33;s_h;s_h_weak;;;;;0;2;2;2;0;30;30;30;;;;;;;;;2016.0791606000003;None;2017.1199162000003;2017.4128062999998;2017.4128062999998;2017.5625041000003;2017.5625041000003;2017.6036237999997;2017.6036237999997;None;7;0;2017.6036237999997;None;2019.1035904999999;None;['7'];[0.35186069999963365];2019.1035904999999;None;;;;;0.7798512999997911;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;f;012_o_f_n_a.jpg;neutral;8;4;m;004_o_m_h_a.jpg;happy;incongruent;9;mismatch;;140;150;;2;147;block3_Pilot_2;12;n_h;n_h_strong;;;;;0;2;2;2;0;31;31;31;;;;;;;;;2022.1044776999997;None;2023.3521775999998;2023.6468056000003;2023.6468056000003;2023.6628156999996;2023.6628156999996;2023.7036775999995;2023.7036775999995;None;None;0;2023.7036775999995;None;2025.2035245999996;None;['9'];[0.2839115999995556];2025.2035245999996;None;;;;;;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;m;004_o_m_h_a.jpg;happy;9;19;f;019_m_f_n_a.jpg;neutral;incongruent;8;mismatch;;120;170;;18;131;block3_Pilot_2;4;h_n;h_n_weak;;;;;0;2;2;2;0;32;32;32;;;;;;;;;2028.2050695999997;None;2029.3157201000004;2029.6051774999996;2029.6051774999996;2029.7546659999998;2029.7546659999998;2029.7952733000002;2029.7952733000002;None;9;0;2029.7952733000002;None;2031.2952845;None;['7'];[0.37623829999938607];2031.2952845;None;;;;;0.604091299999709;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;f;030_o_f_n_a.jpg;neutral;8;12;f;012_o_f_h_a.jpg;happy;incongruent;9;match;;140;150;;18;177;block3_Pilot_2;30;n_h;n_h_strong;;;;;0;2;2;2;0;33;33;33;;;;;;;;;2034.2959869999995;None;2035.7910266;2036.0801073000002;2036.0801073000002;2036.2296771000001;2036.2296771000001;2036.2705038000004;2036.2705038000004;None;8;0;2036.2705038000004;None;2037.7705887000002;None;['7'];[0.6207451000000219];2037.7705887000002;None;;;;;1.1530118999999104;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;m;013_y_m_s_a.jpg;sad;7;27;m;027_o_m_s_a.jpg;sad;congruent;7;match;;130;160;;3;173;block3_Pilot_2;13;s_s;s_s_strong;;;;;0;2;2;2;0;34;34;34;;;;;;;;;2040.7713752999998;None;2042.2209948999998;2042.5133391999998;2042.5133391999998;2042.5381311;2042.5381311;2042.5790991000003;2042.5790991000003;None;7;1;2042.5790991000003;None;2044.0798662999996;None;['8'];[0.2796090000001641];2044.0798662999996;None;;;;;1.1323223999997936;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;m;008_y_m_n_a.jpg;neutral;8;4;m;004_o_m_n_a.jpg;neutral;congruent;8;match;;140;170;;3;181;block3_Pilot_2;8;n_n;n_n_strong;;;;;0;2;2;2;0;35;35;35;;;;;;;;;2047.0799889;None;2048.6084277;2048.8970455;2048.8970455;2048.9216336;2048.9216336;2048.9624186;2048.9624186;None;8;1;2048.9624186;None;2050.462565;None;['8'];[0.9208063000005495];2050.462565;None;;;;;0.8127632000005178;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;m;013_y_m_n_a.jpg;neutral;8;40;f;040_y_f_n_a.jpg;neutral;congruent;8;mismatch;;140;170;;3;140;block3_Pilot_2;13;n_n;n_n_weak;;;;;0;2;2;2;0;36;36;36;;;;;;;;;2053.4626866999997;None;2054.6487540999997;2054.9387500000003;2054.9387500000003;2054.9633283000003;2054.9633283000003;2055.0042543;2055.0042543;None;8;1;2055.0042543;None;2056.5042368000004;None;['7'];[0.3991710999998759];2056.5042368000004;None;;;;;1.2670775999995385;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;f;019_m_f_s_a.jpg;sad;7;28;f;028_y_f_s_a.jpg;sad;congruent;7;match;;130;160;;18;198;block3_Pilot_2;19;s_s;s_s_strong;;;;;0;2;2;2;0;37;37;37;;;;;;;;;2059.5048553999995;None;2061.1757457000003;2061.4728912;2061.4728912;2061.6217418999995;2061.6217418999995;2061.6626098999996;2061.6626098999996;None;7;1;2061.6626098999996;None;2063.1632106999996;None;['7'];[0.22820790000059787];2063.1632106999996;None;;;;;0.9528788999996323;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;m;027_o_m_n_a.jpg;neutral;8;28;f;028_y_f_s_a.jpg;sad;incongruent;7;mismatch;;140;160;;1;238;block3_Pilot_2;27;n_s;n_s_strong;;;;;0;2;2;2;0;38;38;38;;;;;;;;;2066.1632627999998;None;2068.1653229000003;2068.4559067;2068.4559067;2068.4636713;2068.4636713;2068.5044846;2068.5044846;None;None;0;2068.5044846;None;2070.0045725;None;['9'];[0.3549138000007588];2070.0045725;None;;;;;;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;m;013_y_m_n_a.jpg;neutral;8;12;f;012_o_f_s_a.jpg;sad;incongruent;7;mismatch;;140;160;;18;214;block3_Pilot_2;13;n_s;n_s_strong;;;;;0;2;2;2;0;39;39;39;;;;;;;;;2073.0052869;None;2074.8072599999996;2075.0975173999996;2075.0975173999996;2075.2470763;2075.2470763;2075.2879424000002;2075.2879424000002;None;8;0;2075.2879424000002;None;2076.7880079999995;None;['7'];[0.5552994999998191];2076.7880079999995;None;;;;;0.7752983000000313;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;m;008_y_m_n_a.jpg;neutral;8;4;m;004_o_m_s_a.jpg;sad;incongruent;7;match;;140;160;;18;201;block3_Pilot_2;8;n_s;n_s_weak;;;;;0;2;2;2;0;40;40;40;;;;;;;;;2079.7888890000004;None;2081.4822694000004;2081.772731;2081.772731;2081.9221952999997;2081.9221952999997;2081.9630125000003;2081.9630125000003;None;8;0;2081.9630125000003;None;2083.4636892999997;None;['7'];[0.33565419999922597];2083.4636892999997;None;;;;;0.6363871000003201;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;m;027_o_m_n_a.jpg;neutral;8;19;f;019_m_f_n_a.jpg;neutral;congruent;8;mismatch;;140;170;;2;164;block3_Pilot_2;27;n_n;n_n_strong;;;;;0;2;2;2;0;41;41;41;;;;;;;;;2086.4636069999997;None;2087.8491868;2088.1395672;2088.1395672;2088.1556457999995;2088.1556457999995;2088.1965806999997;2088.1965806999997;None;None;0;2088.1965806999997;None;2089.6965739999996;None;['9'];[0.21479249999993044];2089.6965739999996;None;;;;;;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;f;019_m_f_h_a.jpg;happy;9;30;f;030_o_f_h_a.jpg;happy;congruent;9;match;;120;150;;1;238;block3_Pilot_2;19;h_h;h_h_weak;;;;;0;2;2;2;0;42;42;42;;;;;;;;;2092.6982768;None;2094.6876359999997;2094.9809408;2094.9809408;2094.9891292;2094.9891292;2095.0299444;2095.0299444;None;None;0;2095.0299444;None;2096.5300694999996;None;['9'];[0.16524120000030962];2096.5300694999996;None;;;;;;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;m;008_y_m_h_a.jpg;happy;9;33;m;033_o_m_s_a.jpg;sad;incongruent;7;match;;120;160;;3;168;block3_Pilot_2;8;h_s;h_s_strong;;;;;0;2;2;2;0;43;43;43;;;;;;;;;2099.5309143000004;None;2100.9384044999997;2101.2311182000003;2101.2311182000003;2101.2557891999995;2101.2557891999995;2101.2967637;2101.2967637;None;9;0;2101.2967637;None;2102.7966389000003;None;['7'];[0.3466115000001082];2102.7966389000003;None;;;;;0.8225355999993553;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;f;012_o_f_h_a.jpg;happy;9;33;m;033_o_m_n_a.jpg;neutral;incongruent;8;mismatch;;120;170;;1;238;block3_Pilot_2;12;h_n;h_n_strong;;;;;0;2;2;2;0;44;44;44;;;;;;;;;2105.7975880000004;None;2107.7876559999995;2108.0811685;2108.0811685;2108.0892562999998;2108.0892562999998;2108.1301889999995;2108.1301889999995;None;None;0;2108.1301889999995;None;2109.6301878000004;None;['9'];[0.3049872999999934];2109.6301878000004;None;;;;;;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;f;019_m_f_n_a.jpg;neutral;8;4;m;004_o_m_h_a.jpg;happy;incongruent;9;mismatch;;140;150;;18;238;block3_Pilot_2;19;n_h;n_h_strong;;;;;0;2;2;2;0;45;45;45;;;;;;;;;2112.6311312999997;None;2114.6549167000003;2114.9483739999996;2114.9483739999996;2115.0978009;2115.0978009;2115.1386365;2115.1386365;None;8;0;2115.1386365;None;2116.6392362999995;None;['7'];[0.37584590000005846];2116.6392362999995;None;;;;;0.6607752999998411;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;m;004_o_m_h_a.jpg;happy;9;30;f;030_o_f_n_a.jpg;neutral;incongruent;8;mismatch;;120;170;;1;238;block3_Pilot_2;4;h_n;h_n_strong;;;;;0;2;2;2;0;46;46;46;;;;;;;;;2119.6397500000003;None;2121.6433537000003;2121.9317567;2121.9317567;2121.9393489000004;2121.9393489000004;2121.9805433;2121.9805433;None;None;0;2121.9805433;None;2123.4804647;None;['9'];[0.3988912999993772];2123.4804647;None;;;;;;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;m;027_o_m_s_a.jpg;sad;7;4;m;004_o_m_n_a.jpg;neutral;incongruent;8;match;;130;170;;18;238;block3_Pilot_2;27;s_n;s_n_strong;;;;;0;2;2;2;0;47;47;47;;;;;;;;;2126.4812881;None;2128.4726006;2128.7648787;2128.7648787;2128.9149147999997;2128.9149147999997;2128.9556614000003;2128.9556614000003;None;7;0;2128.9556614000003;None;2130.4557787000003;None;['7'];[0.3833204000002297];2130.4557787000003;None;;;;;0.8357101999999941;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;m;004_o_m_s_a.jpg;sad;7;8;m;008_y_m_n_a.jpg;neutral;incongruent;8;match;;130;170;;3;236;block3_Pilot_2;4;s_n;s_n_weak;;;;;0;2;2;2;0;48;48;48;;;;;;;;;2133.4564397000004;None;2135.4308557000004;2135.7233753;2135.7233753;2135.7482397000003;2135.7482397000003;2135.7890266000004;2135.7890266000004;None;None;0;2135.7890266000004;None;2137.2895313999998;None;['9'];[0.6056660000003831];2137.2895313999998;None;;;;;;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;f;019_m_f_n_a.jpg;neutral;8;8;m;008_y_m_n_a.jpg;neutral;congruent;8;mismatch;;140;170;;1;238;block3_Pilot_2;19;n_n;n_n_strong;;;;;0;2;2;2;0;49;49;49;;;;;;;;;2140.2899522999996;None;2142.3049211999996;2142.5991019000003;2142.5991019000003;2142.6067328999998;2142.6067328999998;2142.6475713;2142.6475713;None;None;0;2142.6475713;None;2144.1475364999997;None;['9'];[0.2598484999998618];2144.1475364999997;None;;;;;;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;m;027_o_m_n_a.jpg;neutral;8;27;m;027_o_m_h_a.jpg;happy;incongruent;9;match;;140;150;;18;227;block3_Pilot_2;27;n_h;n_h_weak;;;;;0;2;2;2;0;50;50;50;;;;;;;;;2147.1476512;None;2149.0606033000004;2149.3573797999998;2149.3573797999998;2149.506776;2149.506776;2149.5476465;2149.5476465;None;8;0;2149.5476465;None;2151.047732;None;['7'];[0.5274780999998256];2151.047732;None;;;;;0.7396297000004779;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;m;008_y_m_n_a.jpg;neutral;8;40;f;040_y_f_s_a.jpg;sad;incongruent;7;mismatch;;140;160;;2;233;block3_Pilot_2;8;n_s;n_s_strong;;;;;0;2;2;2;0;51;51;51;;;;;;;;;2154.0484233999996;None;2156.0297397000004;2156.3243862;2156.3243862;2156.3402324;2156.3402324;2156.3809828000003;2156.3809828000003;None;7;1;2156.3809828000003;None;2157.8812694999997;None;['8'];[0.3659215999996377];2157.8812694999997;None;;;;;1.226346299999932;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;f;019_m_f_h_a.jpg;happy;9;40;f;040_y_f_s_a.jpg;sad;incongruent;7;match;;120;160;;2;139;block3_Pilot_2;19;h_s;h_s_strong;;;;;0;2;2;2;0;52;52;52;;;;;;;;;2160.8819641;None;2162.0483581;2162.3406114;2162.3406114;2162.357024;2162.357024;2162.3980524999997;2162.3980524999997;None;9;0;2162.3980524999997;None;2163.8984526000004;None;['8'];[0.28463430000010703];2163.8984526000004;None;;;;;1.0732409000002008;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;f;028_y_f_h_a.jpg;happy;9;21;f;021_o_f_h_a.jpg;happy;congruent;9;match;;120;150;;2;238;block3_Pilot_2;28;h_h;h_h_weak;;;;;0;2;2;2;0;53;53;53;;;;;;;;;2166.8988017;None;2168.8920212000003;2169.1824485999996;2169.1824485999996;2169.1989493;2169.1989493;2169.2398310999997;2169.2398310999997;None;None;0;2169.2398310999997;None;2170.7398408;None;['9'];[0.2673616000001857];2170.7398408;None;;;;;;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;f;030_o_f_n_a.jpg;neutral;8;27;m;027_o_m_h_a.jpg;happy;incongruent;9;mismatch;;140;150;;3;134;block3_Pilot_2;30;n_h;n_h_strong;;;;;0;2;2;2;0;54;54;54;;;;;;;;;2173.7407623999998;None;2174.9012085000004;2175.1910912000003;2175.1910912000003;2175.2156767999995;2175.2156767999995;2175.2563456999997;2175.2563456999997;None;8;0;2175.2563456999997;None;2176.7566536000004;None;['8'];[0.3704408000003241];2176.7566536000004;None;;;;;0.7430215000003955;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;f;028_y_f_h_a.jpg;happy;9;27;m;027_o_m_s_a.jpg;sad;incongruent;7;mismatch;;120;160;;1;238;block3_Pilot_2;28;h_s;h_s_weak;;;;;0;2;2;2;0;55;55;55;;;;;;;;;2179.7574704;None;2181.7506746999998;2182.0410052999996;2182.0410052999996;2182.0490733999995;2182.0490733999995;2182.0899382;2182.0899382;None;None;0;2182.0899382;None;2183.589964;None;['9'];[0.3531111000002056];2183.589964;None;;;;;;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;f;030_o_f_n_a.jpg;neutral;8;28;f;028_y_f_s_a.jpg;sad;incongruent;7;match;;140;160;;1;238;block3_Pilot_2;30;n_s;n_s_weak;;;;;0;2;2;2;0;56;56;56;;;;;;;;;2186.590282;None;2188.5954719;2188.8916452000003;2188.8916452000003;2188.8991103;2188.8991103;2188.9400186000003;2188.9400186000003;None;None;0;2188.9400186000003;None;2190.4400272000003;None;['9'];[0.3351864000005662];2190.4400272000003;None;;;;;;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;m;016_y_m_h_a.jpg;happy;9;8;m;008_y_m_h_a.jpg;happy;congruent;9;match;;120;150;;2;143;block3_Pilot_2;16;h_h;h_h_strong;;;;;0;2;2;2;0;57;57;57;;;;;;;;;2193.4409992;None;2194.639902;2194.933014;2194.933014;2194.9495737999996;2194.9495737999996;2194.990175;2194.990175;None;9;1;2194.990175;None;2196.4903163999998;None;['7'];[0.5169124000003649];2196.4903163999998;None;;;;;1.3929922000006627;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;m;013_y_m_h_a.jpg;happy;9;8;m;008_y_m_n_a.jpg;neutral;incongruent;8;match;;120;170;;18;238;block3_Pilot_2;13;h_n;h_n_strong;;;;;0;2;2;2;0;58;58;58;;;;;;;;;2199.4912671;None;2201.4956413;2201.7916214999996;2201.7916214999996;2201.941213;2201.941213;2201.9820662;2201.9820662;None;9;0;2201.9820662;None;2203.4822309;None;['7'];[0.26903570000013133];2203.4822309;None;;;;;0.5851875999996992;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;f;021_o_f_h_a.jpg;happy;9;19;f;019_m_f_s_a.jpg;sad;incongruent;7;match;;120;160;;3;122;block3_Pilot_2;21;h_s;h_s_weak;;;;;0;2;2;2;0;59;59;59;;;;;;;;;2206.4836322;None;2207.5180755;2207.8086525;2207.8086525;2207.8330226;2207.8330226;2207.8737961999996;2207.8737961999996;None;9;0;2207.8737961999996;None;2209.3738474;None;['8'];[0.28920189999917056];2209.3738474;None;;;;;0.8533648000002358;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;f;030_o_f_s_a.jpg;sad;7;12;f;012_o_f_n_a.jpg;neutral;incongruent;8;match;;130;170;;2;224;block3_Pilot_2;30;s_n;s_n_strong;;;;;0;2;2;2;0;60;60;60;;;;;;;;;2212.3746469999996;None;2214.2599899999996;2214.5504474;2214.5504474;2214.5663845;2214.5663845;2214.6073029;2214.6073029;None;9;0;2214.6073029;None;2216.1073113;None;['8'];[0.3077880000000732];2216.1073113;None;;;;;1.279942499999379;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;m;027_o_m_n_a.jpg;neutral;8;19;f;019_m_f_h_a.jpg;happy;incongruent;9;mismatch;;140;150;;3;206;block3_Pilot_2;27;n_h;n_h_strong;;;;;0;2;2;2;0;61;61;61;;;;;;;;;2219.1081218;None;2220.8437741999996;2221.1337864999996;2221.1337864999996;2221.1581638;2221.1581638;2221.1989000000003;2221.1989000000003;None;8;0;2221.1989000000003;None;2222.7000237;None;['8'];[0.4111527999993996];2222.7000237;None;;;;;1.0402291000000332;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;f;028_y_f_h_a.jpg;happy;9;4;m;004_o_m_n_a.jpg;neutral;incongruent;8;mismatch;;120;170;;2;163;block3_Pilot_2;28;h_n;h_n_weak;;;;;0;2;2;2;0;62;62;62;;;;;;;;;2225.6991445000003;None;2227.0681396;2227.3584116;2227.3584116;2227.3750100999996;2227.3750100999996;2227.4161112;2227.4161112;None;None;0;2227.4161112;None;2228.9157554000003;None;['9'];[0.25137030000041705];2228.9157554000003;None;;;;;;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;m;004_o_m_s_a.jpg;sad;7;28;f;028_y_f_s_a.jpg;sad;congruent;7;mismatch;;130;160;;18;238;block3_Pilot_2;4;s_s;s_s_weak;;;;;0;2;2;2;0;63;63;63;;;;;;;;;2231.9167509999997;None;2233.9069427000004;2234.2002283;2234.2002283;2234.3499507999995;2234.3499507999995;2234.3909918;2234.3909918;None;7;1;2234.3909918;None;2235.8912049;None;['7'];[1.48372610000024];2235.8912049;None;;;;;1.3121270999999979;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;f;012_o_f_s_a.jpg;sad;7;28;f;028_y_f_n_a.jpg;neutral;incongruent;8;match;;130;170;;1;238;block3_Pilot_2;12;s_n;s_n_strong;;;;;0;2;2;2;0;64;64;64;;;;;;;;;2238.8919254;None;2240.8787555;2241.1753651999998;2241.1753651999998;2241.1835152000003;2241.1835152000003;2241.2244628;2241.2244628;None;None;0;2241.2244628;None;2242.7246429999996;None;['9'];[0.2744738999999754];2242.7246429999996;None;;;;;;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;f;030_o_f_h_a.jpg;happy;9;28;f;028_y_f_s_a.jpg;sad;incongruent;7;match;;120;160;;18;172;block3_Pilot_2;30;h_s;h_s_weak;;;;;0;2;2;2;0;65;65;65;;;;;;;;;2245.7246815;None;2247.1848372000004;2247.4759735999996;2247.4759735999996;2247.6253244;2247.6253244;2247.6661685;2247.6661685;None;9;0;2247.6661685;None;2249.1670398999995;None;['7'];[0.31185350000032486];2249.1670398999995;None;;;;;0.6610430999999153;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;m;016_y_m_s_a.jpg;sad;7;21;f;021_o_f_h_a.jpg;happy;incongruent;9;mismatch;;130;150;;1;238;block3_Pilot_2;16;s_h;s_h_weak;;;;;0;2;2;2;0;66;66;66;;;;;;;;;2252.1663019999996;None;2254.1588206999995;2254.4507003;2254.4507003;2254.4587171000003;2254.4587171000003;2254.4997360999996;2254.4997360999996;None;None;0;2254.4997360999996;None;2255.9996278999997;None;['9'];[0.28746529999989434];2255.9996278999997;None;;;;;;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;m;004_o_m_s_a.jpg;sad;7;33;m;033_o_m_s_a.jpg;sad;congruent;7;match;;130;160;;3;163;block3_Pilot_2;4;s_s;s_s_strong;;;;;0;2;2;2;0;67;67;67;;;;;;;;;2258.9996847;None;2260.3664923999995;2260.6590367999997;2260.6590367999997;2260.6838479999997;2260.6838479999997;2260.7249193999996;2260.7249193999996;None;None;0;2260.7249193999996;None;2262.2249052999996;None;['9'];[0.15021270000033837];2262.2249052999996;None;;;;;;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;f;019_m_f_h_a.jpg;happy;9;8;m;008_y_m_h_a.jpg;happy;congruent;9;mismatch;;120;150;;3;143;block3_Pilot_2;19;h_h;h_h_strong;;;;;0;2;2;2;0;68;68;68;;;;;;;;;2265.2256909999996;None;2266.4245391000004;2266.7176593000004;2266.7176593000004;2266.7424727;2266.7424727;2266.7832885;2266.7832885;None;9;1;2266.7832885;None;2268.2832138000003;None;['7'];[0.29182440000022325];2268.2832138000003;None;;;;;0.6717403000002378;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;f;030_o_f_n_a.jpg;neutral;8;12;f;012_o_f_n_a.jpg;neutral;congruent;8;match;;140;170;;2;202;block3_Pilot_2;30;n_n;n_n_strong;;;;;0;2;2;2;0;69;69;69;;;;;;;;;2271.2834980999996;None;2273.0584117999997;2273.3514810999995;2273.3514810999995;2273.3675114;2273.3675114;2273.4083517;2273.4083517;None;8;1;2273.4083517;None;2274.9085248;None;['8'];[0.8022836000000098];2274.9085248;None;;;;;1.062644700000419;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;m;033_o_m_s_a.jpg;sad;7;4;m;004_o_m_s_a.jpg;sad;congruent;7;match;;130;160;;18;207;block3_Pilot_2;33;s_s;s_s_weak;;;;;0;2;2;2;0;70;70;70;;;;;;;;;2277.9095995;None;2279.6426212999995;2279.9343916999997;2279.9343916999997;2280.0842155;2280.0842155;2280.1251222;2280.1251222;None;7;1;2280.1251222;None;2281.6252201999996;None;None;;2281.6252201999996;None;;;;;1.3617543999998816;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;m;016_y_m_h_a.jpg;happy;9;28;f;028_y_f_h_a.jpg;happy;congruent;9;mismatch;;120;150;;2;150;block3_Pilot_2;16;h_h;h_h_strong;;;;;0;2;2;2;0;71;71;71;;;;;;;;;2284.6251937999996;None;2285.883911;2286.1762052000004;2286.1762052000004;2286.1926842000003;2286.1926842000003;2286.2336169;2286.2336169;None;9;1;2286.2336169;None;2287.7335412;None;['7'];[0.3132806999992681];2287.7335412;None;;;;;0.6452255000003788;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;f;040_y_f_h_a.jpg;happy;9;40;f;040_y_f_n_a.jpg;neutral;incongruent;8;match;;120;170;;18;182;block3_Pilot_2;40;h_n;h_n_weak;;;;;0;2;2;2;0;72;72;72;;;;;;;;;2290.7336672;None;2292.2595266;2292.5513920000003;2292.5513920000003;2292.7012229;2292.7012229;2292.7421157999997;2292.7421157999997;None;9;0;2292.7421157999997;None;2294.2420068;None;['7'];[0.26114659999984724];2294.2420068;None;;;;;0.5449945000000298;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
