Person;primeGender;prime;primeEmotion;corrAnsPrime;targetPerson;targetGender;target;targetEmotion;Cond;corrAnsTar;gender;condition;ID_primer;ID_target;PrimerTime;PrimerTime120;JitterTime;conditionsFile;primePerson;emotion_condition;Condition;example.thisRepN;example.thisTrialN;example.thisN;example.thisIndex;readinBlocks.thisRepN;readinBlocks.thisTrialN;readinBlocks.thisN;readinBlocks.thisIndex;trials.thisRepN;trials.thisTrialN;trials.thisN;trials.thisIndex;text_intro.started;text_intro.stopped;text_probe.started;text_probe.stopped;key_resp_2.keys;key_resp_2.rt;key_resp_2.started;key_resp_2.stopped;polygon_ISI.started;polygon_ISI.stopped;polygon.started;polygon.stopped;primerImage.started;primerImage.stopped;maskImage.started;maskImage.stopped;response.started;response.stopped;key_resp.keys;key_resp.corr;key_resp.rt;key_resp.started;key_resp.stopped;text.started;text.stopped;key_resp_Rating.keys;key_resp_Rating.rt;key_resp_Rating.started;key_resp_Rating.stopped;text_start.started;text_start.stopped;text_pause.started;text_pause.stopped;text_ende.started;text_ende.stopped;participant;date;expName;psychopyVersion;frameRate;
;m;013_y_m_n_a.jpg;neutral;8;27;m;027_o_m_n_a.jpg;neutral;congruent;8;match;;140;170;;2;126;block1_Pilot_2;13;n_n;n_n_strong;;;;;0;0;0;0;0;36;36;36;;;;;;;;;285.10015599999997;None;286.2281116999998;286.51798029999964;286.51798029999964;286.53427859999965;286.53427859999965;286.57494789999964;286.57494789999964;None;None;0;;286.57494789999964;None;288.0750205999998;None;['9'];[0.3142410000000382];288.0750205999998;None;;;;;;;Emoconpilot046;2022_Jan_07_1217;BackwardMask;2020.2.8;120.1534599994396;
;f;028_y_f_s_a.jpg;sad;7;19;f;019_m_f_n_a.jpg;neutral;incongruent;8;match;;130;170;;2;156;block1_Pilot_2;28;s_n;s_n_strong;;;;;0;0;0;0;0;37;37;37;;;;;;;;;291.0758692999998;None;292.38655679999965;292.6760528;292.6760528;292.69248979999975;292.69248979999975;292.7334428999998;292.7334428999998;None;None;0;;292.7334428999998;None;294.2333956999996;None;['9'];[0.37205479999965974];294.2333956999996;None;;;;;;;Emoconpilot046;2022_Jan_07_1217;BackwardMask;2020.2.8;120.1534599994396;
;m;016_y_m_s_a.jpg;sad;7;19;f;019_m_f_n_a.jpg;neutral;incongruent;8;mismatch;;130;170;;3;138;block1_Pilot_2;16;s_n;s_n_weak;;;;;0;0;0;0;0;38;38;38;;;;;;;;;297.23429499999975;None;298.39359779999995;298.6843979;298.6843979;298.7093568;298.7093568;298.75009729999965;298.75009729999965;None;8;1;0.7512381999999889;298.75009729999965;None;300.2501556999996;None;['8'];[0.24317629999995916];300.2501556999996;None;;;;;;;Emoconpilot046;2022_Jan_07_1217;BackwardMask;2020.2.8;120.1534599994396;
;m;033_o_m_s_a.jpg;sad;7;27;m;027_o_m_n_a.jpg;neutral;incongruent;8;match;;130;170;;3;120;block1_Pilot_2;33;s_n;s_n_strong;;;;;0;0;0;0;0;39;39;39;;;;;;;;;303.251444;None;304.25784780000004;304.5513114999999;304.5513114999999;304.5765757999998;304.5765757999998;304.6168897999996;304.6168897999996;None;8;1;0.6364920000000893;304.6168897999996;None;306.1170245999997;None;['7'];[0.3203353999997489];306.1170245999997;None;;;;;;;Emoconpilot046;2022_Jan_07_1217;BackwardMask;2020.2.8;120.1534599994396;
;f;040_y_f_s_a.jpg;sad;7;33;m;033_o_m_n_a.jpg;neutral;incongruent;8;mismatch;;130;170;;1;238;block1_Pilot_2;40;s_n;s_n_weak;;;;;0;0;0;0;0;40;40;40;;;;;;;;;309.1170520999999;None;311.1099285999999;311.40140889999975;311.40140889999975;311.4096400999997;311.4096400999997;311.4504804999997;311.4504804999997;None;None;0;;311.4504804999997;None;312.9508358999997;None;['9'];[0.42242069999974774];312.9508358999997;None;;;;;;;Emoconpilot046;2022_Jan_07_1217;BackwardMask;2020.2.8;120.1534599994396;
;f;021_o_f_n_a.jpg;neutral;8;19;f;019_m_f_s_a.jpg;sad;incongruent;7;match;;140;160;;1;238;block1_Pilot_2;21;n_s;n_s_strong;;;;;0;0;0;0;0;41;41;41;;;;;;;;;315.95140279999987;None;317.98456739999983;318.2771313999997;318.2771313999997;318.28481029999966;318.28481029999966;318.32547969999996;318.32547969999996;None;None;0;;318.32547969999996;None;319.82559619999984;None;['9'];[0.34770750000006956];319.82559619999984;None;;;;;;;Emoconpilot046;2022_Jan_07_1217;BackwardMask;2020.2.8;120.1534599994396;
;m;033_o_m_h_a.jpg;happy;9;27;m;027_o_m_h_a.jpg;happy;congruent;9;match;;120;150;;3;134;block1_Pilot_2;33;h_h;h_h_weak;;;;;0;0;0;0;0;42;42;42;;;;;;;;;322.8256584999999;None;323.95081379999965;324.24331519999987;324.24331519999987;324.26824880000004;324.26824880000004;324.3090514999999;324.3090514999999;None;9;1;0.5521568999997726;324.3090514999999;None;325.80917769999996;None;['7'];[0.24422940000022209];325.80917769999996;None;;;;;;;Emoconpilot046;2022_Jan_07_1217;BackwardMask;2020.2.8;120.1534599994396;
;f;040_y_f_s_a.jpg;sad;7;4;m;004_o_m_h_a.jpg;happy;incongruent;9;mismatch;;130;150;;2;225;block1_Pilot_2;40;s_h;s_h_strong;;;;;0;0;0;0;0;43;43;43;;;;;;;;;328.8092766;None;330.6912218999996;330.9851349999999;330.9851349999999;331.00150989999975;331.00150989999975;331.0424739;331.0424739;None;8;0;0.6988986000001205;331.0424739;None;332.54359069999964;None;['8'];[0.9257296999999198];332.54359069999964;None;;;;;;;Emoconpilot046;2022_Jan_07_1217;BackwardMask;2020.2.8;120.1534599994396;
;m;027_o_m_s_a.jpg;sad;7;21;f;021_o_f_n_a.jpg;neutral;incongruent;8;mismatch;;130;170;;18;238;block1_Pilot_2;27;s_n;s_n_weak;;;;;0;0;0;0;0;44;44;44;;;;;;;;;335.5434814;None;337.5336980999996;337.82712519999995;337.82712519999995;337.9767686;337.9767686;338.01769749999994;338.01769749999994;None;7;0;0.7955873999999312;338.01769749999994;None;339.5175598999999;None;['7'];[0.24778629999991608];339.5175598999999;None;;;;;;;Emoconpilot046;2022_Jan_07_1217;BackwardMask;2020.2.8;120.1534599994396;
;m;016_y_m_h_a.jpg;happy;9;16;m;016_y_m_n_a.jpg;neutral;incongruent;8;match;;120;170;;3;202;block1_Pilot_2;16;h_n;h_n_weak;;;;;0;0;0;0;0;45;45;45;;;;;;;;;342.5177388999996;None;344.2092226;344.5021509999997;344.5021509999997;344.5269463999998;344.5269463999998;344.5676784999996;344.5676784999996;None;9;0;0.5256751000001714;344.5676784999996;None;346.06774749999977;None;['7'];[0.28952810000009777];346.06774749999977;None;;;;;;;Emoconpilot046;2022_Jan_07_1217;BackwardMask;2020.2.8;120.1534599994396;
;m;033_o_m_h_a.jpg;happy;9;13;m;013_y_m_n_a.jpg;neutral;incongruent;8;match;;120;170;;2;150;block1_Pilot_2;33;h_n;h_n_weak;;;;;0;0;0;0;0;46;46;46;;;;;;;;;349.06865519999974;None;350.3260121999997;350.6189978999996;350.6189978999996;350.6354365999996;350.6354365999996;350.67609509999966;350.67609509999966;None;9;0;0.6492402000003494;350.67609509999966;None;352.1761958999996;None;['8'];[0.25310940000008486];352.1761958999996;None;;;;;;;Emoconpilot046;2022_Jan_07_1217;BackwardMask;2020.2.8;120.1534599994396;
;f;012_o_f_n_a.jpg;neutral;8;16;m;016_y_m_n_a.jpg;neutral;congruent;8;mismatch;;140;170;;1;238;block1_Pilot_2;12;n_n;n_n_strong;;;;;0;0;0;0;0;47;47;47;;;;;;;;;355.17632509999976;None;357.18145189999996;357.47792009999966;357.47792009999966;357.4855556999996;357.4855556999996;357.5264115;357.5264115;None;None;0;;357.5264115;None;359.02716569999984;None;['9'];[0.33012959999996383];359.02716569999984;None;;;;;;;Emoconpilot046;2022_Jan_07_1217;BackwardMask;2020.2.8;120.1534599994396;
;f;040_y_f_n_a.jpg;neutral;8;30;f;030_o_f_h_a.jpg;happy;incongruent;9;match;;140;150;;2;194;block1_Pilot_2;40;n_h;n_h_strong;;;;;0;0;0;0;0;48;48;48;;;;;;;;;362.0270034;None;363.6630951999996;363.9527988;363.9527988;363.9688151999999;363.9688151999999;364.0097536999997;364.0097536999997;None;None;0;;364.0097536999997;None;365.51017699999966;None;['9'];[0.29512709999971776];365.51017699999966;None;;;;;;;Emoconpilot046;2022_Jan_07_1217;BackwardMask;2020.2.8;120.1534599994396;
;m;013_y_m_n_a.jpg;neutral;8;12;f;012_o_f_s_a.jpg;sad;incongruent;7;mismatch;;140;160;;18;238;block1_Pilot_2;13;n_s;n_s_weak;;;;;0;0;0;0;0;49;49;49;;;;;;;;;368.5100346999998;None;370.5124847999996;370.80284570000003;370.80284570000003;370.9525077999997;370.9525077999997;370.99340089999987;370.99340089999987;None;8;0;0.4677762999999686;370.99340089999987;None;372.4933173999998;None;['7'];[0.2719590000001517];372.4933173999998;None;;;;;;;Emoconpilot046;2022_Jan_07_1217;BackwardMask;2020.2.8;120.1534599994396;
;f;012_o_f_h_a.jpg;happy;9;12;f;012_o_f_n_a.jpg;neutral;incongruent;8;match;;120;170;;2;125;block1_Pilot_2;12;h_n;h_n_strong;;;;;0;0;0;0;0;50;50;50;;;;;;;;;375.49412809999967;None;376.5431030999998;376.8363237999997;376.8363237999997;376.8526701999999;376.8526701999999;376.8933860999996;376.8933860999996;None;None;0;;376.8933860999996;None;378.39341579999973;None;['9'];[0.29998169999998936];378.39341579999973;None;;;;;;;Emoconpilot046;2022_Jan_07_1217;BackwardMask;2020.2.8;120.1534599994396;
;m;008_y_m_s_a.jpg;sad;7;19;f;019_m_f_s_a.jpg;sad;congruent;7;mismatch;;130;160;;2;202;block1_Pilot_2;8;s_s;s_s_strong;;;;;0;0;0;0;0;51;51;51;;;;;;;;;381.39367049999964;None;383.1118145999999;383.4033365;383.4033365;383.41935859999967;383.41935859999967;383.46026729999994;383.46026729999994;None;7;1;0.7771339999999327;383.46026729999994;None;384.96022029999995;None;['8'];[0.253122600000097];384.96022029999995;None;;;;;;;Emoconpilot046;2022_Jan_07_1217;BackwardMask;2020.2.8;120.1534599994396;
;f;028_y_f_n_a.jpg;neutral;8;12;f;012_o_f_n_a.jpg;neutral;congruent;8;match;;140;170;;2;214;block1_Pilot_2;28;n_n;n_n_strong;;;;;0;0;0;0;0;52;52;52;;;;;;;;;387.96121949999997;None;389.7634349;390.0533296999997;390.0533296999997;390.0695386999996;390.0695386999996;390.1103423999998;390.1103423999998;None;None;0;;390.1103423999998;None;391.6105402999997;None;['9'];[0.45865890000004583];391.6105402999997;None;;;;;;;Emoconpilot046;2022_Jan_07_1217;BackwardMask;2020.2.8;120.1534599994396;
;m;027_o_m_h_a.jpg;happy;9;19;f;019_m_f_h_a.jpg;happy;congruent;9;mismatch;;120;150;;3;165;block1_Pilot_2;27;h_h;h_h_strong;;;;;0;0;0;0;0;53;53;53;;;;;;;;;394.61062479999964;None;396.0050747999999;396.2952952999999;396.2952952999999;396.3197484999996;396.3197484999996;396.3604725;396.3604725;None;9;1;0.45287839999991775;396.3604725;None;397.8606907999997;None;['7'];[0.2805339000001368];397.8606907999997;None;;;;;;;Emoconpilot046;2022_Jan_07_1217;BackwardMask;2020.2.8;120.1534599994396;
;m;008_y_m_s_a.jpg;sad;7;13;m;013_y_m_h_a.jpg;happy;incongruent;9;match;;130;150;;18;200;block1_Pilot_2;8;s_h;s_h_strong;;;;;0;0;0;0;0;54;54;54;;;;;;;;;400.86178489999975;None;402.5582717999996;402.85405249999985;402.85405249999985;403.00302469999997;403.00302469999997;403.04401289999987;403.04401289999987;None;7;0;0.3853165999998964;403.04401289999987;None;404.54458339999974;None;['7'];[0.3887923000002047];404.54458339999974;None;;;;;;;Emoconpilot046;2022_Jan_07_1217;BackwardMask;2020.2.8;120.1534599994396;
;f;030_o_f_n_a.jpg;neutral;8;28;f;028_y_f_s_a.jpg;sad;incongruent;7;match;;140;160;;18;238;block1_Pilot_2;30;n_s;n_s_weak;;;;;0;0;0;0;0;55;55;55;;;;;;;;;407.5449010999996;None;409.5483663;409.83724059999986;409.83724059999986;409.9865783;409.9865783;410.02749019999965;410.02749019999965;None;8;0;0.6418730999998843;410.02749019999965;None;411.5274052;None;['7'];[0.3099275999998099];411.5274052;None;;;;;;;Emoconpilot046;2022_Jan_07_1217;BackwardMask;2020.2.8;120.1534599994396;
;f;019_m_f_h_a.jpg;happy;9;27;m;027_o_m_h_a.jpg;happy;congruent;9;mismatch;;120;150;;1;238;block1_Pilot_2;19;h_h;h_h_strong;;;;;0;0;0;0;0;56;56;56;;;;;;;;;414.5284343999997;None;416.5186202;416.81190309999965;416.81190309999965;416.8201715;416.8201715;416.8608941999996;416.8608941999996;None;None;0;;416.8608941999996;None;418.3611504999999;None;['9'];[0.340154199999688];418.3611504999999;None;;;;;;;Emoconpilot046;2022_Jan_07_1217;BackwardMask;2020.2.8;120.1534599994396;
;m;004_o_m_s_a.jpg;sad;7;4;m;004_o_m_h_a.jpg;happy;incongruent;9;match;;130;150;;18;155;block1_Pilot_2;4;s_h;s_h_weak;;;;;0;0;0;0;0;57;57;57;;;;;;;;;421.3617359;None;422.6598386999999;422.95364489999974;422.95364489999974;423.10347699999966;423.10347699999966;423.1442597;423.1442597;None;7;0;0.49310520000017277;423.1442597;None;424.64450239999996;None;['7'];[0.30471929999976055];424.64450239999996;None;;;;;;;Emoconpilot046;2022_Jan_07_1217;BackwardMask;2020.2.8;120.1534599994396;
;f;021_o_f_s_a.jpg;sad;7;27;m;027_o_m_n_a.jpg;neutral;incongruent;8;mismatch;;130;170;;3;224;block1_Pilot_2;21;s_n;s_n_weak;;;;;0;0;0;0;0;58;58;58;;;;;;;;;427.64540169999964;None;429.51774290000003;429.8121293999998;429.8121293999998;429.8369128999998;429.8369128999998;429.8779064999999;429.8779064999999;None;None;0;;429.8779064999999;None;431.3777707999998;None;['9'];[0.4995190999998158];431.3777707999998;None;;;;;;;Emoconpilot046;2022_Jan_07_1217;BackwardMask;2020.2.8;120.1534599994396;
;f;021_o_f_h_a.jpg;happy;9;27;m;027_o_m_n_a.jpg;neutral;incongruent;8;mismatch;;120;170;;2;147;block1_Pilot_2;21;h_n;h_n_strong;;;;;0;0;0;0;0;59;59;59;;;;;;;;;434.3779408999999;None;435.6358304999999;435.9293364;435.9293364;435.9454314999998;435.9454314999998;435.9862414999998;435.9862414999998;None;None;0;;435.9862414999998;None;437.4866588;None;['8'];[0.3585408999997526];437.4866588;None;;;;;;;Emoconpilot046;2022_Jan_07_1217;BackwardMask;2020.2.8;120.1534599994396;
;f;040_y_f_n_a.jpg;neutral;8;13;m;013_y_m_h_a.jpg;happy;incongruent;9;mismatch;;140;150;;3;237;block1_Pilot_2;40;n_h;n_h_strong;;;;;0;0;0;0;0;60;60;60;;;;;;;;;440.4871051;None;442.4818215999999;442.77103069999976;442.77103069999976;442.7955273999996;442.7955273999996;442.8365094999999;442.8365094999999;None;8;0;0.552809199999956;442.8365094999999;None;444.33655009999984;None;['7'];[0.30057629999964774];444.33655009999984;None;;;;;;;Emoconpilot046;2022_Jan_07_1217;BackwardMask;2020.2.8;120.1534599994396;
;m;027_o_m_n_a.jpg;neutral;8;19;f;019_m_f_h_a.jpg;happy;incongruent;9;mismatch;;140;150;;3;199;block1_Pilot_2;27;n_h;n_h_strong;;;;;0;0;0;0;0;61;61;61;;;;;;;;;447.3372333999996;None;449.01393689999986;449.3046162999999;449.3046162999999;449.3291419999996;449.3291419999996;449.36978839999983;449.36978839999983;None;8;0;0.6435306000003038;449.36978839999983;None;450.87000039999975;None;['8'];[0.41532169999982216];450.87000039999975;None;;;;;;;Emoconpilot046;2022_Jan_07_1217;BackwardMask;2020.2.8;120.1534599994396;
;m;027_o_m_h_a.jpg;happy;9;21;f;021_o_f_s_a.jpg;sad;incongruent;7;mismatch;;120;160;;2;169;block1_Pilot_2;27;h_s;h_s_strong;;;;;0;0;0;0;0;62;62;62;;;;;;;;;453.872159;None;455.3021933;455.5965462999998;455.5965462999998;455.6124275999996;455.6124275999996;455.6534008999997;455.6534008999997;None;9;0;1.1759299999998802;455.6534008999997;None;457.15348099999983;None;['8'];[0.28366520000008677];457.15348099999983;None;;;;;;;Emoconpilot046;2022_Jan_07_1217;BackwardMask;2020.2.8;120.1534599994396;
;m;013_y_m_n_a.jpg;neutral;8;33;m;033_o_m_h_a.jpg;happy;incongruent;9;match;;140;150;;18;238;block1_Pilot_2;13;n_h;n_h_strong;;;;;0;0;0;0;0;63;63;63;;;;;;;;;460.1541078999999;None;462.15886729999966;462.4547848999996;462.4547848999996;462.6044780999996;462.6044780999996;462.64516319999984;462.64516319999984;None;8;0;0.35994909999999436;462.64516319999984;None;464.14521349999995;None;['7'];[0.46007719999988694];464.14521349999995;None;;;;;;;Emoconpilot046;2022_Jan_07_1217;BackwardMask;2020.2.8;120.1534599994396;
;m;033_o_m_n_a.jpg;neutral;8;30;f;030_o_f_s_a.jpg;sad;incongruent;7;mismatch;;140;160;;1;238;block1_Pilot_2;33;n_s;n_s_weak;;;;;0;0;0;0;0;64;64;64;;;;;;;;;467.1460785999998;None;469.14808479999965;469.43848449999996;469.43848449999996;469.4461968999999;469.4461968999999;469.48687189999964;469.48687189999964;None;None;0;;469.48687189999964;None;470.98684669999966;None;['9'];[0.3622430999998869];470.98684669999966;None;;;;;;;Emoconpilot046;2022_Jan_07_1217;BackwardMask;2020.2.8;120.1534599994396;
;m;033_o_m_s_a.jpg;sad;7;4;m;004_o_m_s_a.jpg;sad;congruent;7;match;;130;160;;18;146;block1_Pilot_2;33;s_s;s_s_weak;;;;;0;0;0;0;0;65;65;65;;;;;;;;;473.98782409999967;None;475.2125917999997;475.50492669999994;475.50492669999994;475.65462019999995;475.65462019999995;475.6954662999997;475.6954662999997;None;8;0;0.6136825000003228;475.6954662999997;None;477.1960385999996;None;['7'];[0.2892123999999967];477.1960385999996;None;;;;;;;Emoconpilot046;2022_Jan_07_1217;BackwardMask;2020.2.8;120.1534599994396;
;m;016_y_m_s_a.jpg;sad;7;28;f;028_y_f_h_a.jpg;happy;incongruent;9;mismatch;;130;150;;18;238;block1_Pilot_2;16;s_h;s_h_strong;;;;;0;0;0;0;0;66;66;66;;;;;;;;;480.19649200000003;None;482.1854288999998;482.4798747;482.4798747;482.62967899999967;482.62967899999967;482.6704138;482.6704138;None;7;0;0.4548445999998876;482.6704138;None;484.17054949999965;None;['7'];[0.2505676000000676];484.17054949999965;None;;;;;;;Emoconpilot046;2022_Jan_07_1217;BackwardMask;2020.2.8;120.1534599994396;
;f;030_o_f_h_a.jpg;happy;9;28;f;028_y_f_h_a.jpg;happy;congruent;9;match;;120;150;;3;234;block1_Pilot_2;30;h_h;h_h_weak;;;;;0;0;0;0;0;67;67;67;;;;;;;;;487.1707137999997;None;489.14549279999983;489.4388409999997;489.4388409999997;489.46321820000003;489.46321820000003;489.5040162999999;489.5040162999999;None;9;1;0.47726330000023154;489.5040162999999;None;491.0041500999996;None;['7'];[0.2410530000001927];491.0041500999996;None;;;;;;;Emoconpilot046;2022_Jan_07_1217;BackwardMask;2020.2.8;120.1534599994396;
;m;013_y_m_h_a.jpg;happy;9;4;m;004_o_m_h_a.jpg;happy;congruent;9;match;;120;150;;2;141;block1_Pilot_2;13;h_h;h_h_strong;;;;;0;0;0;0;0;68;68;68;;;;;;;;;494.0050412999999;None;495.1985916999997;495.4888361999997;495.4888361999997;495.5049626;495.5049626;495.5457736999997;495.5457736999997;None;9;1;0.5633997999998428;495.5457736999997;None;497.04580499999975;None;['7'];[0.23142009999992297];497.04580499999975;None;;;;;;;Emoconpilot046;2022_Jan_07_1217;BackwardMask;2020.2.8;120.1534599994396;
;f;028_y_f_s_a.jpg;sad;7;8;m;008_y_m_s_a.jpg;sad;congruent;7;mismatch;;130;160;;1;238;block1_Pilot_2;28;s_s;s_s_strong;;;;;0;0;0;0;0;69;69;69;;;;;;;;;500.0460532999996;None;502.041428;502.3304211999998;502.3304211999998;502.33890999999994;502.33890999999994;502.3793340999996;502.3793340999996;None;None;0;;502.3793340999996;None;503.87929239999994;None;['9'];[0.4379202999998597];503.87929239999994;None;;;;;;;Emoconpilot046;2022_Jan_07_1217;BackwardMask;2020.2.8;120.1534599994396;
;f;028_y_f_s_a.jpg;sad;7;30;f;030_o_f_h_a.jpg;happy;incongruent;9;match;;130;150;;2;199;block1_Pilot_2;28;s_h;s_h_weak;;;;;0;0;0;0;0;70;70;70;;;;;;;;;506.8794269;None;508.54712299999983;508.8388891999998;508.8388891999998;508.85514939999985;508.85514939999985;508.8960512999997;508.8960512999997;None;None;0;;508.8960512999997;None;510.3960893999997;None;['9'];[0.352983199999926];510.3960893999997;None;;;;;;;Emoconpilot046;2022_Jan_07_1217;BackwardMask;2020.2.8;120.1534599994396;
;m;008_y_m_h_a.jpg;happy;9;21;f;021_o_f_n_a.jpg;neutral;incongruent;8;mismatch;;120;170;;2;137;block1_Pilot_2;8;h_n;h_n_weak;;;;;0;0;0;0;0;71;71;71;;;;;;;;;513.3969542;None;514.5467693999999;514.8386935999997;514.8386935999997;514.8555492999999;514.8555492999999;514.8962180999997;514.8962180999997;None;9;0;0.6609888999996656;514.8962180999997;None;516.3970282999999;None;['8'];[0.2642284999997173];516.3970282999999;None;;;;;;;Emoconpilot046;2022_Jan_07_1217;BackwardMask;2020.2.8;120.1534599994396;
;f;012_o_f_n_a.jpg;neutral;8;8;m;008_y_m_s_a.jpg;sad;incongruent;7;mismatch;;140;160;;2;208;block1_Pilot_2;12;n_s;n_s_weak;;;;;0;0;0;0;0;72;72;72;;;;;;;;;519.3970430999998;None;521.1837065999998;521.4727834;521.4727834;521.4888864;521.4888864;521.5297346999996;521.5297346999996;None;None;0;;521.5297346999996;None;523.0299388999997;None;['9'];[0.30329370000026756];523.0299388999997;None;;;;;;;Emoconpilot046;2022_Jan_07_1217;BackwardMask;2020.2.8;120.1534599994396;
;m;016_y_m_n_a.jpg;neutral;8;8;m;008_y_m_n_a.jpg;neutral;congruent;8;match;;140;170;;3;211;block1_Pilot_2;16;n_n;n_n_strong;;;;;0;0;0;0;0;73;73;73;;;;;;;;;526.0299347999999;None;527.8088418999996;528.0979746999997;528.0979746999997;528.1223319999999;528.1223319999999;528.1632121999996;528.1632121999996;None;8;1;0.6339935000000878;528.1632121999996;None;529.6631301999996;None;['7'];[0.5339466999998876];529.6631301999996;None;;;;;;;Emoconpilot046;2022_Jan_07_1217;BackwardMask;2020.2.8;120.1534599994396;
;m;016_y_m_h_a.jpg;happy;9;13;m;013_y_m_s_a.jpg;sad;incongruent;7;match;;120;160;;3;138;block1_Pilot_2;16;h_s;h_s_weak;;;;;0;0;0;0;0;74;74;74;;;;;;;;;532.6638329999996;None;533.8213489999998;534.1141460999997;534.1141460999997;534.1391397999996;534.1391397999996;534.1799539999997;534.1799539999997;None;9;0;0.5051594000001387;534.1799539999997;None;535.6798655999996;None;['7'];[0.31727950000004057];535.6798655999996;None;;;;;;;Emoconpilot046;2022_Jan_07_1217;BackwardMask;2020.2.8;120.1534599994396;
;m;016_y_m_n_a.jpg;neutral;8;19;f;019_m_f_s_a.jpg;sad;incongruent;7;mismatch;;140;160;;2;185;block1_Pilot_2;16;n_s;n_s_strong;;;;;0;0;0;0;0;75;75;75;;;;;;;;;538.6811868;None;540.2421709;540.5312583999998;540.5312583999998;540.5475905999997;540.5475905999997;540.5883565999998;540.5883565999998;None;8;0;0.7609235999998418;540.5883565999998;None;542.0885615999996;None;['8'];[0.28463160000001153];542.0885615999996;None;;;;;;;Emoconpilot046;2022_Jan_07_1217;BackwardMask;2020.2.8;120.1534599994396;
;m;027_o_m_s_a.jpg;sad;7;8;m;008_y_m_s_a.jpg;sad;congruent;7;match;;130;160;;1;238;block1_Pilot_2;27;s_s;s_s_strong;;;;;0;0;0;0;0;76;76;76;;;;;;;;;545.0891984;None;547.0806702999998;547.3727866999998;547.3727866999998;547.3810242;547.3810242;547.4219061999997;547.4219061999997;None;None;0;;547.4219061999997;None;548.9218443999998;None;['9'];[0.3712580000001253];548.9218443999998;None;;;;;;;Emoconpilot046;2022_Jan_07_1217;BackwardMask;2020.2.8;120.1534599994396;
;f;019_m_f_n_a.jpg;neutral;8;27;m;027_o_m_n_a.jpg;neutral;congruent;8;mismatch;;140;170;;3;186;block1_Pilot_2;19;n_n;n_n_strong;;;;;0;0;0;0;0;77;77;77;;;;;;;;;551.9227622999997;None;553.4936352;553.7901689;553.7901689;553.8145059999997;553.8145059999997;553.8552397999997;553.8552397999997;None;8;1;0.7420381000001726;553.8552397999997;None;555.3556146999999;None;['7'];[0.3376298000002862];555.3556146999999;None;;;;;;;Emoconpilot046;2022_Jan_07_1217;BackwardMask;2020.2.8;120.1534599994396;
;m;004_o_m_s_a.jpg;sad;7;12;f;012_o_f_s_a.jpg;sad;congruent;7;mismatch;;130;160;;1;238;block1_Pilot_2;4;s_s;s_s_strong;;;;;0;0;0;0;0;78;78;78;;;;;;;;;558.3557781;None;560.3469179999997;560.6396971999998;560.6396971999998;560.6477612999997;560.6477612999997;560.6888196;560.6888196;None;None;0;;560.6888196;None;562.1887849999998;None;['9'];[0.3285710000000108];562.1887849999998;None;;;;;;;Emoconpilot046;2022_Jan_07_1217;BackwardMask;2020.2.8;120.1534599994396;
;f;019_m_f_n_a.jpg;neutral;8;13;m;013_y_m_s_a.jpg;sad;incongruent;7;mismatch;;140;160;;3;207;block1_Pilot_2;19;n_s;n_s_strong;;;;;0;0;0;0;0;79;79;79;;;;;;;;;565.1896752999996;None;566.9349413999998;567.2234747999996;567.2234747999996;567.2481551999999;567.2481551999999;567.2889888999998;567.2889888999998;None;8;0;0.5562452999997731;567.2889888999998;None;568.7897826999997;None;['7'];[0.43138520000002245];568.7897826999997;None;;;;;;;Emoconpilot046;2022_Jan_07_1217;BackwardMask;2020.2.8;120.1534599994396;
;m;027_o_m_h_a.jpg;happy;9;33;m;033_o_m_h_a.jpg;happy;congruent;9;match;;120;150;;1;238;block1_Pilot_2;27;h_h;h_h_strong;;;;;0;0;0;0;0;80;80;80;;;;;;;;;571.7893942999999;None;573.7911288999999;574.0821557999998;574.0821557999998;574.0898269999998;574.0898269999998;574.1307548;574.1307548;None;None;0;;574.1307548;None;575.6308730999999;None;['9'];[0.31835559999990437];575.6308730999999;None;;;;;;;Emoconpilot046;2022_Jan_07_1217;BackwardMask;2020.2.8;120.1534599994396;
;m;027_o_m_h_a.jpg;happy;9;21;f;021_o_f_s_a.jpg;sad;incongruent;7;mismatch;;120;160;;1;238;block1_Pilot_2;27;h_s;h_s_weak;;;;;0;0;0;0;0;81;81;81;;;;;;;;;578.6311277;None;580.6331056999998;580.9239407;580.9239407;580.931681;580.931681;580.9725645999997;580.9725645999997;None;None;0;;580.9725645999997;None;582.4725871999999;None;['9'];[0.3565548999999919];582.4725871999999;None;;;;;;;Emoconpilot046;2022_Jan_07_1217;BackwardMask;2020.2.8;120.1534599994396;
;m;033_o_m_s_a.jpg;sad;7;40;f;040_y_f_n_a.jpg;neutral;incongruent;8;mismatch;;130;170;;3;146;block1_Pilot_2;33;s_n;s_n_weak;;;;;0;0;0;0;0;82;82;82;;;;;;;;;585.4733454999996;None;586.6972286999999;586.9902653999998;586.9902653999998;587.0151317999998;587.0151317999998;587.0559332999997;587.0559332999997;None;8;1;0.8693767999998272;587.0559332999997;None;588.5558876;None;['7'];[0.32142430000021704];588.5558876;None;;;;;;;Emoconpilot046;2022_Jan_07_1217;BackwardMask;2020.2.8;120.1534599994396;
