trials_example.thisRepN,trials_example.thisTrialN,trials_example.thisN,trials_example.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_study.thisRepN,trials_study.thisTrialN,trials_study.thisN,trials_study.thisIndex,text_welcome.started,text_welcome.stopped,text_intro.started,text_intro.stopped,key_resp_intro.keys,key_resp_intro.started,key_resp_intro.stopped,text_intro2.started,text_intro2.stopped,key_resp_intro2.keys,key_resp_intro2.rt,key_resp_intro2.started,key_resp_intro2.stopped,example trial,personPrimeExample,genderPrimeExample,primeExample,emotionPrimeExample,corrAnsPrimeExample,example mask time,fix300_example.started,fix300_example.stopped,image_primer_example.started,image_primer_example.stopped,scrambled.started,scrambled.stopped,text_response_example.started,text_response_example.stopped,key_resp_example.keys,key_resp_example.corr,key_resp_example.started,key_resp_example.stopped,Jitter_example.started,Jitter_example.stopped,key_resp_example.rt,key_resp_example.rt in ms,text_start.started,text_start.stopped,text_pause.started,text_pause.stopped,key_resp_pause.keys,key_resp_pause.rt,key_resp_pause.rt in ms,key_resp_pause.started,key_resp_pause.stopped,study trial,personPrimeStudy,genderPrimeStudy,primeStudy,emotionPrimeStudy,corrAnsPrimeStudy,study mask time,Block,fix300_study.started,fix300_study.stopped,image_primer_study.started,image_primer_study.stopped,scrambled_study.started,scrambled_study.stopped,text_response_study.started,text_response_study.stopped,key_resp_study.keys,key_resp_study.corr,key_resp_study.started,key_resp_study.stopped,Jitter_study.started,Jitter_study.stopped,key_resp_study.rt,key_resp_study.rt in ms,participant,date,expName,psychopyVersion,frameRate,
,,,,0,0,0,0,43,0,43,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,1.0,m,004_o_m_s_a.jpg,sad,a,3,1,182.6482520999998,182.94564498000037,182.96171099999992,182.98429327999693,182.98496339999838,183.02193057999685,183.0233436999988,183.9352792800004,a,1,183.0233436999988,183.9352792800004,183.94613329999993,184.97063017999827,0.9010292999992089,901.0292999992089,EMOCONPILOT015,2021_Feb_18_1629,EmoCon_Pilot_120Hz,2020.2.4,119.98809718266654,
,,,,0,0,0,0,44,0,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,4.0,m,016_y_m_h_a.jpg,happy,d,3,1,184.97332559999995,185.27063637999746,185.2906578000002,185.31376617999777,185.31430790000013,185.3488483799978,185.34981229999903,186.012337579998,d,1,185.34981229999903,186.012337579998,186.02038059999904,187.89576347999756,0.6464130999993358,646.4130999993358,EMOCONPILOT015,2021_Feb_18_1629,EmoCon_Pilot_120Hz,2020.2.4,119.98809718266654,
,,,,0,0,0,0,45,0,45,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,7.0,f,012_o_f_s_a.jpg,sad,a,17,1,187.89991229999941,188.19587157999777,188.2193277999977,188.35572428000015,188.35737699999663,188.397166879999,188.399473999998,188.92268407999873,a,1,188.399473999998,188.92268407999873,188.9292420999991,190.59592957999703,0.5088332000013907,508.83320000139065,EMOCONPILOT015,2021_Feb_18_1629,EmoCon_Pilot_120Hz,2020.2.4,119.98809718266654,
,,,,0,0,0,0,46,0,46,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,8.0,f,019_m_f_n_a.jpg,neutral,s,17,1,190.60131029999684,190.89585447999926,191.14831339999728,191.30829337999822,191.3124637999972,191.34927667999946,191.3535286999977,191.88341397999685,s,1,191.3535286999977,191.88341397999685,191.88990869999907,193.2542175799994,0.5227072000016051,522.7072000016051,EMOCONPILOT015,2021_Feb_18_1629,EmoCon_Pilot_120Hz,2020.2.4,119.98809718266654,
,,,,0,0,0,0,47,0,47,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,2.0,m,008_y_m_h_a.jpg,happy,d,3,1,193.2572371999995,193.55428017999876,193.57448119999754,193.59683177999833,193.59763629999725,193.63455388000003,193.63652979999824,194.98717577999778,a,0,193.63652979999824,194.98717577999778,194.9982796999975,196.3460417800001,1.335851100000582,1335.851100000582,EMOCONPILOT015,2021_Feb_18_1629,EmoCon_Pilot_120Hz,2020.2.4,119.98809718266654,
,,,,0,0,0,0,48,0,48,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,12.0,f,040_y_f_n_a.jpg,neutral,s,3,1,196.35003080000024,196.64598807999792,196.87519239999892,196.90216057999933,196.90699179999865,196.946244879999,196.95104739999806,197.61233027999916,s,1,196.95104739999806,197.61233027999916,197.62412810000023,198.71272397999783,0.653482100002293,653.482100002293,EMOCONPILOT015,2021_Feb_18_1629,EmoCon_Pilot_120Hz,2020.2.4,119.98809718266654,
,,,,0,0,0,0,49,0,49,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,11.0,f,030_o_f_n_a.jpg,neutral,s,17,1,198.71726569999737,199.01259657999836,199.22020259999772,199.38133907999728,199.38551509999888,199.42252097999736,199.42659829999684,200.06598137999973,s,1,199.42659829999684,200.06598137999973,200.07620219999808,202.00442127999705,0.6258326999995916,625.8326999995916,EMOCONPILOT015,2021_Feb_18_1629,EmoCon_Pilot_120Hz,2020.2.4,119.98809718266654,
,,,,0,0,0,0,50,0,50,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,8.0,f,019_m_f_h_a.jpg,happy,d,17,1,202.00702679999813,202.30429537999808,202.32633139999962,202.46444808000015,202.46830619999673,202.50575587999847,202.509017999997,202.9634853800002,d,1,202.509017999997,202.9634853800002,202.9755781999993,204.57116057999738,0.4473509000017657,447.3509000017657,EMOCONPILOT015,2021_Feb_18_1629,EmoCon_Pilot_120Hz,2020.2.4,119.98809718266654,
,,,,0,0,0,0,51,0,51,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,8.0,f,019_m_f_n_a.jpg,neutral,s,17,1,204.57533239999975,204.87119457999725,205.12287389999983,205.28266627999838,205.28675769999973,205.32761327999688,205.3325358999973,205.78826017999964,s,1,205.3325358999973,205.78826017999964,205.7999471999974,207.2377942799998,0.4478347999975085,447.8347999975085,EMOCONPILOT015,2021_Feb_18_1629,EmoCon_Pilot_120Hz,2020.2.4,119.98809718266654,
,,,,0,0,0,0,52,0,52,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,12.0,f,040_y_f_n_a.jpg,neutral,s,3,1,207.2418833999982,207.53779477999925,207.76090320000003,207.7862524799988,207.78670429999693,207.82281827999978,207.8235328999981,208.3931771800002,s,1,207.8235328999981,208.3931771800002,208.39968509999744,209.9711333799991,0.5566588000001502,556.6588000001502,EMOCONPILOT015,2021_Feb_18_1629,EmoCon_Pilot_120Hz,2020.2.4,119.98809718266654,
,,,,0,0,0,0,53,0,53,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,9.0,f,021_o_f_h_a.jpg,happy,d,17,1,209.97409689999768,210.27114938000014,210.48502369999915,210.64554517999787,210.65023239999937,210.6915736799987,210.69574189999912,211.0618671799988,d,1,210.69574189999912,211.0618671799988,211.07057229999918,213.03806678000038,0.34860330000083195,348.60330000083195,EMOCONPILOT015,2021_Feb_18_1629,EmoCon_Pilot_120Hz,2020.2.4,119.98809718266654,
,,,,0,0,0,0,54,0,54,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,2.0,m,008_y_m_n_a.jpg,neutral,s,3,1,213.04366939999818,213.3379954799988,213.5819651999991,213.60758527999715,213.60842099999718,213.64432437999713,213.64457059999768,214.97518937999703,s,1,213.64457059999768,214.97518937999703,214.98337909999827,216.17125098000034,1.3199071000017284,1319.9071000017284,EMOCONPILOT015,2021_Feb_18_1629,EmoCon_Pilot_120Hz,2020.2.4,119.98809718266654,
,,,,0,0,0,0,55,0,55,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,10.0,f,028_y_f_n_a.jpg,neutral,s,3,1,216.174160999999,216.47134987999962,216.67771849999917,216.7033573799985,216.7039552999995,216.73914517999802,216.74069959999906,217.31518387999895,s,1,216.74069959999906,217.31518387999895,217.32189559999824,218.879737079997,0.5596499999992375,559.6499999992375,EMOCONPILOT015,2021_Feb_18_1629,EmoCon_Pilot_120Hz,2020.2.4,119.98809718266654,
,,,,0,0,0,0,56,0,56,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,12.0,f,040_y_f_h_a.jpg,happy,d,3,1,218.88395870000022,219.17977527999975,219.20664209999813,219.22919177999793,219.23007239999788,219.26493707999762,219.26539389999743,219.72449128000008,d,1,219.26539389999743,219.72449128000008,219.73188019999725,221.51311948000003,0.4507612000015797,450.7612000015797,EMOCONPILOT015,2021_Feb_18_1629,EmoCon_Pilot_120Hz,2020.2.4,119.98809718266654,
,,,,0,0,0,0,57,0,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,2.0,m,008_y_m_n_a.jpg,neutral,s,3,1,221.51612059999752,221.81305078000005,222.0441495999985,222.06978928000026,222.07047389999934,222.1059849799989,222.10724370000025,223.10724537999923,a,0,222.10724370000025,223.10724537999923,223.11731419999705,224.16304077999885,0.9930225999996765,993.0225999996765,EMOCONPILOT015,2021_Feb_18_1629,EmoCon_Pilot_120Hz,2020.2.4,119.98809718266654,
,,,,0,0,0,0,58,0,58,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,9.0,f,021_o_f_n_a.jpg,neutral,s,17,1,224.16589639999802,224.46316627999695,224.6812637999974,224.84195837999724,224.84330399999817,224.88104257999876,224.8823596000002,225.47975387999978,s,1,224.8823596000002,225.47975387999978,225.4916560999991,227.41328447999913,0.5860265000010259,586.0265000010259,EMOCONPILOT015,2021_Feb_18_1629,EmoCon_Pilot_120Hz,2020.2.4,119.98809718266654,
,,,,0,0,0,0,59,0,59,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,4.0,m,016_y_m_n_a.jpg,neutral,s,17,1,227.41859759999716,227.71325387999823,227.95215949999692,228.1202647799968,228.12509189999764,228.1653886799999,228.17052249999688,228.62901117999937,s,1,228.17052249999688,228.62901117999937,228.63958569999886,230.61330987999682,0.44974549999824376,449.74549999824376,EMOCONPILOT015,2021_Feb_18_1629,EmoCon_Pilot_120Hz,2020.2.4,119.98809718266654,
,,,,0,0,0,0,60,0,60,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,6.0,m,033_o_m_s_a.jpg,sad,a,3,1,230.61877549999917,230.91333288000024,230.943477599998,230.96645677999769,230.96724029999677,231.00622387999684,231.00613319999684,232.0979300799976,a,1,231.00613319999684,232.0979300799976,232.10280259999854,234.03837327999864,1.0780692000007548,1078.0692000007548,EMOCONPILOT015,2021_Feb_18_1629,EmoCon_Pilot_120Hz,2020.2.4,119.98809718266654,
,,,,0,0,0,0,61,0,61,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,7.0,f,012_o_f_n_a.jpg,neutral,s,3,1,234.04282019999664,234.33836487999943,234.56090439999753,234.5886627799977,234.59332869999707,234.63194307999802,234.6370657999978,235.19859827999827,s,1,234.6370657999978,235.19859827999827,235.20484919999944,236.72179647999874,0.551111699998728,551.111699998728,EMOCONPILOT015,2021_Feb_18_1629,EmoCon_Pilot_120Hz,2020.2.4,119.98809718266654,
,,,,0,0,0,0,62,0,62,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,2.0,m,008_y_m_h_a.jpg,happy,d,3,1,236.72588109999924,237.0217980799993,237.04350679999698,237.0663585799979,237.0663031999975,237.10638598000006,237.1078250999999,237.93096237999853,d,1,237.1078250999999,237.93096237999853,237.93934089999675,238.98012507999957,0.8084792999979982,808.4792999979982,EMOCONPILOT015,2021_Feb_18_1629,EmoCon_Pilot_120Hz,2020.2.4,119.98809718266654,
,,,,0,0,0,0,63,0,63,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,10.0,f,028_y_f_h_a.jpg,happy,d,3,1,238.9842011999972,239.28012437999715,239.30444489999718,239.3268848799984,239.32748749999882,239.3645878800002,239.3646907000002,239.93970927999763,d,1,239.3646907000002,239.93970927999763,239.94450789999973,241.24719337999923,0.5596559000005072,559.6559000005072,EMOCONPILOT015,2021_Feb_18_1629,EmoCon_Pilot_120Hz,2020.2.4,119.98809718266654,
,,,,0,0,0,0,64,0,64,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,4.0,m,016_y_m_h_a.jpg,happy,d,17,1,241.2475020999991,241.54676507999685,241.56005829999776,241.6984327799968,241.70158529999753,241.739715979997,241.74251240000012,242.15864617999833,d,1,241.74251240000012,242.15864617999833,242.1671196999996,243.33852007999886,0.4056547000000137,405.6547000000137,EMOCONPILOT015,2021_Feb_18_1629,EmoCon_Pilot_120Hz,2020.2.4,119.98809718266654,
,,,,0,0,0,0,65,0,65,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,9.0,f,021_o_f_s_a.jpg,sad,a,3,1,243.34377979999772,243.6385287799989,243.65972639999745,243.68273207999883,243.68354259999978,243.7199096799981,243.72024880000026,245.00457177999706,a,1,243.72024880000026,245.00457177999706,245.01292239999748,246.66349768,1.275952399999369,1275.952399999369,EMOCONPILOT015,2021_Feb_18_1629,EmoCon_Pilot_120Hz,2020.2.4,119.98809718266654,
,,,,0,0,0,0,66,0,66,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,7.0,f,012_o_f_h_a.jpg,happy,d,3,1,246.666557499997,246.9635640799992,246.98593869999968,247.0082028799974,247.00994649999848,247.04821028000006,247.04941709999912,247.68144787999918,d,1,247.04941709999912,247.68144787999918,247.68957339999906,249.30521867999997,0.6189878999975917,618.9878999975917,EMOCONPILOT015,2021_Feb_18_1629,EmoCon_Pilot_120Hz,2020.2.4,119.98809718266654,
,,,,0,0,0,0,67,0,67,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,9.0,f,021_o_f_h_a.jpg,happy,d,17,1,249.30818889999864,249.6052137799983,249.8962526999967,250.05576507999868,250.06038519999856,250.09806127999983,250.10249249999833,250.61504657999686,d,1,250.10249249999833,250.61504657999686,250.61897429999954,251.87192978000022,0.501612700001715,501.612700001715,EMOCONPILOT015,2021_Feb_18_1629,EmoCon_Pilot_120Hz,2020.2.4,119.98809718266654,
,,,,0,0,0,0,68,0,68,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,8.0,f,019_m_f_h_a.jpg,happy,d,3,1,251.874553499998,252.1720439799996,252.19732139999905,252.21967407999765,252.22038859999884,252.2565340799978,252.2567945999981,252.75739397999715,d,1,252.2567945999981,252.75739397999715,252.76638629999798,254.36379428,0.49137880000125733,491.37880000125733,EMOCONPILOT015,2021_Feb_18_1629,EmoCon_Pilot_120Hz,2020.2.4,119.98809718266654,
,,,,0,0,0,0,69,0,69,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,9.0,f,021_o_f_s_a.jpg,sad,a,3,1,254.36910419999913,254.66359577999756,254.6761544000001,254.69908177999824,254.69997019999937,254.73520187999966,254.7371717999995,255.58015777999972,a,1,254.7371717999995,255.58015777999972,255.58846579999954,256.7304098799999,0.826998000000458,826.998000000458,EMOCONPILOT015,2021_Feb_18_1629,EmoCon_Pilot_120Hz,2020.2.4,119.98809718266654,
,,,,0,0,0,0,70,0,70,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,2.0,m,008_y_m_h_a.jpg,happy,d,17,1,256.7331231999997,257.0304304799996,257.05220949999784,257.19047087999786,257.193314199998,257.23180498,257.2348267999987,257.81692037999744,d,1,257.2348267999987,257.81692037999744,257.8195786999968,259.76383808000026,0.5692768000008073,569.2768000008073,EMOCONPILOT015,2021_Feb_18_1629,EmoCon_Pilot_120Hz,2020.2.4,119.98809718266654,
,,,,0,0,0,0,71,0,71,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,1.0,m,004_o_m_h_a.jpg,happy,d,17,1,259.7676350999973,260.0638068799984,260.3055511999992,260.46707767999976,260.47183329999825,260.51292817999854,260.5183391999999,260.86371577999887,d,1,260.5183391999999,260.86371577999887,260.87538549999954,262.8471577799995,0.3340195999990101,334.0195999990101,EMOCONPILOT015,2021_Feb_18_1629,EmoCon_Pilot_120Hz,2020.2.4,119.98809718266654,
,,,,0,0,0,0,72,0,72,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,11.0,f,030_o_f_h_a.jpg,happy,d,3,1,262.84996449999744,263.14714477999803,263.3469404999996,263.3721219799976,263.37213169999814,263.408300579997,263.409148499999,263.8629797799971,d,1,263.409148499999,263.8629797799971,263.8704211999975,265.1306540799982,0.4430729000014253,443.0729000014253,EMOCONPILOT015,2021_Feb_18_1629,EmoCon_Pilot_120Hz,2020.2.4,119.98809718266654,
,,,,0,0,0,0,73,0,73,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,8.0,f,019_m_f_s_a.jpg,sad,a,3,1,265.1360688999994,265.4307312799996,265.6725654999973,265.698499479999,265.69857989999946,265.73319317999847,265.7335688999992,266.4209694799996,d,0,265.7335688999992,266.4209694799996,266.43237039999804,267.44728807999707,0.6787943999988784,678.7943999988784,EMOCONPILOT015,2021_Feb_18_1629,EmoCon_Pilot_120Hz,2020.2.4,119.98809718266654,
,,,,0,0,0,0,74,0,74,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,5.0,m,027_o_m_h_a.jpg,happy,d,17,1,267.44991479999953,267.74725387999786,267.95052419999774,268.1131861799971,268.1177390999983,268.1557771799984,268.1608476000001,268.49147067999945,d,1,268.1608476000001,268.49147067999945,268.49813339999673,270.0057742800003,0.32332599999790546,323.32599999790546,EMOCONPILOT015,2021_Feb_18_1629,EmoCon_Pilot_120Hz,2020.2.4,119.98809718266654,
,,,,0,0,0,0,75,0,75,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,8.0,f,019_m_f_s_a.jpg,sad,a,17,1,270.01098490000004,270.30572397999856,270.55159029999777,270.7197338799982,270.7247172999996,270.76470367999934,270.76973649999854,271.45257177999736,a,1,270.76973649999854,271.45257177999736,271.46255409999867,273.0808325799975,0.6665983999992022,666.5983999992022,EMOCONPILOT015,2021_Feb_18_1629,EmoCon_Pilot_120Hz,2020.2.4,119.98809718266654,
,,,,0,0,0,0,76,0,76,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,7.0,f,012_o_f_n_a.jpg,neutral,s,3,1,273.08477700000003,273.3808069799983,273.59391069999765,273.6205809799998,273.6236871999972,273.66244468,273.6663000999979,275.3231366799977,s,1,273.6663000999979,275.3231366799977,275.3343630999989,276.5225450799975,1.6419968000009248,1641.9968000009248,EMOCONPILOT015,2021_Feb_18_1629,EmoCon_Pilot_120Hz,2020.2.4,119.98809718266654,
,,,,0,0,0,0,77,0,77,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,6.0,m,033_o_m_s_a.jpg,sad,a,17,1,276.52790229999664,276.82241787999953,276.8434514999972,276.9742122800002,276.97734019999916,277.01542568,277.01881899999717,278.02900877999707,a,1,277.01881899999717,278.02900877999707,278.03828090000025,279.8308865799976,0.9935208999995666,993.5208999995666,EMOCONPILOT015,2021_Feb_18_1629,EmoCon_Pilot_120Hz,2020.2.4,119.98809718266654,
,,,,0,0,0,0,78,0,78,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,1.0,m,004_o_m_h_a.jpg,happy,d,3,1,279.8337670000001,280.1308052799999,280.3422694000001,280.3679487799985,280.36876499999926,280.4028807799972,280.4042174999995,280.96682127999736,d,1,280.4042174999995,280.96682127999736,280.9765335999982,282.68111067999996,0.5519903000022168,551.9903000022168,EMOCONPILOT015,2021_Feb_18_1629,EmoCon_Pilot_120Hz,2020.2.4,119.98809718266654,
,,,,0,0,0,0,79,0,79,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,5.0,m,027_o_m_s_a.jpg,sad,a,3,1,282.6818181999988,282.98088007999684,283.00739429999885,283.0302295799978,283.0305168999985,283.065532879997,283.06552329999977,283.7475203799971,a,1,283.06552329999977,283.7475203799971,283.75966609999887,285.53099917999714,0.6749296000016329,674.9296000016329,EMOCONPILOT015,2021_Feb_18_1629,EmoCon_Pilot_120Hz,2020.2.4,119.98809718266654,
,,,,0,0,0,0,80,0,80,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,9.0,f,021_o_f_s_a.jpg,sad,a,17,1,285.53431929999715,285.83087697999724,285.84140750000006,285.9743431800001,285.97700939999777,286.0156097799976,286.0184524999968,286.8443276799975,a,1,286.0184524999968,286.8443276799975,286.8555839999972,287.98105317999796,0.8098013999988325,809.8013999988325,EMOCONPILOT015,2021_Feb_18_1629,EmoCon_Pilot_120Hz,2020.2.4,119.98809718266654,
,,,,0,0,0,0,81,0,81,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,5.0,m,027_o_m_s_a.jpg,sad,a,3,1,287.98632609999913,288.2810426799973,288.3038641999992,288.32645527999773,288.3269890999982,288.3654900799978,288.3666207999995,288.91665877999765,a,1,288.3666207999995,288.91665877999765,288.92828259999806,290.4477633800001,0.5417419000004884,541.7419000004884,EMOCONPILOT015,2021_Feb_18_1629,EmoCon_Pilot_120Hz,2020.2.4,119.98809718266654,
,,,,0,0,0,0,82,0,82,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,7.0,f,012_o_f_h_a.jpg,happy,d,17,1,290.45152869999947,290.74786527999674,290.7703103999993,290.90774517999887,290.9108032999975,290.9490346799997,290.95191799999884,291.5083322799968,d,1,290.95191799999884,291.5083322799968,291.51498849999916,292.96444998000004,0.54026089999752,540.26089999752,EMOCONPILOT015,2021_Feb_18_1629,EmoCon_Pilot_120Hz,2020.2.4,119.98809718266654,
,,,,0,0,0,0,83,0,83,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,3.0,m,013_y_m_s_a.jpg,sad,a,17,1,292.9673612999977,293.2645033799985,293.28545499999746,293.416144879999,293.4205562999996,293.45965988000023,293.4630976999979,294.010000679997,a,1,293.4630976999979,294.010000679997,294.02135389999967,295.4645033799992,0.5331349000007322,533.1349000007322,EMOCONPILOT015,2021_Feb_18_1629,EmoCon_Pilot_120Hz,2020.2.4,119.98809718266654,
,,,,0,0,0,0,84,0,84,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,5.0,m,027_o_m_s_a.jpg,sad,a,17,1,295.46742989999984,295.764663979999,295.78365759999724,295.9162333799999,295.92056089999824,295.9614525799974,295.9664376999972,296.5058467799994,a,1,295.9664376999972,296.5058467799994,296.51711559999967,298.1562260799968,0.525725000003149,525.725000003149,EMOCONPILOT015,2021_Feb_18_1629,EmoCon_Pilot_120Hz,2020.2.4,119.98809718266654,
,,,,0,0,0,0,85,0,85,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,4.0,m,016_y_m_s_a.jpg,sad,a,17,1,298.1602381999983,298.4563701799983,298.4830547999991,298.6162241799997,298.61915149999913,298.6575943800002,298.66071159999774,299.0735564800001,a,1,298.66071159999774,299.0735564800001,299.0825253999974,300.54797687999815,0.39949129999877186,399.49129999877186,EMOCONPILOT015,2021_Feb_18_1629,EmoCon_Pilot_120Hz,2020.2.4,119.98809718266654,
,,,,0,0,0,0,86,0,86,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,5.0,m,027_o_m_n_a.jpg,neutral,s,3,1,300.55227549999836,300.8479894799988,301.07324439999866,301.09921147999773,301.09977239999716,301.13503887999684,301.13535059999776,301.7304722799985,a,0,301.13535059999776,301.7304722799985,301.7386020999984,302.78140927999846,0.580858299999818,580.858299999818,EMOCONPILOT015,2021_Feb_18_1629,EmoCon_Pilot_120Hz,2020.2.4,119.98809718266654,
,,,,0,0,0,0,87,0,87,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,3.0,m,013_y_m_h_a.jpg,happy,d,17,1,302.7861918999988,303.0813897799984,303.31857149999996,303.4798002800002,303.48469719999775,303.5257342799981,303.5308727999982,304.01986067999894,d,1,303.5308727999982,304.01986067999894,304.0312969999977,305.7147254799987,0.47338440000021365,473.38440000021365,EMOCONPILOT015,2021_Feb_18_1629,EmoCon_Pilot_120Hz,2020.2.4,119.98809718266654,
,,,,0,0,0,0,88,0,88,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,5.0,m,027_o_m_s_a.jpg,sad,a,17,1,305.71790879999753,306.014782679997,306.03507349999927,306.1664629799983,306.1696492999981,306.20768967999754,306.2111773999968,306.6552342799972,a,1,306.2111773999968,306.6552342799972,306.6660492999981,307.7647484799985,0.43303829999786103,433.03829999786103,EMOCONPILOT015,2021_Feb_18_1629,EmoCon_Pilot_120Hz,2020.2.4,119.98809718266654,
,,,,0,0,0,0,89,0,89,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,5.0,m,027_o_m_s_a.jpg,sad,a,17,1,307.7692885999968,308.06474657999786,308.0850228999989,308.21641337999824,308.2185471999983,308.25771907999876,308.25990679999813,308.60422627999867,a,1,308.25990679999813,308.60422627999867,308.6107301999982,310.41483987999743,0.33653770000091754,336.53770000091754,EMOCONPILOT015,2021_Feb_18_1629,EmoCon_Pilot_120Hz,2020.2.4,119.98809718266654,
,,,,0,0,0,0,90,0,90,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,12.0,f,040_y_f_s_a.jpg,sad,a,17,1,310.4190230999993,310.7147470799995,310.74209859999974,310.8748034799995,310.87680869999895,310.9160584799996,310.91941219999717,312.0485158799987,a,1,310.91941219999717,312.0485158799987,312.05422589999944,313.26477867999927,1.1166019999982382,1116.6019999982382,EMOCONPILOT015,2021_Feb_18_1629,EmoCon_Pilot_120Hz,2020.2.4,119.98809718266654,
,,,,0,0,0,0,91,0,91,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,3.0,m,013_y_m_n_a.jpg,neutral,s,3,1,313.26775009999983,313.5648111799986,313.9884929,314.01452407999966,314.01470469999913,314.05057327999964,314.05142759999944,314.81196397999736,a,0,314.05142759999944,314.81196397999736,314.81840589999774,316.37329288000035,0.7525820000009844,752.5820000009844,EMOCONPILOT015,2021_Feb_18_1629,EmoCon_Pilot_120Hz,2020.2.4,119.98809718266654,
