trials_example.thisRepN,trials_example.thisTrialN,trials_example.thisN,trials_example.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_study.thisRepN,trials_study.thisTrialN,trials_study.thisN,trials_study.thisIndex,text_welcome.started,text_welcome.stopped,text_intro.started,text_intro.stopped,key_resp_intro.keys,key_resp_intro.started,key_resp_intro.stopped,text_intro2.started,text_intro2.stopped,key_resp_intro2.keys,key_resp_intro2.rt,key_resp_intro2.started,key_resp_intro2.stopped,example trial,personPrimeExample,genderPrimeExample,primeExample,emotionPrimeExample,corrAnsPrimeExample,example mask time,fix300_example.started,fix300_example.stopped,image_primer_example.started,image_primer_example.stopped,scrambled.started,scrambled.stopped,text_response_example.started,text_response_example.stopped,key_resp_example.keys,key_resp_example.corr,key_resp_example.rt,key_resp_example.rt in ms,key_resp_example.started,key_resp_example.stopped,Jitter_example.started,Jitter_example.stopped,text_start.started,text_start.stopped,text_pause.started,text_pause.stopped,key_resp_pause.keys,key_resp_pause.rt,key_resp_pause.rt in ms,key_resp_pause.started,key_resp_pause.stopped,study trial,personPrimeStudy,genderPrimeStudy,primeStudy,emotionPrimeStudy,corrAnsPrimeStudy,study mask time,Block,fix300_study.started,fix300_study.stopped,image_primer_study.started,image_primer_study.stopped,scrambled_study.started,scrambled_study.stopped,text_response_study.started,text_response_study.stopped,key_resp_study.keys,key_resp_study.corr,key_resp_study.started,key_resp_study.stopped,Jitter_study.started,Jitter_study.stopped,key_resp_study.rt,key_resp_study.rt in ms,participant,date,expName,psychopyVersion,frameRate,
,,,,1,0,1,0,60,0,60,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,5.0,m,027_o_m_n_a.jpg,neutral,s,17,2,574.7787026001606,575.0725539800944,575.2925738000777,575.455096480134,575.4598115000408,575.4986499801046,575.5035945000127,576.245772279962,s,1,575.5035945000127,576.245772279962,576.2560023001861,577.9392662799685,0.7323578000068665,732.3578000068665,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,1,0,1,0,61,0,61,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,10.0,f,028_y_f_s_a.jpg,sad,a,17,2,577.9448394000065,578.239293380105,578.263685700018,578.3993110800395,578.4024310000241,578.4405242800015,578.4452490000986,579.0311862800038,a,1,578.4452490000986,579.0311862800038,579.0346138000023,580.5227424799698,0.5745180000085384,574.5180000085384,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,1,0,1,0,62,0,62,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,3.0,m,013_y_m_n_a.jpg,neutral,s,2,2,580.5268274000846,580.8226815801347,581.0640769000165,581.0809359801235,581.0813306001946,581.1202842799714,581.1253474999685,581.8791727800156,s,1,581.1253474999685,581.8791727800156,581.8910919001792,583.5393998801476,0.7426980999298394,742.6980999298394,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,1,0,1,0,63,0,63,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,4.0,m,016_y_m_s_a.jpg,sad,a,17,2,583.5454236001242,583.839390280121,583.8662978999782,583.9993965799688,584.0026108000893,584.0406853800407,584.0434547001496,584.802318580146,a,1,584.0434547001496,584.802318580146,584.8113208001014,586.3061186800944,0.7445145000237972,744.5145000237972,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,1,0,1,0,64,0,64,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,12.0,f,040_y_f_h_a.jpg,happy,d,2,2,586.309190500062,586.6060134800384,586.626021400094,586.6415168800625,586.6424534001853,586.6779083799804,586.6777300001122,587.4566929800669,d,1,586.6777300001122,587.4566929800669,587.4619877000805,588.9145905800863,0.7660817999858409,766.0817999858409,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,1,0,1,0,65,0,65,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,5.0,m,027_o_m_n_a.jpg,neutral,s,17,2,588.9201961001381,589.2146185801132,589.422938000178,589.5836581801298,589.5882003000006,589.6288094801596,589.6339309001341,590.2267364800675,d,0,589.6339309001341,590.2267364800675,590.2384413999971,591.7895667801379,0.586006100056693,586.006100056693,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,1,0,1,0,66,0,66,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,6.0,m,033_o_m_s_a.jpg,sad,a,2,2,591.795664299978,592.0895826799563,592.1115930001251,592.1268189800205,592.1279186999891,592.1657401799923,592.1671464999672,592.9481637800811,s,0,592.1671464999672,592.9481637800811,592.9562978001777,594.0895389799728,0.7726993001997471,772.6993001997471,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,1,0,1,0,67,0,67,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,6.0,m,033_o_m_h_a.jpg,happy,d,2,2,594.0920992000028,594.3896616801387,594.4049889000598,594.4205528799678,594.4214210000355,594.4574784801109,594.4575920000207,595.2267220799579,s,0,594.4575920000207,595.2267220799579,595.2343146000057,597.0063637801679,0.7543810999486595,754.3810999486595,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,1,0,1,0,68,0,68,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,2.0,m,008_y_m_s_a.jpg,sad,a,2,2,597.0104990000837,597.3064098799834,597.5417679999955,597.5585199801019,597.5585682000965,597.5995808799519,597.6045353000518,598.5113871800015,s,0,597.6045353000518,598.5113871800015,598.5229907999747,600.3315134799807,0.8954956000670791,895.4956000670791,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,1,0,1,0,69,0,69,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,1.0,m,004_o_m_n_a.jpg,neutral,s,17,2,600.3369609999936,600.6314804800088,600.8294614001643,600.9869340799517,600.9920853001531,601.031308880006,601.036461400101,601.5466306800256,s,1,601.036461400101,601.5466306800256,601.5583769001532,602.7814059801633,0.5036145998165011,503.61459981650114,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,1,0,1,0,70,0,70,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,2.0,m,008_y_m_s_a.jpg,sad,a,2,2,602.7856364999898,603.0815218800446,603.3178274000529,603.3348060801393,603.3348842000123,603.3692834800343,603.3689087000675,604.1560142800911,a,1,603.3689087000675,604.1560142800911,604.1633562999777,605.5232358800015,0.7710249999072403,771.0249999072403,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,1,0,1,0,71,0,71,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,11.0,f,030_o_f_n_a.jpg,neutral,s,17,2,605.5270163000096,605.8231279800414,606.0260815001093,606.1889810801251,606.1938331001438,606.2350368801738,606.2391932001337,606.9631585801719,a,0,606.2391932001337,606.9631585801719,606.9749364000745,608.0398673800985,0.7168153000529855,716.8153000529855,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,1,0,1,0,72,0,72,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,11.0,f,030_o_f_n_a.jpg,neutral,s,2,2,608.0439249000046,608.3399467800512,608.5311305001378,608.5481859801105,608.5489803999662,608.5838772800519,608.5851249999832,609.2514578801813,a,0,608.5851249999832,609.2514578801813,609.258439199999,610.6982603801182,0.6509980000555515,650.9980000555515,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,1,0,1,0,73,0,73,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,2.0,m,008_y_m_s_a.jpg,sad,a,2,2,610.701383800013,610.998313479987,611.2234271001071,611.2401576800505,611.2407594001852,611.2751141799847,611.2746062001679,611.8431307800813,a,1,611.2746062001679,611.8431307800813,611.8494879000355,613.79840258013,0.5533570998813957,553.3570998813957,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,1,0,1,0,74,0,74,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,11.0,f,030_o_f_n_a.jpg,neutral,s,2,2,613.8024377999827,614.0983470801032,614.3032804999966,614.3194632799598,614.3203032000456,614.3578827799531,614.359219300095,615.1913838800276,a,0,614.359219300095,615.1913838800276,615.2002848000266,616.6316372800386,0.8207062999717891,820.7062999717891,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,1,0,1,0,75,0,75,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,1.0,m,004_o_m_s_a.jpg,sad,a,17,2,616.6346758001018,616.9317910800921,616.9535991000012,617.0917187800399,617.094703800045,617.1330452800496,617.1362433000468,617.6912176801591,a,1,617.1362433000468,617.6912176801591,617.6992375999689,619.5151653801324,0.5476091001182795,547.6091001182795,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,1,0,1,0,76,0,76,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,3.0,m,013_y_m_n_a.jpg,neutral,s,2,2,619.519216600107,619.8151411799947,620.0505568999797,620.0679936801782,620.068898800062,620.1031519800192,620.103157900041,620.898413180071,s,1,620.103157900041,620.898413180071,620.9043281001505,622.0569250801811,0.7806148999370635,780.6148999370635,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,1,0,1,0,77,0,77,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,7.0,f,012_o_f_s_a.jpg,sad,a,2,2,622.0626173000783,622.3569503800711,622.3783497000113,622.3943043799839,622.3948937000241,622.429513580096,622.4298802001867,622.9072943801759,s,0,622.4298802001867,622.9072943801759,622.9143203999847,624.2402271799976,0.46998940012417734,469.98940012417734,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,1,0,1,0,78,0,78,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,12.0,f,040_y_f_n_a.jpg,neutral,s,2,2,624.2442857001442,624.5402449801798,624.7691552001052,624.7862479800126,624.7904322000686,624.8304593799869,624.8355505999643,625.3876982800896,s,1,624.8355505999643,625.3876982800896,625.3993485001847,627.3820829800563,0.5365455001592636,536.5455001592636,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,1,0,1,0,79,0,79,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,6.0,m,033_o_m_h_a.jpg,happy,d,2,2,627.3882799001876,627.6820920800558,627.7040089000948,627.7189722800861,627.7199664001819,627.7581978800474,627.7593290000223,628.4788336799713,d,1,627.7593290000223,628.4788336799713,628.4873150000349,630.3237748799613,0.7085357999894768,708.5357999894768,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,1,0,1,0,80,0,80,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,2.0,m,008_y_m_n_a.jpg,neutral,s,17,2,630.3268139001448,630.6237742800033,630.8571161001455,631.0217156800675,631.0265055000782,631.0677337801783,631.0726530000102,631.4914075801382,s,1,631.0726530000102,631.4914075801382,631.5019812001847,632.9321677800501,0.4034504999872297,403.4504999872297,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,1,0,1,0,81,0,81,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,12.0,f,040_y_f_h_a.jpg,happy,d,17,2,632.9365414001513,633.2321562801255,633.2566478000954,633.3922855799785,633.3970313000027,633.4379310800462,633.4426230001263,633.9727761800634,d,1,633.4426230001263,633.9727761800634,633.9835185999982,634.9820879799547,0.5214446000754833,521.4446000754833,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,1,0,1,0,82,0,82,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,9.0,f,021_o_f_h_a.jpg,happy,d,17,2,634.9861692001577,635.2821030799998,635.5002717000898,635.6614890801022,635.6658614000771,635.706603679969,635.7116914000362,636.0274645799539,d,1,635.7116914000362,636.0274645799539,636.0389640000649,637.2154893799918,0.30048219999298453,300.48219999298453,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,1,0,1,0,83,0,83,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,6.0,m,033_o_m_h_a.jpg,happy,d,2,2,637.2200997001491,637.5155992800603,637.5346745999996,637.5502427801723,637.5507592000067,637.5844048801112,637.5840659001842,638.3252631800017,d,1,637.5840659001842,638.3252631800017,638.332564700162,639.7822361799656,0.7318029999732971,731.8029999732971,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,1,0,1,0,84,0,84,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,2.0,m,008_y_m_n_a.jpg,neutral,s,17,2,639.7852265001275,640.0822312800913,640.3207229999825,640.4764059799957,640.481383100152,640.5214758801042,640.5267170001753,641.3935085799778,a,0,640.5267170001753,641.3935085799778,641.4046981001738,643.0740093800007,0.8532261999789625,853.2261999789625,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,1,0,1,0,85,0,85,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,10.0,f,028_y_f_n_a.jpg,neutral,s,17,2,643.0794518999755,643.3740820800188,643.5646048001945,643.7180531799561,643.7210580999963,643.7586117800558,643.7614701001439,644.4612737800228,s,1,643.7614701001439,644.4612737800228,644.4706994001754,645.4824512800435,0.690455500036478,690.455500036478,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,1,0,1,0,86,0,86,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,6.0,m,033_o_m_h_a.jpg,happy,d,2,2,645.4877339999657,645.782353580161,645.8072480000556,645.8220928799594,645.8229614000302,645.8586657800945,645.858664000174,646.6637957800879,d,1,645.858664000174,646.6637957800879,646.6732010999694,647.9824229801773,0.7934332001022995,793.4332001022995,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,1,0,1,0,87,0,87,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,5.0,m,027_o_m_s_a.jpg,sad,a,17,2,647.985489099985,648.2824257800123,648.2968152000103,648.4339426801773,648.4371166001074,648.4753586800537,648.4781943999697,649.2871498800116,a,1,648.4781943999697,649.2871498800116,649.29579260014,651.132494680048,0.79771179985255,797.71179985255,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,1,0,1,0,88,0,88,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,7.0,f,012_o_f_s_a.jpg,sad,a,2,2,651.1367177001666,651.4325113801053,651.4565467000939,651.4724588800921,651.4744035000913,651.5112725800602,651.5132925000507,652.175439580041,d,0,651.5132925000507,652.175439580041,652.1818687000778,653.3909453800181,0.6505842998158187,650.5842998158187,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,1,0,1,0,89,0,89,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,2.0,m,008_y_m_h_a.jpg,happy,d,17,2,653.3960482000839,653.6908737799852,653.7123245000839,653.8425225801068,653.8460768000223,653.8837350801798,653.8867846999783,654.3405841800152,d,1,653.8867846999783,654.3405841800152,654.3446540001314,655.6159190800274,0.44503719988279045,445.03719988279045,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,1,0,1,0,90,0,90,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,7.0,f,012_o_f_h_a.jpg,happy,d,2,2,655.6219840999693,655.9159992799862,655.93962560012,655.954363680142,655.9544285000302,655.9921840801137,655.9937889000867,657.0203171800124,s,0,655.9937889000867,657.0203171800124,657.0244428000879,658.4076892800397,1.018095700070262,1018.095700070262,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,1,0,1,0,91,0,91,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,10.0,f,028_y_f_s_a.jpg,sad,a,17,2,658.4128354000859,658.7076405800647,658.7309485001024,658.8676150801359,658.8712788000703,658.9103974801722,658.9148323000409,659.6486955801258,a,1,658.9148323000409,659.6486955801258,659.6538723001722,661.191088579991,0.7215535000432283,721.5535000432283,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,1,0,1,0,92,0,92,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,12.0,f,040_y_f_s_a.jpg,sad,a,17,2,661.195298000006,661.4910456800601,661.5143711001147,661.6510539801559,661.6545490000863,661.692221080116,661.6951292001177,662.4999186801026,a,1,661.6951292001177,662.4999186801026,662.5063770001289,663.7161341800122,0.7889094001147896,788.9094001147896,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,1,0,1,0,93,0,93,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,2.0,m,008_y_m_n_a.jpg,neutral,s,17,2,663.7220858000219,664.0160794799915,664.2692566001788,664.4281340799528,664.4326767001767,664.4734207800823,664.4785742000677,665.1475098800613,a,0,664.4785742000677,665.1475098800613,665.1571288001724,666.7662532801507,0.6614157999865711,661.4157999865711,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,1,0,1,0,94,0,94,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,11.0,f,030_o_f_s_a.jpg,sad,a,2,2,666.7716497001238,667.0662709799828,667.2651765001938,667.282146280096,667.2834981000051,667.3232951801504,667.3285229001194,668.2133284799522,s,0,667.3285229001194,668.2133284799522,668.2241593000945,669.9662009800552,0.8756314001511782,875.6314001511782,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,1,0,1,0,95,0,95,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,9.0,f,021_o_f_n_a.jpg,neutral,s,2,2,669.9704283999745,670.2662833800307,670.4786076000892,670.4962304799585,670.4970724000596,670.5340913801222,670.5339212000836,671.9355544801103,s,1,670.5339212000836,671.9355544801103,671.947248400189,673.916300380067,1.3900418002158403,1390.0418002158403,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,1,0,1,0,96,0,96,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,6.0,m,033_o_m_h_a.jpg,happy,d,17,2,673.9205208001658,674.2163167800056,674.2295442000031,674.3679860801669,674.3730568001047,674.4135003801669,674.418762100162,674.8458127800143,d,1,674.418762100162,674.8458127800143,674.8575355000794,676.2997222800507,0.41734930011443794,417.34930011443794,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,1,0,1,0,97,0,97,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,3.0,m,013_y_m_s_a.jpg,sad,a,2,2,676.3041354001034,676.59974928007,676.6232196001802,676.6380950800842,676.6391446001362,676.6757404801203,676.6758891001809,677.3723011800787,s,0,676.6758891001809,677.3723011800787,677.3806414001156,678.6414078801638,0.680255799787119,680.255799787119,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,1,0,1,0,98,0,98,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,12.0,f,040_y_f_s_a.jpg,sad,a,2,2,678.6465618000366,678.941531380103,678.9667099001817,678.982532380079,678.983400200028,679.0189936800627,679.0203539000358,679.707520079962,s,0,679.0203539000358,679.707520079962,679.7137347001117,681.1581351800589,0.6794649001676589,679.4649001676589,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,1,0,1,0,99,0,99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,11.0,f,030_o_f_s_a.jpg,sad,a,2,2,681.1636204000097,681.4582635801519,681.6694549000822,681.6869562800741,681.68707370013,681.722818780155,681.7240907000378,682.3132445799886,s,0,681.7240907000378,682.3132445799886,682.3214370000642,683.4748501800234,0.5760892999824136,576.0892999824136,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,1,0,1,0,100,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,8.0,f,019_m_f_n_a.jpg,neutral,s,17,2,683.480414000107,683.7749556800584,684.0024982001632,684.1608499800088,684.163727800129,684.2014835799812,684.204556300072,684.6500746800332,s,1,684.204556300072,684.6500746800332,684.6585802000482,686.3582421801286,0.4313159000594169,431.3159000594169,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,1,0,1,0,101,0,101,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,6.0,m,033_o_m_h_a.jpg,happy,d,2,2,686.362345600035,686.6583530799719,686.674606700195,686.6916142801522,686.6959706000052,686.7353656801163,686.740502800094,687.2596852799645,d,1,686.740502800094,687.2596852799645,687.271494399989,688.3999311799882,0.5114655001088977,511.4655001088977,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,1,0,1,0,102,0,102,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,9.0,f,021_o_f_s_a.jpg,sad,a,2,2,688.4042724000756,688.6999226800865,688.7208692000713,688.7367169800448,688.7375209999736,688.7730521801161,688.7743483001832,689.2631310801255,d,0,688.7743483001832,689.2631310801255,689.271415800089,690.9167802801123,0.4776059000287205,477.6059000287205,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,1,0,1,0,103,0,103,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,4.0,m,016_y_m_n_a.jpg,neutral,s,17,2,690.9222326001618,691.2166996800108,691.4645172001328,691.6164906799561,691.6215075000655,691.6609493800672,691.6660130000673,692.1270280800993,s,1,691.6660130000673,692.1270280800993,692.1396377000492,693.1667634799844,0.4501604000106454,450.1604000106454,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,1,0,1,0,104,0,104,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,8.0,f,019_m_f_h_a.jpg,happy,d,2,2,693.171086500166,693.466682179994,693.4902646001428,693.5053017799976,693.5071728001349,693.5429419799941,693.5438155999873,694.1938146801433,d,1,693.5438155999873,694.1938146801433,694.1996185001917,695.6084518799792,0.6362125999294221,636.2125999294221,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,1,0,1,0,105,0,105,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,3.0,m,013_y_m_n_a.jpg,neutral,s,17,2,695.6125767000485,695.9084347800119,696.1443033001851,696.3044749800349,696.3096014000475,696.3505328799831,696.3554535000585,696.9972872800893,s,1,696.3554535000585,696.9972872800893,697.0096020000055,698.2751449799864,0.6246920998673886,624.6920998673886,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,1,0,1,0,106,0,106,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,12.0,f,040_y_f_s_a.jpg,sad,a,17,2,698.2793416001368,698.575178580056,698.599458000157,698.7351134800585,698.7385558001697,698.7765239800094,698.7803215000313,699.3568358800142,a,1,698.7803215000313,699.3568358800142,699.3667703999672,700.8918939800235,0.5596598000265658,559.6598000265658,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,1,0,1,0,107,0,107,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,4.0,m,016_y_m_h_a.jpg,happy,d,17,2,700.8973538000137,701.1918938799529,701.207806300139,701.3435329801171,701.3472943000961,701.3848491801648,701.3887346000411,702.0232252801536,d,1,701.3887346000411,702.0232252801536,702.0341070999857,703.2920463801595,0.6232534998562187,623.2534998562187,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,1,0,1,0,108,0,108,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108,11.0,f,030_o_f_s_a.jpg,sad,a,17,2,703.297519700136,703.5919575799956,703.8087959000841,703.9706430800027,703.9750425000675,704.0149562800536,704.0199548001401,704.6415306801675,a,1,704.0199548001401,704.6415306801675,704.6528007001616,706.3587453800021,0.6080573000945151,608.0573000945151,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
