trials_example.thisRepN,trials_example.thisTrialN,trials_example.thisN,trials_example.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_study.thisRepN,trials_study.thisTrialN,trials_study.thisN,trials_study.thisIndex,text_welcome.started,text_welcome.stopped,text_intro.started,text_intro.stopped,key_resp_intro.keys,key_resp_intro.started,key_resp_intro.stopped,text_intro2.started,text_intro2.stopped,key_resp_intro2.keys,key_resp_intro2.rt,key_resp_intro2.started,key_resp_intro2.stopped,example trial,personPrimeExample,genderPrimeExample,primeExample,emotionPrimeExample,corrAnsPrimeExample,example mask time,fix300_example.started,fix300_example.stopped,image_primer_example.started,image_primer_example.stopped,scrambled.started,scrambled.stopped,text_response_example.started,text_response_example.stopped,key_resp_example.keys,key_resp_example.corr,key_resp_example.started,key_resp_example.stopped,Jitter_example.started,Jitter_example.stopped,key_resp_example.rt,key_resp_example.rt in ms,text_start.started,text_start.stopped,text_pause.started,text_pause.stopped,key_resp_pause.keys,key_resp_pause.rt,key_resp_pause.rt in ms,key_resp_pause.started,key_resp_pause.stopped,study trial,personPrimeStudy,genderPrimeStudy,primeStudy,emotionPrimeStudy,corrAnsPrimeStudy,study mask time,Block,fix300_study.started,fix300_study.stopped,image_primer_study.started,image_primer_study.stopped,scrambled_study.started,scrambled_study.stopped,text_response_study.started,text_response_study.stopped,key_resp_study.keys,key_resp_study.corr,key_resp_study.started,key_resp_study.stopped,Jitter_study.started,Jitter_study.stopped,key_resp_study.rt,key_resp_study.rt in ms,participant,date,expName,psychopyVersion,frameRate,
,,,,0,0,0,0,92,0,92,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,12.0,f,040_y_f_s_a.jpg,sad,a,3,1,882.561006700038,882.8568614999531,882.8789768000133,882.9006369999843,882.9007535999408,882.9412555999588,882.9428022999782,883.8763143999968,a,1,882.9428022999782,883.8763143999968,883.8846504000248,885.5401439999696,0.919142699916847,919.142699916847,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,0,0,0,0,93,0,93,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,6.0,m,033_o_m_s_a.jpg,sad,a,3,1,885.5443374000024,885.8402201000135,885.860749799991,885.8838058999972,885.8843893000158,885.9189495999599,885.9204016999574,887.4726686000358,None,0,885.9204016999574,887.4726686000358,887.4775897000218,889.0819285999751,,,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,0,0,0,0,94,0,94,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,2.0,m,008_y_m_s_a.jpg,sad,a,3,1,889.0870445999317,889.3819447000278,889.6221078999806,889.6478696999839,889.6510617999593,889.6923269999679,889.6974702000152,890.7832721000304,a,1,889.6974702000152,890.7832721000304,890.7897349999985,892.4070250999648,1.076199600007385,1076.199600007385,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,0,0,0,0,95,0,95,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,8.0,f,019_m_f_s_a.jpg,sad,a,3,1,892.4112061000196,892.7070101000136,892.9447457999922,892.9705348999705,892.9709766999586,893.0081659000134,893.0093246999895,894.6049604000291,None,0,893.0093246999895,894.6049604000291,894.610595599981,896.2402736999793,,,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,0,0,0,0,96,0,96,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,9.0,f,021_o_f_n_a.jpg,neutral,s,3,1,896.2431223000167,896.5403804000234,896.7477890999289,896.773611899931,896.7753847999265,896.8121870999457,896.8167272999417,898.1293143000221,s,1,896.8167272999417,898.1293143000221,898.1396959000267,899.8654074999504,1.301227500080131,1301.227500080131,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,0,0,0,0,97,0,97,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,11.0,f,030_o_f_h_a.jpg,happy,d,3,1,899.8691568999784,900.1654391000047,900.3662457999308,900.392093500006,900.3922768000048,900.4275614999933,900.4272545999847,901.1663528999779,d,1,900.4272545999847,901.1663528999779,901.1779566999758,902.7571580000222,0.7225188999436796,722.5188999436796,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,0,0,0,0,98,0,98,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,12.0,f,040_y_f_n_a.jpg,neutral,s,17,1,902.7611024000216,903.0571479999926,903.2793693999993,903.4425144999987,903.4474475999596,903.488623399986,903.4935401999392,904.7263159999857,s,1,903.4935401999392,904.7263159999857,904.7328844999429,906.2322933999822,1.2163909999653697,1216.3909999653697,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,0,0,0,0,99,0,99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,12.0,f,040_y_f_s_a.jpg,sad,a,3,1,906.2361773999874,906.5322505999357,906.5581814999459,906.5811862000264,906.582140399958,906.6171898000175,906.6169622000307,907.6381767999846,s,0,906.6169622000307,907.6381767999846,907.6456188999582,908.915612099925,1.0128010999178514,1012.8010999178514,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,0,0,0,0,100,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,4.0,m,016_y_m_n_a.jpg,neutral,s,3,1,908.9195794999832,909.2156065999297,909.4574749999447,909.48305229994,909.4832386999624,909.5187864999752,909.518637000001,911.3328825000208,None,0,909.518637000001,911.3328825000208,911.339952499955,912.9573761000065,,,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,0,0,0,0,101,0,101,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,11.0,f,030_o_f_s_a.jpg,sad,a,17,1,912.961137300008,913.2574913999997,913.4626547000371,913.6194336999906,913.6230164000299,913.6630714000203,913.6682832000079,914.4412960000336,a,1,913.6682832000079,914.4412960000336,914.447712299996,915.9241600999376,0.7613948000362143,761.3948000362143,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,0,0,0,0,102,0,102,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,3.0,m,013_y_m_h_a.jpg,happy,d,3,1,915.9296577000059,916.2241707999492,916.4537536000134,916.4796038999921,916.4797520999564,916.5170214000391,916.5167925999267,917.6483181000222,a,0,916.5167925999267,917.6483181000222,917.6518827999244,919.2326105999527,1.1210885999025777,1121.0885999025777,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,0,0,0,0,103,0,103,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,2.0,m,008_y_m_s_a.jpg,sad,a,17,1,919.2381326999748,919.5325734999496,919.7756687999936,919.9397537999321,919.9445197000168,919.9852554999525,919.9903294999385,920.9287906999234,a,1,919.9903294999385,920.9287906999234,920.940313500003,922.832694199984,0.927643800037913,927.643800037913,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,0,0,0,0,104,0,104,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,11.0,f,030_o_f_s_a.jpg,sad,a,3,1,922.8389849000378,923.1326547999633,923.33048470004,923.3562861999962,923.3565291999839,923.392085099942,923.3916405999335,924.4285506999586,d,0,923.3916405999335,924.4285506999586,924.4375238999492,925.6994461999275,1.0223207999952137,1022.3207999952137,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,0,0,0,0,105,0,105,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,4.0,m,016_y_m_h_a.jpg,happy,d,17,1,925.7050003999611,925.9994248999283,926.0261139000067,926.1593672999879,926.1637925999239,926.2023738999851,926.2057624999434,926.8532437999966,d,1,926.2057624999434,926.8532437999966,926.8631417999277,927.907735100016,0.6322182000149041,632.2182000149041,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,0,0,0,0,106,0,106,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,7.0,f,012_o_f_n_a.jpg,neutral,s,17,1,927.9132082000142,928.2077945999335,928.4283475999255,928.5921500999248,928.5967408999568,928.6376287000021,928.6429824000224,929.317643599934,s,1,928.6429824000224,929.317643599934,929.3284239999484,931.0661791999592,0.6588858999311924,658.8858999311924,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,0,0,0,0,107,0,107,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,11.0,f,030_o_f_h_a.jpg,happy,d,17,1,931.0721330000088,931.3661347000161,931.5644655999495,931.7228937000036,931.7273070999654,931.7673779999604,931.7724892999977,932.4624460999621,d,1,931.7724892999977,932.4624460999621,932.467117400025,933.8578722999664,0.6812094999477267,681.2094999477267,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,0,0,0,0,108,0,108,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108,1.0,m,004_o_m_s_a.jpg,sad,a,17,1,933.8634293000214,934.1578734000213,934.17784020002,934.30979999993,934.3143800999969,934.3532407999737,934.3575053999666,935.0078192999354,a,1,934.3575053999666,935.0078192999354,935.0191454000305,936.8079313000198,0.6405262000625953,640.5262000625953,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,0,0,0,0,109,0,109,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,3.0,m,013_y_m_n_a.jpg,neutral,s,17,1,936.8121039000107,937.107902699965,937.3515148999868,937.5065286000026,937.511161900009,937.551257199957,937.5551814000355,938.0544886999996,s,1,937.5551814000355,938.0544886999996,938.0661217999877,939.4163917999249,0.49092949996702373,490.92949996702373,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,0,0,0,0,110,0,110,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,10.0,f,028_y_f_s_a.jpg,sad,a,17,1,939.4223647000035,939.7164093999891,939.7398442999693,939.8762731000315,939.8796962000197,939.9175228000386,939.9211100999964,940.5844278000295,s,0,939.9211100999964,940.5844278000295,940.5948466999689,941.7664299999597,0.6527062000241131,652.7062000241131,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,0,0,0,0,111,0,111,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111,11.0,f,030_o_f_h_a.jpg,happy,d,17,1,941.7718098999467,942.0663723000325,942.2790161999874,942.439530499978,942.4455036999425,942.4855713000288,942.4905205999967,943.0056779999286,d,1,942.4905205999967,943.0056779999286,943.0131554999389,944.291436700034,0.5072647000197321,507.2647000197321,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,0,0,0,0,112,0,112,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112,7.0,f,012_o_f_n_a.jpg,neutral,s,17,1,944.2953033000231,944.5914533999749,944.810839899932,944.9748783999821,944.9784046999412,945.0180534999818,945.0232549000066,946.6702686999924,s,1,945.0232549000066,946.6702686999924,946.6817041999893,948.366473800037,1.630807499983348,1630.807499983348,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,0,0,0,0,113,0,113,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113,2.0,m,008_y_m_s_a.jpg,sad,a,17,1,948.3705678000115,948.6664753999794,948.9067459999351,949.074346599984,949.0792035999475,949.1187358000316,949.1235784000019,950.4850301999832,a,1,949.1235784000019,950.4850301999832,950.493320700014,952.1250111999689,1.3541886999737471,1354.1886999737471,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,0,0,0,0,114,0,114,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,11.0,f,030_o_f_h_a.jpg,happy,d,17,1,952.1302276999922,952.4249958000146,952.6294087999268,952.7959757000208,952.8007090999745,952.8413750999607,952.8464855999919,953.9532352000242,d,1,952.8464855999919,953.9532352000242,953.9617738999659,955.4082221999997,1.0953160000499338,1095.3160000499338,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,0,0,0,0,115,0,115,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,3.0,m,013_y_m_h_a.jpg,happy,d,17,1,955.4110570999328,955.7082082999405,955.9360683999257,956.0907310999464,956.0941584999673,956.1352085999679,956.1401643999852,956.6366039999994,d,1,956.1401643999852,956.6366039999994,956.6482522999868,957.9584916000022,0.48975970002356917,489.75970002356917,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,0,0,0,0,116,0,116,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,2.0,m,008_y_m_s_a.jpg,sad,a,17,1,957.9640830999706,958.2585046000313,958.4977553000208,958.651806000038,958.656776299933,958.697605399997,958.7028086000355,959.7105765999295,a,1,958.7028086000355,959.7105765999295,959.722092699958,961.2835329000372,0.9993914000224322,999.3914000224322,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,0,0,0,0,117,0,117,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117,3.0,m,013_y_m_n_a.jpg,neutral,s,17,1,961.2876621999312,961.5834953000303,961.8241312999744,961.9760999999708,961.9810039999429,962.0218461999903,962.0259316000156,962.6131877999287,s,1,962.0259316000156,962.6131877999287,962.6214139999356,964.566747099976,0.5719284999649972,571.9284999649972,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,0,0,0,0,118,0,118,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,6.0,m,033_o_m_n_a.jpg,neutral,s,17,1,964.5696153999306,964.8667381999549,965.0708133999724,965.2386281000217,965.2435552999377,965.2840280999662,965.2891182999592,966.8684063999681,s,1,965.2891182999592,966.8684063999681,966.8766242000274,968.5502485999605,1.5647196000209078,1564.7196000209078,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,0,0,0,0,119,0,119,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119,6.0,m,033_o_m_n_a.jpg,neutral,s,17,1,968.553527400014,968.850292099989,969.0576087000081,969.2176115999464,969.2222844000207,969.2628874999937,969.2682709000073,970.0205320999958,s,1,969.2682709000073,970.0205320999958,970.027811500011,971.4920996000292,0.7376184000167996,737.6184000167996,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,971.5864774000365,1015.1445125000319,d,43.547400799929164,43547.400799929164,971.5864774000365,1015.1445125000319,0,1.0,m,004_o_m_s_a.jpg,sad,a,2,2,1015.1504920999287,1015.442923799972,1015.4688408999937,1015.4842873000307,1015.4861888999585,1015.5216993000358,1015.5219982999843,1016.8273696999531,s,0,1015.5219982999843,1016.8273696999531,1016.8369283999782,1018.0763512999984,1.2920963000506163,1292.0963000506163,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9.0,f,021_o_f_n_a.jpg,neutral,s,17,2,1018.082788300002,1018.3764347999822,1018.6014716000063,1018.7636537000071,1018.768269799999,1018.8089121000376,1018.8141065000091,1019.5773069999414,s,1,1018.8141065000091,1019.5773069999414,1019.5856079999357,1020.7346945999889,0.7518782999832183,751.8782999832183,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,1,0,1,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,11.0,f,030_o_f_s_a.jpg,sad,a,17,2,1020.738802799955,1021.0348131000064,1021.238832199946,1021.4007449999917,1021.4053758999798,1021.4467502000043,1021.4511472999584,1022.629121099948,a,1,1021.4511472999584,1022.629121099948,1022.6396516000386,1024.618132899981,1.1629822000395507,1162.9822000395507,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,1,0,1,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,10.0,f,028_y_f_s_a.jpg,sad,a,2,2,1024.6232925000368,1024.9182564000366,1024.9419845000375,1024.9572683000006,1024.9574921999592,1024.99433399993,1024.9942109999247,1026.8094652999425,None,0,1024.9942109999247,1026.8094652999425,1026.8180462999735,1028.0932225999422,,,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,1,0,1,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6.0,m,033_o_m_n_a.jpg,neutral,s,2,2,1028.0987453999696,1028.3932241000002,1028.591881099972,1028.6089198000263,1028.6093719999772,1028.6442515000235,1028.6456390999956,1030.2569244999904,None,0,1028.6456390999956,1030.2569244999904,1030.2619558000006,1031.6683144000126,,,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,1,0,1,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1.0,m,004_o_m_n_a.jpg,neutral,s,17,2,1031.6729428999824,1031.9682595999911,1032.1691108000232,1032.326952500036,1032.3316553999903,1032.3727836000035,1032.377271299949,1033.4858782000374,s,1,1032.377271299949,1033.4858782000374,1033.4976737999823,1035.2933544999687,1.100915800081566,1100.915800081566,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,1,0,1,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,12.0,f,040_y_f_s_a.jpg,sad,a,17,2,1035.2972721999977,1035.5933805999812,1035.616562900017,1035.75331369997,1035.756520899944,1035.7945835000137,1035.7979325000197,1036.888097899966,a,1,1035.7979325000197,1036.888097899966,1036.8989470000379,1038.1100335000083,1.0799644000362605,1079.9644000362605,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,1,0,1,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,9.0,f,021_o_f_n_a.jpg,neutral,s,17,2,1038.1137756999815,1038.410079299938,1038.6593041999731,1038.8170223999768,1038.8214289000025,1038.8605964999879,1038.865588799934,1039.7418732999358,a,0,1038.865588799934,1039.7418732999358,1039.7517038999358,1041.3268264000071,0.8605185999767855,860.5185999767855,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,1,0,1,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,9.0,f,021_o_f_s_a.jpg,sad,a,2,2,1041.332395000034,1041.6268364000134,1041.6510304999538,1041.6663325999398,1041.66701929993,1041.7029112000018,1041.70309179998,1043.3048023999436,None,0,1041.70309179998,1043.3048023999436,1043.3097891999641,1044.376921899966,,,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,1,0,1,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,4.0,m,016_y_m_s_a.jpg,sad,a,17,2,1044.3801596999401,1044.6769337999867,1044.6984714999562,1044.8369891999755,1044.8404686999274,1044.8804439000087,1044.8847736000316,1046.3455983999884,a,1,1044.8847736000316,1046.3455983999884,1046.3489224000368,1047.5603028000332,1.449172299937345,1449.172299937345,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,1,0,1,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,7.0,f,012_o_f_n_a.jpg,neutral,s,17,2,1047.5658770999871,1047.8603150999406,1048.0798540000105,1048.2516971000005,1048.256379700033,1048.2935687999707,1048.2950024999445,1049.9248220999725,None,0,1048.2950024999445,1049.9248220999725,1049.932646399946,1051.6103602999356,,,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,1,0,1,0,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,2.0,m,008_y_m_n_a.jpg,neutral,s,17,2,1051.6156398999738,1051.9103723999579,1052.143709499971,1052.3117938999785,1052.315587899997,1052.3540444000391,1052.3583842000226,1053.053695700015,s,1,1052.3583842000226,1053.053695700015,1053.060001899954,1054.3271220999304,0.6794941999251023,679.4941999251023,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,1,0,1,0,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,1.0,m,004_o_m_s_a.jpg,sad,a,2,2,1054.3325172000332,1054.627135299961,1054.652728999965,1054.6677709999494,1054.66867179994,1054.704037599964,1054.7038413999835,1056.228952400037,None,0,1054.7038413999835,1056.228952400037,1056.2317676999373,1057.9939505000366,,,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,1,0,1,0,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,7.0,f,012_o_f_h_a.jpg,happy,d,17,2,1057.9995838999748,1058.2938658000203,1058.314722699928,1058.4454848000314,1058.4500402000267,1058.4918501999928,1058.4967349999351,1059.4130028999643,d,1,1058.4967349999351,1059.4130028999643,1059.4208119999385,1060.4605574000161,0.9013924999162555,901.3924999162555,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,1,0,1,0,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,3.0,m,013_y_m_h_a.jpg,happy,d,17,2,1060.4648175999755,1060.7605909999693,1061.0043816999532,1061.1586007999722,1061.1619148999453,1061.2026450999547,1061.2076040999964,1062.5906143999891,d,1,1061.2076040999964,1062.5906143999891,1062.602316500037,1064.402270099963,1.3745966999558732,1374.5966999558732,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,1,0,1,0,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,11.0,f,030_o_f_n_a.jpg,neutral,s,2,2,1064.4062816000078,1064.7023608000018,1064.9141984999878,1064.9319287999533,1064.9353855999652,1064.9764714000048,1064.9814987999853,1066.0763668,s,1,1064.9814987999853,1066.0763668,1066.0859606999438,1067.2274110999424,1.0804400000488386,1080.4400000488386,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,1,0,1,0,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,3.0,m,013_y_m_n_a.jpg,neutral,s,2,2,1067.231372499955,1067.527328999946,1067.7636580000399,1067.7816947000101,1067.7855357000371,1067.8264552999754,1067.8314034999348,1069.568635600037,s,1,1067.8314034999348,1069.568635600037,1069.57096859999,1071.535911599989,1.7264886000193655,1726.4886000193655,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,1,0,1,0,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,9.0,f,021_o_f_h_a.jpg,happy,d,17,2,1071.541557300021,1071.8359412000282,1072.05009169993,1072.2108598999912,1072.215366099961,1072.2563586999895,1072.2616391000338,1074.0437665999634,None,0,1072.2616391000338,1074.0437665999634,1074.0514312000014,1075.7355229000095,,,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,1,0,1,0,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,3.0,m,013_y_m_s_a.jpg,sad,a,2,2,1075.7355361999944,1076.0356444999343,1076.047032100032,1076.062887399923,1076.0629215999506,1076.0992361999815,1076.0991625000024,1077.7409415999427,None,0,1076.0991625000024,1077.7409415999427,1077.745709599927,1079.685958600021,,,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,1,0,1,0,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,10.0,f,028_y_f_h_a.jpg,happy,d,17,2,1079.6889807999833,1079.9860652999487,1080.001309699961,1080.1377845000243,1080.1414697000291,1080.1788660000311,1080.1829511999385,1081.2293168000178,d,1,1080.1829511999385,1081.2293168000178,1081.2369213999482,1082.5278125000186,1.0389925999334082,1038.9925999334082,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,1,0,1,0,20,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,4.0,m,016_y_m_h_a.jpg,happy,d,17,2,1082.5334152999567,1082.8277251999825,1082.8495558999712,1082.9877900999272,1082.9908802999416,1083.0299326999811,1083.0351619999856,1084.8377842999762,None,0,1083.0351619999856,1084.8377842999762,1084.8452374000335,1086.2777861999348,,,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
