trials_example.thisRepN,trials_example.thisTrialN,trials_example.thisN,trials_example.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_study.thisRepN,trials_study.thisTrialN,trials_study.thisN,trials_study.thisIndex,text_welcome.started,text_welcome.stopped,text_intro.started,text_intro.stopped,key_resp_intro.keys,key_resp_intro.started,key_resp_intro.stopped,text_intro2.started,text_intro2.stopped,key_resp_intro2.keys,key_resp_intro2.rt,key_resp_intro2.started,key_resp_intro2.stopped,example trial,personPrimeExample,genderPrimeExample,primeExample,emotionPrimeExample,corrAnsPrimeExample,example mask time,fix300_example.started,fix300_example.stopped,image_primer_example.started,image_primer_example.stopped,scrambled.started,scrambled.stopped,text_response_example.started,text_response_example.stopped,key_resp_example.keys,key_resp_example.corr,key_resp_example.rt,key_resp_example.rt in ms,key_resp_example.started,key_resp_example.stopped,Jitter_example.started,Jitter_example.stopped,text_start.started,text_start.stopped,text_pause.started,text_pause.stopped,key_resp_pause.keys,key_resp_pause.rt,key_resp_pause.rt in ms,key_resp_pause.started,key_resp_pause.stopped,study trial,personPrimeStudy,genderPrimeStudy,primeStudy,emotionPrimeStudy,corrAnsPrimeStudy,study mask time,Block,fix300_study.started,fix300_study.stopped,image_primer_study.started,image_primer_study.stopped,scrambled_study.started,scrambled_study.stopped,text_response_study.started,text_response_study.stopped,key_resp_study.keys,key_resp_study.corr,key_resp_study.started,key_resp_study.stopped,Jitter_study.started,Jitter_study.stopped,key_resp_study.rt,key_resp_study.rt in ms,participant,date,expName,psychopyVersion,frameRate,
,,,,2,0,2,0,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,9.0,f,021_o_f_h_a.jpg,happy,d,17,3,994.2427254000004,994.5372952399999,994.7609900999996,994.9218048400004,994.9262054999999,994.9666771400003,994.9712184,995.9700676400004,d,1,994.9712184,995.9700676400004,995.9725607,997.3456169400002,0.9839031999999861,983.9031999999861,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,2,0,2,0,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,7.0,f,012_o_f_s_a.jpg,sad,a,17,3,997.3489811,997.6457282400003,997.6676332999996,997.8056273400003,997.8083119000003,997.84682244,997.8499140000004,998.4133177399996,a,1,997.8499140000004,998.4133177399996,998.4217830999996,999.5205940399998,0.5533089000000473,553.3089000000473,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,2,0,2,0,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,6.0,m,033_o_m_n_a.jpg,neutral,s,17,3,999.5235899999998,999.82060074,1000.0256165000001,1000.18707194,1000.1916085000003,1000.2322984400004,1000.2365753000004,1000.7125415400002,s,1,1000.2365753000004,1000.7125415400002,1000.7157372000001,1002.6537950400003,0.46243409999988216,462.43409999988216,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,2,0,2,0,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,7.0,f,012_o_f_s_a.jpg,sad,a,1,3,1002.6538239000001,1002.95376524,1002.9626527999999,1002.9710017399999,1002.9714972000002,1003.0079763399996,1003.0077492999999,1004.50434284,None,0,1003.0077492999999,1004.50434284,1004.5041375000001,1005.9871856400001,,,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,2,0,2,0,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,12.0,f,040_y_f_n_a.jpg,neutral,s,17,3,1005.9872401000002,1006.2871353400002,1006.7819398000001,1006.9337615399996,1006.9341758999999,1006.97190044,1006.9711015000003,1007.9710181400002,s,1,1006.9711015000003,1007.9710181400002,1007.9728970999995,1009.6707185399997,0.9919465000002674,991.9465000002674,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,2,0,2,0,20,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,4.0,m,016_y_m_n_a.jpg,neutral,s,1,3,1009.670666,1009.9706266399995,1010.2052391999996,1010.2135881399996,1010.2133463999999,1010.2497878399996,1010.2495978999996,1011.7463797400002,None,0,1010.2495978999996,1011.7463797400002,1011.7470239000004,1013.1873660400003,,,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,2,0,2,0,21,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,7.0,f,012_o_f_s_a.jpg,sad,a,17,3,1013.1873487000003,1013.4873048400001,1013.4987325000002,1013.6308216399999,1013.6325606,1013.6720020400004,1013.6716895,1014.1627931399995,a,1,1013.6716895,1014.1627931399995,1014.1649713999996,1015.8373388400001,0.48335690000021714,483.35690000021714,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,2,0,2,0,22,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,5.0,m,027_o_m_h_a.jpg,happy,d,1,3,1015.8373382,1016.1374473399998,1016.3506979000003,1016.3590468400004,1016.359211,1016.39691344,1016.3963926999995,1017.8378804399996,s,0,1016.3963926999995,1017.8378804399996,1017.8406519999999,1018.8958426400001,1.4308719000000565,1430.8719000000565,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,2,0,2,0,23,0,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,4.0,m,016_y_m_h_a.jpg,happy,d,1,3,1018.8961163000004,1019.1958524400003,1019.2106537999998,1019.2190027399998,1019.2194921,1019.2554848400001,1019.2548782000003,1020.7546670400003,None,0,1019.2548782000003,1020.7546670400003,1020.7549724999999,1021.96252694,,,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,2,0,2,0,24,0,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,8.0,f,019_m_f_n_a.jpg,neutral,s,17,3,1021.9624710999997,1022.2625330400002,1022.8135685999996,1022.9659794400001,1022.9662060999999,1023.0022813399997,1023.0022241999995,1023.5214130399996,s,1,1023.0022241999995,1023.5214130399996,1023.5240143999999,1025.1291052399997,0.5047859000005701,504.7859000005701,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,2,0,2,0,25,0,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,3.0,m,013_y_m_h_a.jpg,happy,d,17,3,1025.1293659000003,1025.42926864,1025.6605824999997,1025.81166144,1025.8122316999998,1025.8487057400002,1025.8488802000002,1026.3547130399998,d,1,1025.8488802000002,1026.3547130399998,1026.3577803999997,1027.8294481400003,0.4982153000000835,498.2153000000835,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,2,0,2,0,26,0,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,1.0,m,004_o_m_s_a.jpg,sad,a,1,3,1027.8293892000002,1028.1292695400002,1028.1398367000002,1028.14818564,1028.1485451999997,1028.1849466399995,1028.1847393999997,1029.6276493399996,d,0,1028.1847393999997,1029.6276493399996,1029.6365273000001,1031.44626044,1.426479200000358,1426.479200000358,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,2,0,2,0,27,0,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,6.0,m,033_o_m_n_a.jpg,neutral,s,17,3,1031.4492824,1031.74626854,1031.9434328999996,1032.1053194399997,1032.1102813999996,1032.1508350399995,1032.1560780999998,1032.7238682399998,s,1,1032.1560780999998,1032.7238682399998,1032.7315485,1033.93800384,0.5513619000003018,551.3619000003018,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,2,0,2,0,28,0,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,10.0,f,028_y_f_h_a.jpg,happy,d,17,3,1033.9412670000002,1034.2380129399994,1034.2581002999996,1034.3899605399997,1034.3944713,1034.43498434,1034.4400937999999,1035.2004523399996,d,1,1034.4400937999999,1035.2004523399996,1035.2078364,1036.22141014,0.7470156999997926,747.0156999997926,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,2,0,2,0,29,0,29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,1.0,m,004_o_m_n_a.jpg,neutral,s,17,3,1036.2263777999997,1036.5214111399996,1036.7143396000001,1036.8756290400001,1036.878436,1036.9156276399995,1036.9190181000004,1037.4501487399998,s,1,1036.9190181000004,1037.4501487399998,1037.4619311999995,1038.6881538399998,0.5162491999999475,516.2491999999475,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,2,0,2,0,30,0,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,10.0,f,028_y_f_n_a.jpg,neutral,s,17,3,1038.6935918,1038.98825764,1039.1849194999995,1039.3425376399996,1039.3467201000003,1039.38714304,1039.3922381000002,1039.85873494,s,1,1039.3922381000002,1039.85873494,1039.8690829999996,1040.8632645399998,0.45112949999929697,451.12949999929697,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,2,0,2,0,31,0,31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,8.0,f,019_m_f_s_a.jpg,sad,a,17,3,1040.8692863999995,1041.1632164400003,1041.4079634999998,1041.5755615399999,1041.5788917,1041.6200966399997,1041.6249767999998,1042.02245284,a,1,1041.6249767999998,1042.02245284,1042.0341012999997,1043.4716735400002,0.3864058000008299,386.4058000008299,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,2,0,2,0,32,0,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,7.0,f,012_o_f_s_a.jpg,sad,a,17,3,1043.4770723000001,1043.7715974400003,1043.7874138999996,1043.9232067400003,1043.9250088,1043.9644868399996,1043.9699173,1044.5414758399997,a,1,1043.9699173,1044.5414758399997,1044.5472879999998,1045.8213064400002,0.5613338000002841,561.3338000002841,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,2,0,2,0,33,0,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,9.0,f,021_o_f_s_a.jpg,sad,a,17,3,1045.8212912999998,1046.1213260399995,1046.1319581999996,1046.2648075399998,1046.2654862999998,1046.3060425399995,1046.3057992000004,1046.7801937399995,a,1,1046.3057992000004,1046.7801937399995,1046.7830782,1048.6212591399994,0.46536290000040026,465.36290000040026,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,2,0,2,0,34,0,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,3.0,m,013_y_m_n_a.jpg,neutral,s,17,3,1048.6213263999998,1048.9214489399997,1049.1787630999997,1049.3348301399997,1049.3356602000003,1049.3727463399996,1049.3719779000003,1050.2053472399998,s,1,1049.3719779000003,1050.2053472399998,1050.2084754999996,1051.8380695399997,0.823113899999953,823.113899999953,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,2,0,2,0,35,0,35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,5.0,m,027_o_m_h_a.jpg,happy,d,1,3,1051.8380212000002,1052.1382404399997,1052.3579477000003,1052.3662966400002,1052.3676943,1052.40328044,1052.4032635000003,1053.8135276399994,s,0,1052.4032635000003,1053.8135276399994,1053.8165799999997,1055.1631350399998,1.39983840000059,1399.83840000059,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,2,0,2,0,36,0,36,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,3.0,m,013_y_m_s_a.jpg,sad,a,1,3,1055.1631329000002,1055.4631450399997,1055.4745358,1055.48288474,1055.4839745,1055.51979514,1055.5196887000002,1057.04696284,None,0,1055.5196887000002,1057.04696284,1057.0471417999997,1058.3552721399997,,,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,2,0,2,0,37,0,37,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,12.0,f,040_y_f_h_a.jpg,happy,d,1,3,1058.3556927999998,1058.6549511399994,1058.6655331000002,1058.67388204,1058.6745760000003,1058.71083924,1058.7107465999998,1060.2419850399997,None,0,1058.7107465999998,1060.2419850399997,1060.2467596999995,1062.0552574399994,,,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,2,0,2,0,38,0,38,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,11.0,f,030_o_f_n_a.jpg,neutral,s,17,3,1062.0602035000002,1062.3552847400001,1062.7278012999996,1062.8881343399994,1062.8925311000003,1062.9334457399996,1062.937503,1063.55552004,s,1,1062.937503,1063.55552004,1063.5636240000003,1064.99691924,0.6017501999995147,601.7501999995147,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,2,0,2,0,39,0,39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,5.0,m,027_o_m_n_a.jpg,neutral,s,17,3,1065.0007914999997,1065.2970591399994,1065.5166589,1065.6780426399996,1065.681654,1065.7224570399999,1065.7274619999998,1066.8607048399995,s,1,1065.7274619999998,1066.8607048399995,1066.8721732000004,1068.2386553399997,1.123888299999635,1123.888299999635,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,2,0,2,0,40,0,40,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,6.0,m,033_o_m_n_a.jpg,neutral,s,1,3,1068.2430290000002,1068.53871604,1068.73344,1068.7417889399999,1068.7426030999995,1068.77669604,1068.7771824000001,1070.29446814,s,1,1068.7771824000001,1070.29446814,1070.2989502,1071.9305182399999,1.505875500000002,1505.875500000002,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,2,0,2,0,41,0,41,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,11.0,f,030_o_f_h_a.jpg,happy,d,17,3,1071.9364863,1072.2305620399998,1072.4201580999998,1072.5805705400003,1072.5836081999996,1072.6210189399994,1072.6249660000003,1073.3000152399995,d,1,1072.6249660000003,1073.3000152399995,1073.3107381,1074.7470588399997,0.6664834000002884,666.4834000002884,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,2,0,2,0,42,0,42,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,10.0,f,028_y_f_s_a.jpg,sad,a,1,3,1074.7498336999997,1075.04708764,1075.0601295999995,1075.0684785399994,1075.0691735999999,1075.1067302400002,1075.1085365999998,1076.6828356399997,a,1,1075.1085365999998,1076.6828356399997,1076.6893516999999,1078.4722747399996,1.5586981000005835,1558.6981000005835,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,2,0,2,0,43,0,43,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,4.0,m,016_y_m_h_a.jpg,happy,d,17,3,1078.4777261,1078.77225494,1078.7984619,1078.9321165400002,1078.9349054000004,1078.9733948399994,1078.9768137,1079.7938047399998,d,1,1078.9768137,1079.7938047399998,1079.8012712,1081.7306179399998,0.8023960000000443,802.3960000000443,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,2,0,2,0,44,0,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,12.0,f,040_y_f_h_a.jpg,happy,d,17,3,1081.7345366999998,1082.0307081400001,1082.0541826999997,1082.1905501400001,1082.1923318999998,1082.2318178399996,1082.2345259000003,1082.9568385400003,d,1,1082.2345259000003,1082.9568385400003,1082.9675932999999,1084.80579084,0.7126587999991898,712.6587999991898,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,2,0,2,0,45,0,45,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,4.0,m,016_y_m_s_a.jpg,sad,a,1,3,1084.8114671000003,1085.10575114,1085.1145981999998,1085.1229471399997,1085.1237296,1085.1605057399997,1085.1608214999997,1086.49519164,d,0,1085.1608214999997,1086.49519164,1086.5016948000002,1088.0557741400003,1.3224051999995936,1322.4051999995936,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,2,0,2,0,46,0,46,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,1.0,m,004_o_m_n_a.jpg,neutral,s,1,3,1088.0614415,1088.3558267399999,1088.5836713999997,1088.5920203399996,1088.5925292000002,1088.62663234,1088.6270100000002,1089.98750994,s,1,1088.6270100000002,1089.98750994,1089.9972442999997,1090.9891977399998,1.344292900000255,1344.292900000255,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,2,0,2,0,47,0,47,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,7.0,f,012_o_f_s_a.jpg,sad,a,1,3,1090.9938380000003,1091.2891945400002,1091.3134300000002,1091.32177894,1091.3219698000003,1091.35712164,1091.3567964000003,1093.0106309400003,None,0,1091.3567964000003,1093.0106309400003,1093.0161595999998,1094.54750974,,,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,2,0,2,0,48,0,48,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,3.0,m,013_y_m_s_a.jpg,sad,a,1,3,1094.5503423,1094.84758344,1094.8631377000002,1094.87148664,1094.8720162,1094.9069728399995,1094.9070856999997,1096.6464568400002,None,0,1094.9070856999997,1096.6464568400002,1096.6505539,1097.6727067400002,,,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,2,0,2,0,49,0,49,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,3.0,m,013_y_m_h_a.jpg,happy,d,17,3,1097.6769091999995,1097.9726070399997,1098.2152964999996,1098.3708955400002,1098.3741755,1098.41507744,1098.4201468,1098.8570044399999,d,1,1098.4201468,1098.8570044399999,1098.8678178999999,1100.3560173399997,0.4230207000000519,423.0207000000519,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,2,0,2,0,50,0,50,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,1.0,m,004_o_m_n_a.jpg,neutral,s,1,3,1100.3611462,1100.65609774,1100.8438784999998,1100.8522274399998,1100.8527409999997,1100.8905579400002,1100.8939683999997,1102.4038526399995,s,1,1100.8939683999997,1102.4038526399995,1102.4123014999996,1104.1226972399995,1.5011494999998831,1501.1494999998831,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,2,0,2,0,51,0,51,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,12.0,f,040_y_f_h_a.jpg,happy,d,1,3,1104.1270289000004,1104.4227936399998,1104.4369751000004,1104.4453240400003,1104.4454367999997,1104.4823003400002,1104.4834056,1106.11539984,None,0,1104.4834056,1106.11539984,1106.1202187999997,1107.33112664,,,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,2,0,2,0,52,0,52,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,1.0,m,004_o_m_s_a.jpg,sad,a,1,3,1107.3357882999999,1107.6311461399996,1107.6517464999997,1107.6600954399996,1107.6611627000002,1107.6989929400002,1107.6988733999997,1108.6453052399997,s,0,1107.6988733999997,1108.6453052399997,1108.6567929000003,1110.5229126399995,0.9363043000003017,936.3043000003017,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,2,0,2,0,53,0,53,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,4.0,m,016_y_m_n_a.jpg,neutral,s,1,3,1110.5280039999998,1110.8227757399995,1111.2027431999995,1111.2110921399994,1111.2111931999998,1111.2490555399995,1111.2490328000004,1112.9385662399995,None,0,1111.2490328000004,1112.9385662399995,1112.9434841000002,1114.8979776399997,,,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,2,0,2,0,54,0,54,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,1.0,m,004_o_m_s_a.jpg,sad,a,17,3,1114.9032961000003,1115.19801804,1115.2134668999997,1115.3496152399998,1115.3521257000002,1115.39083524,1115.3939025,1116.00260544,a,1,1115.3939025,1116.00260544,1116.0109089999996,1117.7896870399995,0.5933709999999337,593.3709999999337,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,2,0,2,0,55,0,55,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,2.0,m,008_y_m_h_a.jpg,happy,d,17,3,1117.795841,1118.08963894,1118.1178016000003,1118.24974814,1118.2518173999997,1118.29084164,1118.2924814999997,1119.14278514,d,1,1118.2924814999997,1119.14278514,1119.1494288000004,1120.6481368399996,0.838533400000415,838.533400000415,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,2,0,2,0,56,0,56,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,9.0,f,021_o_f_s_a.jpg,sad,a,1,3,1120.6524196999999,1120.94804634,1120.9603624000001,1120.96871134,1120.9697244999998,1121.0075169400002,1121.0076472,1122.1094841399995,d,0,1121.0076472,1122.1094841399995,1122.117988,1123.7815022399996,1.0914615000001504,1091.4615000001504,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,2,0,2,0,57,0,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,7.0,f,012_o_f_n_a.jpg,neutral,s,17,3,1123.7864403000003,1124.0814495399995,1124.3102335000003,1124.47389024,1124.4781067000004,1124.51836134,1124.5222772999996,1126.16919104,None,0,1124.5222772999996,1126.16919104,1126.1732806999999,1127.8564955400002,,,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,2,0,2,0,58,0,58,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,1.0,m,004_o_m_h_a.jpg,happy,d,17,3,1127.8598181999996,1128.1564455399998,1128.3553253999999,1128.52169224,1128.5263922000004,1128.5658994399996,1128.5710204999996,1129.07567014,d,1,1128.5710204999996,1129.07567014,1129.0805056999998,1130.58165744,0.49611800000002404,496.11800000002404,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,2,0,2,0,59,0,59,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,8.0,f,019_m_f_h_a.jpg,happy,d,1,3,1130.5856289000003,1130.8815406399995,1130.8957074,1130.90405634,1130.9039015999997,1130.94109144,1130.9408397999996,1131.8523763399994,d,1,1130.9408397999996,1131.8523763399994,1131.8628507000003,1133.8400423399994,0.8944265999998606,894.4265999998606,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,2,0,2,0,60,0,60,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,6.0,m,033_o_m_s_a.jpg,sad,a,1,3,1133.8445050999999,1134.13989024,1134.1589918,1134.1673407399999,1134.1681006999997,1134.2025108399998,1134.2025064,1135.7213856399999,s,0,1134.2025064,1135.7213856399999,1135.7296663999996,1137.5068295400001,1.5047615000003134,1504.7615000003134,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,2,0,2,0,61,0,61,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,1.0,m,004_o_m_h_a.jpg,happy,d,1,3,1137.5123356000004,1137.8068403399998,1138.0098042,1138.0181531399999,1138.0188065000002,1138.0533590399996,1138.0533966000003,1138.86797454,d,1,1138.0533966000003,1138.86797454,1138.8783536,1140.2818986400002,0.7978235999999015,797.8235999999015,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,2,0,2,0,62,0,62,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,3.0,m,013_y_m_h_a.jpg,happy,d,17,3,1140.2860854,1140.5818054400002,1140.8165556000004,1140.9688638399998,1140.9726185,1141.0136630399998,1141.0188030999998,1141.4194812399996,d,1,1141.0188030999998,1141.4194812399996,1141.4296679,1142.55683524,0.39229840000007243,392.29840000007243,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
