trials_example.thisRepN,trials_example.thisTrialN,trials_example.thisN,trials_example.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_study.thisRepN,trials_study.thisTrialN,trials_study.thisN,trials_study.thisIndex,text_welcome.started,text_welcome.stopped,text_intro.started,text_intro.stopped,key_resp_intro.keys,key_resp_intro.started,key_resp_intro.stopped,text_intro2.started,text_intro2.stopped,key_resp_intro2.keys,key_resp_intro2.rt,key_resp_intro2.started,key_resp_intro2.stopped,example trial,personPrimeExample,genderPrimeExample,primeExample,emotionPrimeExample,corrAnsPrimeExample,example mask time,fix300_example.started,fix300_example.stopped,image_primer_example.started,image_primer_example.stopped,scrambled.started,scrambled.stopped,text_response_example.started,text_response_example.stopped,key_resp_example.keys,key_resp_example.corr,key_resp_example.rt,key_resp_example.rt in ms,key_resp_example.started,key_resp_example.stopped,Jitter_example.started,Jitter_example.stopped,text_start.started,text_start.stopped,text_pause.started,text_pause.stopped,key_resp_pause.keys,key_resp_pause.rt,key_resp_pause.rt in ms,key_resp_pause.started,key_resp_pause.stopped,study trial,personPrimeStudy,genderPrimeStudy,primeStudy,emotionPrimeStudy,corrAnsPrimeStudy,study mask time,Block,fix300_study.started,fix300_study.stopped,image_primer_study.started,image_primer_study.stopped,scrambled_study.started,scrambled_study.stopped,text_response_study.started,text_response_study.stopped,key_resp_study.keys,key_resp_study.corr,key_resp_study.rt,key_resp_study.rt in ms,key_resp_study.started,key_resp_study.stopped,Jitter_study.started,Jitter_study.stopped,participant,date,expName,psychopyVersion,frameRate,
,,,,1,0,1,0,67,0,67,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,6.0,m,033_o_m_h_a.jpg,happy,d,2,2,628.7646599999998,629.0590550099997,629.0790173000005,629.0947374099998,629.0953623000005,629.1302885100005,629.1304300000002,629.6857122100001,d,1,0.5441794000007576,544.1794000007576,629.1304300000002,629.6857122100001,629.6931067000005,631.1174306100003,EMOCONPILOT008,2020_Dec_12_1046,EmoCon_Pilot_120Hz,2020.2.4,119.97355782837421,
,,,,1,0,1,0,68,0,68,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,2.0,m,008_y_m_s_a.jpg,sad,a,17,2,631.1233989000002,631.4174519099998,631.6654472,631.8237201100002,631.8283603999998,631.8695074099998,631.8744489999999,632.3914282100005,a,1,0.5046113999997033,504.6113999997033,631.8744489999999,632.3914282100005,632.4026978000002,634.3257428099997,EMOCONPILOT008,2020_Dec_12_1046,EmoCon_Pilot_120Hz,2020.2.4,119.97355782837421,
,,,,1,0,1,0,69,0,69,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,1.0,m,004_o_m_n_a.jpg,neutral,s,2,2,634.3305302999997,634.6257082100002,634.8306023000005,634.8481202100003,634.8487357000004,634.8852203100006,634.8849971,635.4512489099999,d,0,0.5498672999992777,549.8672999992777,634.8849971,635.4512489099999,635.4595721000005,636.9924834100003,EMOCONPILOT008,2020_Dec_12_1046,EmoCon_Pilot_120Hz,2020.2.4,119.97355782837421,
,,,,1,0,1,0,70,0,70,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,2.0,m,008_y_m_s_a.jpg,sad,a,2,2,636.9965755000003,637.2925024100006,637.5319405,637.54808031,637.5486175000005,637.5871971099997,637.5924163999998,638.2538331100005,a,1,0.6504399000004923,650.4399000004923,637.5924163999998,638.2538331100005,638.2655562,639.93417711,EMOCONPILOT008,2020_Dec_12_1046,EmoCon_Pilot_120Hz,2020.2.4,119.97355782837421,
,,,,1,0,1,0,71,0,71,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,11.0,f,030_o_f_n_a.jpg,neutral,s,17,2,639.9383791,640.2342578099998,640.4332337000005,640.6041834099998,640.6076830000002,640.6486171099997,640.6538108000004,641.01017831,s,1,0.3490955999996004,349.0955999996004,640.6538108000004,641.01017831,641.0217027999997,642.2759088100003,EMOCONPILOT008,2020_Dec_12_1046,EmoCon_Pilot_120Hz,2020.2.4,119.97355782837421,
,,,,1,0,1,0,72,0,72,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,11.0,f,030_o_f_n_a.jpg,neutral,s,2,2,642.2814654000003,642.5760422100003,642.7779884000001,642.7954247099998,642.7990435000002,642.83694811,642.8410990000002,643.4622518100006,s,1,0.6097672999994757,609.7672999994757,642.8410990000002,643.4622518100006,643.4699134000002,645.3176953100002,EMOCONPILOT008,2020_Dec_12_1046,EmoCon_Pilot_120Hz,2020.2.4,119.97355782837421,
,,,,1,0,1,0,73,0,73,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,2.0,m,008_y_m_s_a.jpg,sad,a,17,2,645.3216652000001,645.6177154099997,645.8528656999997,646.0114894099999,646.0159583000004,646.0546682100004,646.0589339999997,646.42246541,a,1,0.35187240000050224,351.87240000050224,646.0589339999997,646.42246541,646.4340324000004,647.6927481100003,EMOCONPILOT008,2020_Dec_12_1046,EmoCon_Pilot_120Hz,2020.2.4,119.97355782837421,
,,,,1,0,1,0,74,0,74,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,11.0,f,030_o_f_n_a.jpg,neutral,s,2,2,647.6970184000002,647.9926842100004,648.1818513999997,648.1990690100002,648.2021390999998,648.2420403100006,648.2470178000003,649.0613834100005,s,1,0.8038780999995652,803.8780999995652,648.2470178000003,649.0613834100005,649.0727889,650.4344705100003,EMOCONPILOT008,2020_Dec_12_1046,EmoCon_Pilot_120Hz,2020.2.4,119.97355782837421,
,,,,1,0,1,0,75,0,75,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,1.0,m,004_o_m_s_a.jpg,sad,a,2,2,650.4384699000002,650.7345150100001,650.7585534,650.7737786099998,650.7746721000003,650.8106407100005,650.8105929000003,651.8295905100005,a,1,1.0081365000005462,1008.1365000005462,650.8105929000003,651.8295905100005,651.8379618999998,653.3345625100002,EMOCONPILOT008,2020_Dec_12_1046,EmoCon_Pilot_120Hz,2020.2.4,119.97355782837421,
,,,,1,0,1,0,76,0,76,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,3.0,m,013_y_m_n_a.jpg,neutral,s,2,2,653.3391137999997,653.6344757099997,653.8701962000005,653.8876835100001,653.8885762,653.9229260100002,653.9227220000002,654.6119609099998,s,1,0.6800145999995948,680.0145999995948,653.9227220000002,654.6119609099998,654.6235695000005,656.1178385100003,EMOCONPILOT008,2020_Dec_12_1046,EmoCon_Pilot_120Hz,2020.2.4,119.97355782837421,
,,,,1,0,1,0,77,0,77,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,7.0,f,012_o_f_s_a.jpg,sad,a,2,2,656.1219486,656.4178566100001,656.4379810999999,656.4536194100002,656.4545827000002,656.4888180099998,656.4886962999999,657.3035484100002,d,0,0.8019367999995666,801.9367999995666,656.4886962999999,657.3035484100002,657.3113174,658.8595745100002,EMOCONPILOT008,2020_Dec_12_1046,EmoCon_Pilot_120Hz,2020.2.4,119.97355782837421,
,,,,1,0,1,0,78,0,78,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,12.0,f,040_y_f_n_a.jpg,neutral,s,17,2,658.8645028000001,659.1597003099997,659.3748518000002,659.53919151,659.5438265000003,659.5847276100004,659.5897056000003,660.0457427100001,s,1,0.4451678000004904,445.1678000004904,659.5897056000003,660.0457427100001,660.0532952000003,661.20968611,EMOCONPILOT008,2020_Dec_12_1046,EmoCon_Pilot_120Hz,2020.2.4,119.97355782837421,
,,,,1,0,1,0,79,0,79,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,6.0,m,033_o_m_h_a.jpg,happy,d,2,2,661.2129458999998,661.5096687100005,661.5339678,661.54904301,661.5498275999998,661.5867227099999,661.5868596,662.2188373099999,d,1,0.6157548999999563,615.7548999999563,661.5868596,662.2188373099999,662.2270650999999,664.1514204100005,EMOCONPILOT008,2020_Dec_12_1046,EmoCon_Pilot_120Hz,2020.2.4,119.97355782837421,
,,,,1,0,1,0,80,0,80,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,2.0,m,008_y_m_n_a.jpg,neutral,s,2,2,664.1559097999998,664.45147061,664.6795767000003,664.69665911,664.6999100000003,664.7368085099998,664.7399750000004,665.4276376099998,s,1,0.6786406999999599,678.6406999999599,664.7399750000004,665.4276376099998,665.4350364000002,666.5264013100006,EMOCONPILOT008,2020_Dec_12_1046,EmoCon_Pilot_120Hz,2020.2.4,119.97355782837421,
,,,,1,0,1,0,81,0,81,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,12.0,f,040_y_f_h_a.jpg,happy,d,17,2,666.5306574000006,666.8264216099998,666.8518151999997,666.9865385100003,666.9889675000004,667.02774581,667.0293377999997,667.4750271100003,d,1,0.42935599999964325,429.35599999964325,667.0293377999997,667.4750271100003,667.4832875000002,669.1764528100003,EMOCONPILOT008,2020_Dec_12_1046,EmoCon_Pilot_120Hz,2020.2.4,119.97355782837421,
,,,,1,0,1,0,82,0,82,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,9.0,f,021_o_f_h_a.jpg,happy,d,17,2,669.1806815,669.4764799100004,669.6835646999998,669.8429516100006,669.8458624000004,669.8832787100001,669.8851901999997,670.3233098100001,d,1,0.42949079999925743,429.49079999925743,669.8851901999997,670.3233098100001,670.3318535999997,671.87662121,EMOCONPILOT008,2020_Dec_12_1046,EmoCon_Pilot_120Hz,2020.2.4,119.97355782837421,
,,,,1,0,1,0,83,0,83,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,6.0,m,033_o_m_h_a.jpg,happy,d,2,2,671.8823368000003,672.1764038100001,672.1868986,672.2027115100001,672.203074,672.2391408100003,672.2390624999998,672.9497174099998,d,1,0.6998720999999932,699.8720999999932,672.2390624999998,672.9497174099998,672.9613660000005,673.9765597100005,EMOCONPILOT008,2020_Dec_12_1046,EmoCon_Pilot_120Hz,2020.2.4,119.97355782837421,
,,,,1,0,1,0,84,0,84,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,2.0,m,008_y_m_n_a.jpg,neutral,s,2,2,673.9805302000004,674.27657981,674.5041646,674.5209109099998,674.5216570000002,674.5581042100004,674.5580836999998,675.1557701100002,s,1,0.5888380999995206,588.8380999995206,674.5580836999998,675.1557701100002,675.1673418999999,677.1349708099998,EMOCONPILOT008,2020_Dec_12_1046,EmoCon_Pilot_120Hz,2020.2.4,119.97355782837421,
,,,,1,0,1,0,85,0,85,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,10.0,f,028_y_f_n_a.jpg,neutral,s,2,2,677.1389731999998,677.4346686099999,677.6394333999997,677.6574206100005,677.6575826999997,677.6944646100002,677.6946347000003,678.4795965100003,s,1,0.7726402999996935,772.6402999996935,677.6946347000003,678.4795965100003,678.4914379000002,680.3767192100005,EMOCONPILOT008,2020_Dec_12_1046,EmoCon_Pilot_120Hz,2020.2.4,119.97355782837421,
,,,,1,0,1,0,86,0,86,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,6.0,m,033_o_m_h_a.jpg,happy,d,2,2,680.3822986000005,680.6767348100003,680.6987064000004,680.7139823099998,680.7148692000001,680.75287391,680.7529009999998,681.4206415099999,d,1,0.6577027000003,657.7027000003,680.7529009999998,681.4206415099999,681.4274789000001,682.7434399100003,EMOCONPILOT008,2020_Dec_12_1046,EmoCon_Pilot_120Hz,2020.2.4,119.97355782837421,
,,,,1,0,1,0,87,0,87,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,5.0,m,027_o_m_s_a.jpg,sad,a,2,2,682.7490917000005,683.0434520099999,683.0644886999999,683.0800912100004,683.0806343000004,683.1169937100004,683.1185547000005,683.9182927100002,s,0,0.7882556000004115,788.2556000004115,683.1185547000005,683.9182927100002,683.9299780000001,685.59356391,EMOCONPILOT008,2020_Dec_12_1046,EmoCon_Pilot_120Hz,2020.2.4,119.97355782837421,
,,,,1,0,1,0,88,0,88,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,7.0,f,012_o_f_s_a.jpg,sad,a,2,2,685.6006864000001,685.8935147100002,685.9203975999999,685.93609321,685.9367167999999,685.9728601099997,685.9733649999998,686.8769991099999,s,0,0.8933044000004884,893.3044000004884,685.9733649999998,686.8769991099999,686.8804043,688.8018897100002,EMOCONPILOT008,2020_Dec_12_1046,EmoCon_Pilot_120Hz,2020.2.4,119.97355782837421,
,,,,1,0,1,0,89,0,89,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,2.0,m,008_y_m_h_a.jpg,happy,d,2,2,688.8059456999999,689.1018827099998,689.1229430000003,689.13885571,689.1393416000001,689.1736972099999,689.1734121,690.0612940100001,d,1,0.8773747000004732,877.3747000004732,689.1734121,690.0612940100001,690.0697651,691.4435946100003,EMOCONPILOT008,2020_Dec_12_1046,EmoCon_Pilot_120Hz,2020.2.4,119.97355782837421,
,,,,1,0,1,0,90,0,90,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,7.0,f,012_o_f_h_a.jpg,happy,d,17,2,691.4474300000002,691.7436629100004,691.7671599000005,691.9037221099999,691.9072876,691.9484618099997,691.9534429000005,692.3400366100005,d,1,0.37727300000005926,377.27300000005926,691.9534429000005,692.3400366100005,692.3517444999998,694.03539491,EMOCONPILOT008,2020_Dec_12_1046,EmoCon_Pilot_120Hz,2020.2.4,119.97355782837421,
,,,,1,0,1,0,91,0,91,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,10.0,f,028_y_f_s_a.jpg,sad,a,17,2,694.0402924,694.3353114100001,694.3586211000002,694.4953580100001,694.4995073,694.5405042100002,694.5458510999997,695.1035872100002,a,1,0.5446095999996032,544.6095999996032,694.5458510999997,695.1035872100002,695.1058175999997,696.5019449100001,EMOCONPILOT008,2020_Dec_12_1046,EmoCon_Pilot_120Hz,2020.2.4,119.97355782837421,
,,,,1,0,1,0,92,0,92,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,12.0,f,040_y_f_s_a.jpg,sad,a,17,2,696.5049411999998,696.8019582099997,696.8234438999998,696.9538744100001,696.9573878000001,696.9965234100001,696.9997475999999,697.4348793099999,a,1,0.42724900000030175,427.24900000030175,696.9997475999999,697.4348793099999,697.4454851,699.02711981,EMOCONPILOT008,2020_Dec_12_1046,EmoCon_Pilot_120Hz,2020.2.4,119.97355782837421,
,,,,1,0,1,0,93,0,93,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,2.0,m,008_y_m_n_a.jpg,neutral,s,17,2,699.0332705999999,699.3271300100006,699.5704740000001,699.7290148100002,699.7337157000002,699.7733391100002,699.7775907000005,700.1134926100004,s,1,0.3212487000000692,321.2487000000692,699.7775907000005,700.1134926100004,700.1246391000004,701.2272632100004,EMOCONPILOT008,2020_Dec_12_1046,EmoCon_Pilot_120Hz,2020.2.4,119.97355782837421,
,,,,1,0,1,0,94,0,94,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,11.0,f,030_o_f_s_a.jpg,sad,a,17,2,701.2326546000004,701.52704981,701.7301531000003,701.9008562099999,701.9053206999997,701.9457479100003,701.9508745000003,703.6171032100002,None,0,,,701.9508745000003,703.6171032100002,703.6210096000004,705.5939554099997,EMOCONPILOT008,2020_Dec_12_1046,EmoCon_Pilot_120Hz,2020.2.4,119.97355782837421,
,,,,1,0,1,0,95,0,95,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,9.0,f,021_o_f_n_a.jpg,neutral,s,2,2,705.5992128999997,705.8940000100002,706.0940751999997,706.1109856100003,706.1113372999998,706.14648451,706.1469460999997,707.4653114100003,s,1,1.303757200000291,1303.757200000291,706.1469460999997,707.4653114100003,707.4751279000002,708.85219591,EMOCONPILOT008,2020_Dec_12_1046,EmoCon_Pilot_120Hz,2020.2.4,119.97355782837421,
,,,,1,0,1,0,96,0,96,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,6.0,m,033_o_m_h_a.jpg,happy,d,2,2,708.8551951999998,709.1523070100003,709.1745916999998,709.1899183100005,709.1905555000003,709.2285669100003,709.2285330000004,709.8005363100002,d,1,0.5581829000002472,558.1829000002472,709.2285330000004,709.8005363100002,709.8103577000002,710.9690102100004,EMOCONPILOT008,2020_Dec_12_1046,EmoCon_Pilot_120Hz,2020.2.4,119.97355782837421,
,,,,1,0,1,0,97,0,97,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,3.0,m,013_y_m_s_a.jpg,sad,a,2,2,710.9731672999997,711.2690483100006,711.2922237000002,711.30755951,711.3086033999998,711.3451770100002,711.3466823999997,712.1678899099999,a,1,0.8081917999998041,808.1917999998041,711.3466823999997,712.1678899099999,712.1757617000003,713.3691800099997,EMOCONPILOT008,2020_Dec_12_1046,EmoCon_Pilot_120Hz,2020.2.4,119.97355782837421,
,,,,1,0,1,0,98,0,98,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,12.0,f,040_y_f_s_a.jpg,sad,a,17,2,713.3745226000001,713.6691560099999,713.6926634000001,713.8292734099997,713.8337945000003,713.8746317100005,713.8798515999997,714.29693031,a,1,0.4028510999996797,402.8510999996797,713.8798515999997,714.29693031,714.3087004999998,715.4941019099998,EMOCONPILOT008,2020_Dec_12_1046,EmoCon_Pilot_120Hz,2020.2.4,119.97355782837421,
,,,,1,0,1,0,99,0,99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,11.0,f,030_o_f_s_a.jpg,sad,a,2,2,715.4983328999997,715.7941026099999,716.00882,716.02565281,716.0260734000003,716.0625961100005,716.0632700000006,717.0596451100001,d,0,0.9875814999995782,987.5814999995782,716.0632700000006,717.0596451100001,717.0687962000002,718.3024946100005,EMOCONPILOT008,2020_Dec_12_1046,EmoCon_Pilot_120Hz,2020.2.4,119.97355782837421,
,,,,1,0,1,0,100,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,8.0,f,019_m_f_n_a.jpg,neutral,s,2,2,718.3065704999999,718.6025051099997,718.8319631000004,718.8495468100001,718.8498084000003,718.8870980100002,718.8870698000001,719.4994928100006,s,1,0.6035742000003665,603.5742000003665,718.8870698000001,719.4994928100006,719.5096527000005,720.5608328099999,EMOCONPILOT008,2020_Dec_12_1046,EmoCon_Pilot_120Hz,2020.2.4,119.97355782837421,
,,,,1,0,1,0,101,0,101,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,6.0,m,033_o_m_h_a.jpg,happy,d,17,2,720.5648923999997,720.8609033100003,720.8853140000001,721.0211547099999,721.0257920000004,721.0664146099999,721.0705767,721.4888703099997,d,1,0.4041325999996843,404.1325999996843,721.0705767,721.4888703099997,721.4999405999997,722.6442615100005,EMOCONPILOT008,2020_Dec_12_1046,EmoCon_Pilot_120Hz,2020.2.4,119.97355782837421,
,,,,1,0,1,0,102,0,102,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,9.0,f,021_o_f_s_a.jpg,sad,a,17,2,722.6485124999999,722.9443438099999,722.9645695999998,723.0959747099997,723.0998484000002,723.1398643100002,723.1431358,723.6896300099999,a,1,0.5316955999996935,531.6955999996935,723.1431358,723.6896300099999,723.7007400000002,724.7776290100002,EMOCONPILOT008,2020_Dec_12_1046,EmoCon_Pilot_120Hz,2020.2.4,119.97355782837421,
,,,,1,0,1,0,103,0,103,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,4.0,m,016_y_m_n_a.jpg,neutral,s,2,2,724.7819964999999,725.0777190099999,725.3111144000004,725.3279033099999,725.3284406000002,725.3630021099999,725.3624199000005,726.0185115100004,s,1,0.6403027999995174,640.3027999995174,725.3624199000005,726.0185115100004,726.0250462000004,727.7693886099997,EMOCONPILOT008,2020_Dec_12_1046,EmoCon_Pilot_120Hz,2020.2.4,119.97355782837421,
,,,,1,0,1,0,104,0,104,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,8.0,f,019_m_f_h_a.jpg,happy,d,17,2,727.7749222000002,728.0693993100004,728.0916175000002,728.2296388100004,728.2342997000005,728.2749181099999,728.2799769000003,728.6460425100005,d,1,0.35467810000045574,354.67810000045574,728.2799769000003,728.6460425100005,728.6578012999998,729.9278274099998,EMOCONPILOT008,2020_Dec_12_1046,EmoCon_Pilot_120Hz,2020.2.4,119.97355782837421,
,,,,1,0,1,0,105,0,105,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,3.0,m,013_y_m_n_a.jpg,neutral,s,17,2,729.9335378000005,730.2278383100003,730.4689061999998,730.6227615099998,730.6266889999997,730.66744631,730.6724491000004,730.9973837099998,s,1,0.3144327999998495,314.4327999998495,730.6724491000004,730.9973837099998,731.0088593999999,732.7694710100005,EMOCONPILOT008,2020_Dec_12_1046,EmoCon_Pilot_120Hz,2020.2.4,119.97355782837421,
,,,,1,0,1,0,106,0,106,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,12.0,f,040_y_f_s_a.jpg,sad,a,2,2,732.7726179000001,733.0693729100004,733.0904458000005,733.1062654099998,733.1068200999998,733.14108211,733.1410105000004,733.7319554100005,a,1,0.5816594999996596,581.6594999996596,733.1410105000004,733.7319554100005,733.7401398000002,735.6946420100004,EMOCONPILOT008,2020_Dec_12_1046,EmoCon_Pilot_120Hz,2020.2.4,119.97355782837421,
,,,,1,0,1,0,107,0,107,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,4.0,m,016_y_m_h_a.jpg,happy,d,17,2,735.7002154000002,735.9945473099998,736.0177479000004,736.1544902100005,736.1577001000005,736.1957302100001,736.1989829000004,736.7102073100006,d,1,0.49970090000078926,499.70090000078926,736.1989829000004,736.7102073100006,736.7201314000004,738.6363556100006,EMOCONPILOT008,2020_Dec_12_1046,EmoCon_Pilot_120Hz,2020.2.4,119.97355782837421,
,,,,1,0,1,0,108,0,108,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108,11.0,f,030_o_f_s_a.jpg,sad,a,17,2,738.6421971,738.9363000100003,739.1334870000001,739.2936539100002,739.2982499999998,739.3383748100006,739.3432552000004,739.7096140100003,a,1,0.35547779999978957,355.47779999978957,739.3432552000004,739.7096140100003,739.7201911000002,741.2363308100004,EMOCONPILOT008,2020_Dec_12_1046,EmoCon_Pilot_120Hz,2020.2.4,119.97355782837421,
,,,,1,0,1,0,109,0,109,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,9.0,f,021_o_f_s_a.jpg,sad,a,17,2,741.2415779000003,741.5364236100005,741.5608109000004,741.6963481100003,741.7005059000003,741.7415358099998,741.7468021000004,742.5375034099999,a,1,0.7837448000000222,783.7448000000222,741.7468021000004,742.5375034099999,742.5412719000005,743.8364507100006,EMOCONPILOT008,2020_Dec_12_1046,EmoCon_Pilot_120Hz,2020.2.4,119.97355782837421,
,,,,1,0,1,0,110,0,110,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,9.0,f,021_o_f_h_a.jpg,happy,d,2,2,743.8423081000001,744.1364926100006,744.3517242999997,744.3685725100005,744.3691294999999,744.4043785100004,744.4042197999997,745.2466484099997,d,1,0.8304387999996834,830.4387999996834,744.4042197999997,745.2466484099997,745.2551642999997,746.9863996100004,EMOCONPILOT008,2020_Dec_12_1046,EmoCon_Pilot_120Hz,2020.2.4,119.97355782837421,
,,,,1,0,1,0,111,0,111,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111,9.0,f,021_o_f_n_a.jpg,neutral,s,2,2,746.9898976000004,747.2863523100006,747.5032527000003,747.52047271,747.5207542999997,747.5559885100002,747.5562147,748.16947111,s,1,0.5984244000001127,598.4244000001127,747.5562147,748.16947111,748.1769774000004,749.8614818100006,EMOCONPILOT008,2020_Dec_12_1046,EmoCon_Pilot_120Hz,2020.2.4,119.97355782837421,
,,,,1,0,1,0,112,0,112,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112,4.0,m,016_y_m_s_a.jpg,sad,a,2,2,749.8656913000004,750.1614930100005,750.1834913000002,750.1986849100005,750.1992713,750.2376797099997,750.2394738000003,750.9622328100005,a,1,0.7152982000006887,715.2982000006887,750.2394738000003,750.9622328100005,750.9706968999999,752.7032183100001,EMOCONPILOT008,2020_Dec_12_1046,EmoCon_Pilot_120Hz,2020.2.4,119.97355782837421,
,,,,1,0,1,0,113,0,113,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113,10.0,f,028_y_f_h_a.jpg,happy,d,2,2,752.7082961000006,753.00322281,753.0244935000001,753.0398896099997,753.0401207000004,753.0764472100001,753.0777168000004,753.57788541,d,1,0.4850415000000794,485.0415000000794,753.0777168000004,753.57788541,753.5861998,755.23672181,EMOCONPILOT008,2020_Dec_12_1046,EmoCon_Pilot_120Hz,2020.2.4,119.97355782837421,
,,,,1,0,1,0,114,0,114,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,8.0,f,019_m_f_s_a.jpg,sad,a,2,2,755.2422106000004,755.5366182099998,755.7881950000001,755.8056833100001,755.8065089000002,755.8416061099998,755.8421214,756.4737797099998,a,1,0.6164576999999554,616.4576999999554,755.8421214,756.4737797099998,756.4797751000006,757.8201548099997,EMOCONPILOT008,2020_Dec_12_1046,EmoCon_Pilot_120Hz,2020.2.4,119.97355782837421,
,,,,1,0,1,0,115,0,115,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,3.0,m,013_y_m_h_a.jpg,happy,d,2,2,757.8260520000003,758.1201232100003,758.3480884,758.3654390100002,758.3665885999999,758.4045356099997,758.4060224000004,759.1076756100002,d,1,0.6927353999999468,692.7353999999468,758.4060224000004,759.1076756100002,759.1159521,760.6534343100003,EMOCONPILOT008,2020_Dec_12_1046,EmoCon_Pilot_120Hz,2020.2.4,119.97355782837421,
