trials_example.thisRepN,trials_example.thisTrialN,trials_example.thisN,trials_example.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_study.thisRepN,trials_study.thisTrialN,trials_study.thisN,trials_study.thisIndex,text_welcome.started,text_welcome.stopped,text_intro.started,text_intro.stopped,key_resp_intro.keys,key_resp_intro.started,key_resp_intro.stopped,text_intro2.started,text_intro2.stopped,key_resp_intro2.keys,key_resp_intro2.rt,key_resp_intro2.started,key_resp_intro2.stopped,example trial,personPrimeExample,genderPrimeExample,primeExample,emotionPrimeExample,corrAnsPrimeExample,example mask time,fix300_example.started,fix300_example.stopped,image_primer_example.started,image_primer_example.stopped,scrambled.started,scrambled.stopped,text_response_example.started,text_response_example.stopped,key_resp_example.keys,key_resp_example.corr,key_resp_example.rt,key_resp_example.rt in ms,key_resp_example.started,key_resp_example.stopped,Jitter_example.started,Jitter_example.stopped,text_start.started,text_start.stopped,text_pause.started,text_pause.stopped,key_resp_pause.keys,key_resp_pause.rt,key_resp_pause.rt in ms,key_resp_pause.started,key_resp_pause.stopped,study trial,personPrimeStudy,genderPrimeStudy,primeStudy,emotionPrimeStudy,corrAnsPrimeStudy,study mask time,Block,fix300_study.started,fix300_study.stopped,image_primer_study.started,image_primer_study.stopped,scrambled_study.started,scrambled_study.stopped,text_response_study.started,text_response_study.stopped,key_resp_study.keys,key_resp_study.corr,key_resp_study.rt,key_resp_study.rt in ms,key_resp_study.started,key_resp_study.stopped,Jitter_study.started,Jitter_study.stopped,participant,date,expName,psychopyVersion,frameRate,
,,,,0,0,0,0,42,0,42,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,4.0,m,016_y_m_h_a.jpg,happy,d,3,1,485.8828574999934,486.1776154099847,486.1997941000154,486.22273170998085,486.2236408999888,486.26209561006397,486.2632261000108,486.95435961001783,d,1,0.6829304000129923,682.9304000129923,486.2632261000108,486.95435961001783,486.95796230004635,488.43586631006326,EMOCONPILOT006,2020_Dec_30_1414,EmoCon_Pilot_120Hz,2020.2.4,120.29120102822846,
,,,,0,0,0,0,43,0,43,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,1.0,m,004_o_m_s_a.jpg,sad,a,17,1,488.44087679998484,488.735883910011,488.75374289997853,488.8875464100041,488.8911484000273,488.93011041000716,488.9353427999886,489.44422551003515,a,1,0.4989717999706045,498.9717999706045,488.9353427999886,489.44422551003515,489.45580920006614,490.99441921004325,EMOCONPILOT006,2020_Dec_30_1414,EmoCon_Pilot_120Hz,2020.2.4,120.29120102822846,
,,,,0,0,0,0,44,0,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,4.0,m,016_y_m_h_a.jpg,happy,d,3,1,491.0006140000187,491.29438930997856,491.3186628000112,491.34146791001547,491.34307020006236,491.3786665100255,491.37885199999437,491.9338297100388,d,1,0.5433318000286818,543.3318000286818,491.37885199999437,491.9338297100388,491.94219289999455,493.2526747100404,EMOCONPILOT006,2020_Dec_30_1414,EmoCon_Pilot_120Hz,2020.2.4,120.29120102822846,
,,,,0,0,0,0,45,0,45,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,7.0,f,012_o_f_s_a.jpg,sad,a,17,1,493.2566050000023,493.55268851007565,493.5707446000306,493.7043447100208,493.7080043000169,493.7455010100151,493.74871610000264,494.160099910025,a,1,0.3975312999682501,397.5312999682501,493.74871610000264,494.160099910025,494.1701648000162,496.16100581005446,EMOCONPILOT006,2020_Dec_30_1414,EmoCon_Pilot_120Hz,2020.2.4,120.29120102822846,
,,,,0,0,0,0,46,0,46,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,8.0,f,019_m_f_n_a.jpg,neutral,s,17,1,496.1613227999769,496.4610446100472,496.7196905000601,496.87948600997913,496.8840996000217,496.92506010996874,496.9300962999696,497.144491910038,s,1,0.20007189991883934,200.07189991883934,496.9300962999696,497.144491910038,497.1473826000001,498.8444193100207,EMOCONPILOT006,2020_Dec_30_1414,EmoCon_Pilot_120Hz,2020.2.4,120.29120102822846,
,,,,0,0,0,0,47,0,47,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,2.0,m,008_y_m_h_a.jpg,happy,d,3,1,498.84983329998795,499.1444244099897,499.1645132000558,499.18705471003193,499.1879298000131,499.2244164100033,499.22490290005226,499.93081441001266,d,1,0.6975250999676064,697.5250999676064,499.22490290005226,499.93081441001266,499.941457399982,501.6195135100628,EMOCONPILOT006,2020_Dec_30_1414,EmoCon_Pilot_120Hz,2020.2.4,120.29120102822846,
,,,,0,0,0,0,48,0,48,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,12.0,f,040_y_f_n_a.jpg,neutral,s,17,1,501.6237420999678,501.91948711002476,502.1434807999758,502.30883920999474,502.3121554000536,502.3532099100179,502.357182100066,502.763179010048,s,1,0.3973115000408143,397.3115000408143,502.357182100066,502.763179010048,502.7700479000341,504.2945331100258,EMOCONPILOT006,2020_Dec_30_1414,EmoCon_Pilot_120Hz,2020.2.4,120.29120102822846,
,,,,0,0,0,0,49,0,49,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,11.0,f,030_o_f_n_a.jpg,neutral,s,3,1,504.2977948000189,504.59463060999985,504.79888100002427,504.8250726099708,504.8258313999977,504.86245021006323,504.86233320005704,505.72749101001534,s,1,0.8519560999702662,851.9560999702662,504.86233320005704,505.72749101001534,505.7357817000011,507.1028968100785,EMOCONPILOT006,2020_Dec_30_1414,EmoCon_Pilot_120Hz,2020.2.4,120.29120102822846,
,,,,0,0,0,0,50,0,50,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,8.0,f,019_m_f_h_a.jpg,happy,d,17,1,507.1063304999843,507.402970409987,507.4291450000601,507.56358601005047,507.56815690000076,507.6087895100121,507.61376930004917,508.01960051005005,d,1,0.39664739998988807,396.6473999898881,507.61376930004917,508.01960051005005,508.0311697999714,509.8197923100437,EMOCONPILOT006,2020_Dec_30_1414,EmoCon_Pilot_120Hz,2020.2.4,120.29120102822846,
,,,,0,0,0,0,51,0,51,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,8.0,f,019_m_f_n_a.jpg,neutral,s,17,1,509.82508950005285,510.1197161099757,510.48325280006975,510.64988961004417,510.6547795999795,510.69567391000453,510.70071120001376,512.2666343100485,s,1,1.5497022999916226,1549.7022999916226,510.70071120001376,512.2666343100485,512.2773986000102,513.511423310067,EMOCONPILOT006,2020_Dec_30_1414,EmoCon_Pilot_120Hz,2020.2.4,120.29120102822846,
,,,,0,0,0,0,52,0,52,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,12.0,f,040_y_f_n_a.jpg,neutral,s,17,1,513.5170421000803,513.8114255100139,514.0248577999882,514.1866051099845,514.191413099994,514.2323587100603,514.237509700004,514.6944202100043,s,1,0.44490700005553663,444.9070000555366,514.237509700004,514.6944202100043,514.7061405000277,516.3281600100803,EMOCONPILOT006,2020_Dec_30_1414,EmoCon_Pilot_120Hz,2020.2.4,120.29120102822846,
,,,,0,0,0,0,53,0,53,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,9.0,f,021_o_f_h_a.jpg,happy,d,17,1,516.3335036999779,516.628268810024,516.8474354000064,517.0110830100369,517.0157190000173,517.0570921100792,517.0627159000142,517.5659392100409,d,1,0.49134890001732856,491.34890001732856,517.0627159000142,517.5659392100409,517.5706753999693,519.2615340099786,EMOCONPILOT006,2020_Dec_30_1414,EmoCon_Pilot_120Hz,2020.2.4,120.29120102822846,
,,,,0,0,0,0,54,0,54,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,2.0,m,008_y_m_n_a.jpg,neutral,s,3,1,519.2656666999683,519.5616119100363,519.8127745999955,519.8379915099707,519.8379746000282,519.8779591099941,519.8829064000165,520.7281193100265,s,1,0.8313102000392973,831.3102000392973,519.8829064000165,520.7281193100265,520.7338749000337,521.911689010018,EMOCONPILOT006,2020_Dec_30_1414,EmoCon_Pilot_120Hz,2020.2.4,120.29120102822846,
,,,,0,0,0,0,55,0,55,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,10.0,f,028_y_f_n_a.jpg,neutral,s,3,1,521.9157802000409,522.2116490099928,522.4166177000152,522.4426396100665,522.4476073000114,522.4887087099836,522.4925599000417,524.3214099100209,None,0,,,522.4925599000417,524.3214099100209,524.3275158000179,525.9533902099705,EMOCONPILOT006,2020_Dec_30_1414,EmoCon_Pilot_120Hz,2020.2.4,120.29120102822846,
,,,,0,0,0,0,56,0,56,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,12.0,f,040_y_f_h_a.jpg,happy,d,3,1,525.9588492000476,526.2534324099892,526.2761181000387,526.2983185099787,526.2989378999919,526.3379596100771,526.338107299991,527.012984909967,d,1,0.6643491999711841,664.3491999711841,526.338107299991,527.012984909967,527.0199047999922,528.2034523099777,EMOCONPILOT006,2020_Dec_30_1414,EmoCon_Pilot_120Hz,2020.2.4,120.29120102822846,
,,,,0,0,0,0,57,0,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,2.0,m,008_y_m_n_a.jpg,neutral,s,17,1,528.2074927000795,528.5034778099856,528.7458368000807,528.9110981100588,528.9159871999873,528.9577122100512,528.9620502999751,529.4589144100086,s,1,0.48834139993414283,488.3413999341428,528.9620502999751,529.4589144100086,529.4704171000049,531.0951035099919,EMOCONPILOT006,2020_Dec_30_1414,EmoCon_Pilot_120Hz,2020.2.4,120.29120102822846,
,,,,0,0,0,0,58,0,58,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,9.0,f,021_o_f_n_a.jpg,neutral,s,3,1,531.0989475999959,531.3952217100071,531.6133334999904,531.6399075100547,531.6401191999903,531.6745983100612,531.6745529000182,532.3140009100665,d,0,0.6237487000180408,623.7487000180408,531.6745529000182,532.3140009100665,532.3236066000536,533.853539309965,EMOCONPILOT006,2020_Dec_30_1414,EmoCon_Pilot_120Hz,2020.2.4,120.29120102822846,
,,,,0,0,0,0,59,0,59,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,4.0,m,016_y_m_n_a.jpg,neutral,s,3,1,533.8589823000366,534.1535983099951,534.4005775999976,534.4259695100249,534.4265811999794,534.4630308100371,534.4629311000463,536.0615411100792,None,0,,,534.4629311000463,536.0615411100792,536.065380700049,537.0619548099697,EMOCONPILOT006,2020_Dec_30_1414,EmoCon_Pilot_120Hz,2020.2.4,120.29120102822846,
,,,,0,0,0,0,60,0,60,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,6.0,m,033_o_m_s_a.jpg,sad,a,3,1,537.0671170999995,537.3619546100148,537.3827834000112,537.4080946100061,537.4124141000211,537.4532275100122,537.4580481000012,538.2097267100238,s,0,0.7442063000053167,744.2063000053167,537.4580481000012,538.2097267100238,538.2213132000761,539.5786352099734,EMOCONPILOT006,2020_Dec_30_1414,EmoCon_Pilot_120Hz,2020.2.4,120.29120102822846,
,,,,0,0,0,0,61,0,61,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,7.0,f,012_o_f_n_a.jpg,neutral,s,3,1,539.5845344000263,539.8786429100786,540.0982938000234,540.1244132100022,540.1255508000031,540.1632175100152,540.1646285000024,541.0013275100267,s,1,0.8295944000128657,829.5944000128657,540.1646285000024,541.0013275100267,541.0066724000499,542.5371024100226,EMOCONPILOT006,2020_Dec_30_1414,EmoCon_Pilot_120Hz,2020.2.4,120.29120102822846,
,,,,0,0,0,0,62,0,62,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,2.0,m,008_y_m_h_a.jpg,happy,d,17,1,542.5434286000673,542.8370742099709,542.8541456999956,542.9886983100208,542.993810200016,543.0345285099814,543.0397599000717,544.8109797099954,None,0,,,543.0397599000717,544.8109797099954,544.8147994000465,546.6538583099958,EMOCONPILOT006,2020_Dec_30_1414,EmoCon_Pilot_120Hz,2020.2.4,120.29120102822846,
,,,,0,0,0,0,63,0,63,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,10.0,f,028_y_f_h_a.jpg,happy,d,17,1,546.6593993999995,546.95377151008,546.9767968000378,547.1137813100707,547.1188027000753,547.1593388100504,547.1646241999697,547.5510510100634,d,1,0.3740781999658793,374.0781999658793,547.1646241999697,547.5510510100634,547.5631166000385,548.9288353100768,EMOCONPILOT006,2020_Dec_30_1414,EmoCon_Pilot_120Hz,2020.2.4,120.29120102822846,
,,,,0,0,0,0,64,0,64,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,4.0,m,016_y_m_h_a.jpg,happy,d,17,1,548.9328131000511,549.2288308099727,549.2530472000362,549.3887946100789,549.392054600059,549.4310345100588,549.4343265000498,549.8366774099762,d,1,0.3920223000459373,392.0223000459373,549.4343265000498,549.8366774099762,549.8474335999927,551.3538740100688,EMOCONPILOT006,2020_Dec_30_1414,EmoCon_Pilot_120Hz,2020.2.4,120.29120102822846,
,,,,0,0,0,0,65,0,65,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,9.0,f,021_o_f_s_a.jpg,sad,a,17,1,551.357837800053,551.653881110053,551.6761256000027,551.8138658099691,551.8167997000273,551.8551575100631,551.8583431000588,552.5449944100459,a,1,0.6800471000606194,680.0471000606194,551.8583431000588,552.5449944100459,552.5555955000455,553.9123820100561,EMOCONPILOT006,2020_Dec_30_1414,EmoCon_Pilot_120Hz,2020.2.4,120.29120102822846,
,,,,0,0,0,0,66,0,66,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,7.0,f,012_o_f_h_a.jpg,happy,d,3,1,553.9178601000458,554.2123011100688,554.237410300062,554.2603078100714,554.2606059999671,554.2968496099696,554.2983784000389,554.818618010066,d,1,0.5118176999967545,511.8176999967545,554.2983784000389,554.818618010066,554.8248985999962,556.0956782100606,EMOCONPILOT006,2020_Dec_30_1414,EmoCon_Pilot_120Hz,2020.2.4,120.29120102822846,
,,,,0,0,0,0,67,0,67,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,9.0,f,021_o_f_h_a.jpg,happy,d,17,1,556.0986479000421,556.3957332100603,556.6406315000495,556.8114802100812,556.816103600082,556.856599409983,556.861655500019,557.223056210007,d,1,0.3486018000403419,348.6018000403419,556.861655500019,557.223056210007,557.2288477000548,558.3956940099946,EMOCONPILOT006,2020_Dec_30_1414,EmoCon_Pilot_120Hz,2020.2.4,120.29120102822846,
,,,,0,0,0,0,68,0,68,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,8.0,f,019_m_f_h_a.jpg,happy,d,17,1,558.3999573000474,558.6957838100265,558.7261303999694,558.8640575100784,558.8686118000187,558.9075918100192,558.9118294999935,559.3200011100038,d,1,0.3945713998982683,394.5713998982683,558.9118294999935,559.3200011100038,559.3313686000183,561.1040362100233,EMOCONPILOT006,2020_Dec_30_1414,EmoCon_Pilot_120Hz,2020.2.4,120.29120102822846,
,,,,0,0,0,0,69,0,69,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,9.0,f,021_o_f_s_a.jpg,sad,a,3,1,561.1049358000746,561.404083010077,561.4195619999664,561.4412515099742,561.4420862999978,561.4803786100005,561.4818867000286,561.954440810054,d,0,0.45646739995572716,456.46739995572716,561.4818867000286,561.954440810054,561.9619179000147,563.8625146099715,EMOCONPILOT006,2020_Dec_30_1414,EmoCon_Pilot_120Hz,2020.2.4,120.29120102822846,
,,,,0,0,0,0,70,0,70,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,2.0,m,008_y_m_h_a.jpg,happy,d,17,1,563.8685662000207,564.1625468100304,564.184191300068,564.3225030100788,564.3258522000397,564.3637673100806,564.3676312000025,564.7229116100701,d,1,0.33863749995362014,338.63749995362014,564.3676312000025,564.7229116100701,564.7299326000502,566.1875479100621,EMOCONPILOT006,2020_Dec_30_1414,EmoCon_Pilot_120Hz,2020.2.4,120.29120102822846,
,,,,0,0,0,0,71,0,71,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,1.0,m,004_o_m_h_a.jpg,happy,d,17,1,566.1928618999664,566.487535210012,566.7040925000329,566.8617312100599,566.8662644000724,566.9065542100346,566.9114421000704,567.1760605100193,d,1,0.2508602000307292,250.86020003072917,566.9114421000704,567.1760605100193,567.1867153000785,568.4126623099786,EMOCONPILOT006,2020_Dec_30_1414,EmoCon_Pilot_120Hz,2020.2.4,120.29120102822846,
,,,,0,0,0,0,72,0,72,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,11.0,f,030_o_f_h_a.jpg,happy,d,17,1,568.4186863000505,568.7127145100734,568.9175948000047,569.0782688099774,569.0833185000811,569.1241346099763,569.1284142000368,569.361963310081,d,1,0.2180995000526309,218.0995000526309,569.1284142000368,569.361963310081,569.3733420000644,571.0042826100602,EMOCONPILOT006,2020_Dec_30_1414,EmoCon_Pilot_120Hz,2020.2.4,120.29120102822846,
,,,,0,0,0,0,73,0,73,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,8.0,f,019_m_f_s_a.jpg,sad,a,17,1,571.0047923000529,571.3043108099722,571.5474499000702,571.7155037100077,571.7197811000515,571.7609150100383,571.7657096000621,572.1307771100313,a,1,0.356739699956961,356.739699956961,571.7657096000621,572.1307771100313,572.1423464000691,574.1126869100029,EMOCONPILOT006,2020_Dec_30_1414,EmoCon_Pilot_120Hz,2020.2.4,120.29120102822846,
,,,,0,0,0,0,74,0,74,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,5.0,m,027_o_m_h_a.jpg,happy,d,17,1,574.1167284999974,574.4127643100568,574.621053299983,574.7830218100338,574.7875970000168,574.8279865100398,574.8328378000297,575.2399796099984,d,1,0.3932582000270486,393.2582000270486,574.8328378000297,575.2399796099984,575.2420719000511,576.904495010071,EMOCONPILOT006,2020_Dec_30_1414,EmoCon_Pilot_120Hz,2020.2.4,120.29120102822846,
,,,,0,0,0,0,75,0,75,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,8.0,f,019_m_f_s_a.jpg,sad,a,17,1,576.9096165000228,577.204544010025,577.4495064000366,577.6095655099838,577.6143369000638,577.6555330100585,577.6605896999827,578.178963210003,a,1,0.5019428000086918,501.94280000869185,577.6605896999827,578.178963210003,578.1906902000774,579.1961771099944,EMOCONPILOT006,2020_Dec_30_1414,EmoCon_Pilot_120Hz,2020.2.4,120.29120102822846,
,,,,0,0,0,0,76,0,76,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,7.0,f,012_o_f_n_a.jpg,neutral,s,17,1,579.2015660000034,579.4962749099708,579.708255500067,579.8679845100618,579.8726850000676,579.9133982099942,579.9184285000665,580.3769683100167,s,1,0.4439017999684438,443.9017999684438,579.9184285000665,580.3769683100167,580.3872775000054,582.2462444099714,EMOCONPILOT006,2020_Dec_30_1414,EmoCon_Pilot_120Hz,2020.2.4,120.29120102822846,
,,,,0,0,0,0,77,0,77,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,6.0,m,033_o_m_s_a.jpg,sad,a,17,1,582.2501204999862,582.5461765099666,582.562333400012,582.6979984100093,582.7025036000414,582.7433135100058,582.7473167000571,583.1947829099721,s,0,0.43911819998174906,439.11819998174906,582.7473167000571,583.1947829099721,583.2069283999735,584.6796680100146,EMOCONPILOT006,2020_Dec_30_1414,EmoCon_Pilot_120Hz,2020.2.4,120.29120102822846,
,,,,0,0,0,0,78,0,78,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,1.0,m,004_o_m_h_a.jpg,happy,d,17,1,584.684984200052,584.9796465100138,585.1929259999888,585.3518227100489,585.3568765000673,585.3977868099813,585.4027155999793,585.8508694100077,d,1,0.4318124999990687,431.8124999990687,585.4027155999793,585.8508694100077,585.8610678999685,587.3296884100768,EMOCONPILOT006,2020_Dec_30_1414,EmoCon_Pilot_120Hz,2020.2.4,120.29120102822846,
,,,,0,0,0,0,79,0,79,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,5.0,m,027_o_m_s_a.jpg,sad,a,3,1,587.3349290000042,587.6296676100814,587.6485998000717,587.6719699100707,587.6728196999757,587.7084431100287,587.7085633999668,588.4363113100757,s,0,0.7178442000877112,717.8442000877112,587.7085633999668,588.4363113100757,588.4438612000085,589.8464810100035,EMOCONPILOT006,2020_Dec_30_1414,EmoCon_Pilot_120Hz,2020.2.4,120.29120102822846,
,,,,0,0,0,0,80,0,80,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,9.0,f,021_o_f_s_a.jpg,sad,a,17,1,589.8521837000735,590.1465195099939,590.1695605000714,590.3064092100016,590.3108668000204,590.3515854099882,590.3565443999832,591.3297079099924,a,1,0.9577890000073239,957.7890000073239,590.3565443999832,591.3297079099924,591.3363722000504,592.6714457100373,EMOCONPILOT006,2020_Dec_30_1414,EmoCon_Pilot_120Hz,2020.2.4,120.29120102822846,
,,,,0,0,0,0,81,0,81,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,5.0,m,027_o_m_s_a.jpg,sad,a,3,1,592.6757476000348,592.9715076099732,592.9927273000358,593.015440810041,593.0162902000593,593.0512648100615,593.0515421000309,593.6181636100285,s,0,0.5588254999602214,558.8254999602214,593.0515421000309,593.6181636100285,593.6266395000275,594.7048284099786,EMOCONPILOT006,2020_Dec_30_1414,EmoCon_Pilot_120Hz,2020.2.4,120.29120102822846,
,,,,0,0,0,0,82,0,82,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,7.0,f,012_o_f_h_a.jpg,happy,d,3,1,594.7088230000809,595.0047929099877,595.0247674999991,595.0478311099927,595.0484084000345,595.0831326099927,595.0829607000342,595.6617221100372,d,1,0.5673570999642834,567.3570999642834,595.0829607000342,595.6617221100372,595.6700370999752,597.3714426099672,EMOCONPILOT006,2020_Dec_30_1414,EmoCon_Pilot_120Hz,2020.2.4,120.29120102822846,
,,,,0,0,0,0,83,0,83,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,3.0,m,013_y_m_s_a.jpg,sad,a,3,1,597.3743043000577,597.6714537099818,597.692794600036,597.7156196100754,597.7171864999691,597.7524849099922,597.7531584000681,598.4200420100591,s,0,0.6573220000136644,657.3220000136644,597.7531584000681,598.4200420100591,598.429627400008,599.6799149100319,EMOCONPILOT006,2020_Dec_30_1414,EmoCon_Pilot_120Hz,2020.2.4,120.29120102822846,
,,,,0,0,0,0,84,0,84,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,5.0,m,027_o_m_s_a.jpg,sad,a,3,1,599.6852270000381,599.9799087100313,600.000112400041,600.0232654100167,600.0235986000625,600.058537010022,600.0591508999933,600.7673517100396,s,0,0.6952860000310466,695.2860000310466,600.0591508999933,600.7673517100396,600.7754710000008,602.580006610055,EMOCONPILOT006,2020_Dec_30_1414,EmoCon_Pilot_120Hz,2020.2.4,120.29120102822846,
,,,,0,0,0,0,85,0,85,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,4.0,m,016_y_m_s_a.jpg,sad,a,17,1,602.5860743999947,602.8800164100597,602.8960310000693,603.031911410077,603.0366110000759,603.077207210043,603.0824825000018,603.7324089099769,a,1,0.6399410999147221,639.9410999147221,603.0824825000018,603.7324089099769,603.7427657999797,605.2134808099712,EMOCONPILOT006,2020_Dec_30_1414,EmoCon_Pilot_120Hz,2020.2.4,120.29120102822846,
,,,,0,0,0,0,86,0,86,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,5.0,m,027_o_m_n_a.jpg,neutral,s,17,1,605.2176996000344,605.5133613100392,605.7275681999745,605.8886615099967,605.8931686000433,605.9340950100799,605.938355899998,606.2445362100028,s,1,0.2959688000846654,295.9688000846654,605.938355899998,606.2445362100028,606.2551424000412,607.3883942100568,EMOCONPILOT006,2020_Dec_30_1414,EmoCon_Pilot_120Hz,2020.2.4,120.29120102822846,
,,,,0,0,0,0,87,0,87,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,3.0,m,013_y_m_h_a.jpg,happy,d,17,1,607.3934159000637,607.6884136100183,607.9150742000202,608.0706784100388,608.0755743000191,608.1156565100304,608.1207353000063,608.5456617100048,d,1,0.40972670004703104,409.72670004703104,608.1207353000063,608.5456617100048,608.5572376999771,610.3968162100413,EMOCONPILOT006,2020_Dec_30_1414,EmoCon_Pilot_120Hz,2020.2.4,120.29120102822846,
,,,,0,0,0,0,88,0,88,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,5.0,m,027_o_m_s_a.jpg,sad,a,17,1,610.4021052999888,610.6968022099812,610.7099237000803,610.840228410007,610.8439206000185,610.8837666099774,610.8877756000729,611.5418017100659,a,1,0.6425471999682486,642.5471999682486,610.8877756000729,611.5418017100659,611.5525647000177,612.655180910055,EMOCONPILOT006,2020_Dec_30_1414,EmoCon_Pilot_120Hz,2020.2.4,120.29120102822846,
,,,,0,0,0,0,89,0,89,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,5.0,m,027_o_m_s_a.jpg,sad,a,3,1,612.659218500019,612.9552931100246,612.9803078999976,613.0030714100343,613.0049008000642,613.0414617100381,613.0424212000798,613.7040273100487,s,0,0.6480104000074789,648.0104000074789,613.0424212000798,613.7040273100487,613.7121243000729,614.9385874100611,EMOCONPILOT006,2020_Dec_30_1414,EmoCon_Pilot_120Hz,2020.2.4,120.29120102822846,
,,,,0,0,0,0,90,0,90,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,12.0,f,040_y_f_s_a.jpg,sad,a,3,1,614.9426213999977,615.2386696100351,615.2538366999943,615.2757094100001,615.2762915000785,615.314814609976,615.3165601000655,615.9793002100545,s,0,0.653781900065951,653.781900065951,615.3165601000655,615.9793002100545,615.9860203000717,617.805227309966,EMOCONPILOT006,2020_Dec_30_1414,EmoCon_Pilot_120Hz,2020.2.4,120.29120102822846,
