Person,primeGender,prime,primeEmotion,corrAnsPrime,targetPerson,targetGender,target,targetEmotion,Cond,corrAnsTar,gender,condition,ID_primer,ID_target,PrimerTime,PrimerTime120,JitterTime,conditionsFile,primePerson,emotion_condition,Condition,example.thisRepN,example.thisTrialN,example.thisN,example.thisIndex,readinBlocks.thisRepN,readinBlocks.thisTrialN,readinBlocks.thisN,readinBlocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text_intro.started,text_intro.stopped,text_probe.started,text_probe.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,polygon_ISI.started,polygon_ISI.stopped,polygon.started,polygon.stopped,primerImage.started,primerImage.stopped,maskImage.started,maskImage.stopped,response.started,response.stopped,key_resp.keys,key_resp.corr,key_resp.started,key_resp.stopped,text.started,text.stopped,key_resp_Rating.keys,key_resp_Rating.rt,key_resp_Rating.started,key_resp_Rating.stopped,text_start.started,text_start.stopped,text_pause.started,text_pause.stopped,key_resp.rt,participant,date,expName,psychopyVersion,frameRate,
,m,013_y_m_h_a.jpg,happy,9,28,f,028_y_f_n_a.jpg,neutral,incongruent,8,mismatch,,120,170,,18,191,block2_Pilot_2,13,h_n,h_n_weak,,,,,0,1,1,1,0,78,78,78,,,,,,,,,1496.4146126,None,1498.0452335999998,1498.3404931999999,1498.3404931999999,1498.4895719,1498.4895719,1498.5306312000002,1498.5306312000002,None,9,0,1498.5306312000002,None,1500.0307562000003,None,['7'],[1.2650429999998778],1500.0307562000003,None,,,,,1.077045200000157,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,m,008_y_m_n_a.jpg,neutral,8,8,m,008_y_m_h_a.jpg,happy,incongruent,9,match,,140,150,,3,228,block2_Pilot_2,8,n_h,n_h_weak,,,,,0,1,1,1,0,79,79,79,,,,,,,,,1503.0309367999998,None,1504.9509174999998,1505.2402821,1505.2402821,1505.2648355000001,1505.2648355000001,1505.3058812,1505.3058812,None,7,0,1505.3058812,None,1506.8056752000002,None,['7'],[1.5539441999999326],1506.8056752000002,None,,,,,0.9259508000000096,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,m,016_y_m_h_a.jpg,happy,9,13,m,013_y_m_s_a.jpg,sad,incongruent,7,match,,120,160,,1,238,block2_Pilot_2,16,h_s,h_s_weak,,,,,0,1,1,1,0,80,80,80,,,,,,,,,1509.8068932,None,1511.7974481,1512.0902604000003,1512.0902604000003,1512.0983787999999,1512.0983787999999,1512.1393362,1512.1393362,None,None,0,1512.1393362,None,1513.6395201999999,None,['9'],[2.248180600000069],1513.6395201999999,None,,,,,,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,m,027_o_m_s_a.jpg,sad,7,40,f,040_y_f_h_a.jpg,happy,incongruent,9,mismatch,,130,150,,18,238,block2_Pilot_2,27,s_h,s_h_strong,,,,,0,1,1,1,0,81,81,81,,,,,,,,,1516.6397877,None,1518.6309842,1518.9236938,1518.9236938,1519.0735654999999,1519.0735654999999,1519.1143401,1519.1143401,None,None,0,1519.1143401,None,1520.6147294000002,None,"['7', '7']","[0.025101200000335666, 0.6649115000000165]",1520.6147294000002,None,,,,,,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,f,019_m_f_n_a.jpg,neutral,8,28,f,028_y_f_h_a.jpg,happy,incongruent,9,match,,140,150,,18,159,block2_Pilot_2,19,n_h,n_h_strong,,,,,0,1,1,1,0,82,82,82,,,,,,,,,1523.6147952000001,None,1524.9685193999999,1525.2574975000002,1525.2574975000002,1525.4070038999998,1525.4070038999998,1525.4478030999999,1525.4478030999999,None,7,0,1525.4478030999999,None,1526.9480187,None,['7'],[0.8355808000001161],1526.9480187,None,,,,,1.0717937000003985,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,m,013_y_m_n_a.jpg,neutral,8,4,m,004_o_m_n_a.jpg,neutral,congruent,8,match,,140,170,,1,238,block2_Pilot_2,13,n_n,n_n_strong,,,,,0,1,1,1,0,83,83,83,,,,,,,,,1529.9480039,None,1531.9515979000003,1532.2410667,1532.2410667,1532.2487753,1532.2487753,1532.2896045000002,1532.2896045000002,None,None,0,1532.2896045000002,None,1533.7897086000003,None,['9'],[1.9698226999998951],1533.7897086000003,None,,,,,,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,f,040_y_f_s_a.jpg,sad,7,33,m,033_o_m_s_a.jpg,sad,congruent,7,mismatch,,130,160,,2,130,block2_Pilot_2,40,s_s,s_s_weak,,,,,0,1,1,1,0,84,84,84,,,,,,,,,1536.7905964000001,None,1537.8809500000002,1538.1742451999999,1538.1742451999999,1538.1905778999999,1538.1905778999999,1538.2314195,1538.2314195,None,None,0,1538.2314195,None,1539.7314363,None,['9'],[0.6762165000000095],1539.7314363,None,,,,,,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,m,013_y_m_s_a.jpg,sad,7,16,m,016_y_m_h_a.jpg,happy,incongruent,9,match,,130,150,,1,238,block2_Pilot_2,13,s_h,s_h_weak,,,,,0,1,1,1,0,85,85,85,,,,,,,,,1542.7317567999999,None,1544.7223752999998,1545.0158925,1545.0158925,1545.0240377,1545.0240377,1545.0647717000002,1545.0647717000002,None,None,0,1545.0647717000002,None,1546.5657256,None,['9'],[0.3621665999999095],1546.5657256,None,,,,,,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,m,016_y_m_n_a.jpg,neutral,8,8,m,008_y_m_h_a.jpg,happy,incongruent,9,match,,140,150,,3,164,block2_Pilot_2,16,n_h,n_h_strong,,,,,0,1,1,1,0,86,86,86,,,,,,,,,1549.5658333000001,None,1550.9760188,1551.2663378000002,1551.2663378000002,1551.2908857000002,1551.2908857000002,1551.3316903999998,1551.3316903999998,None,7,0,1551.3316903999998,None,1552.8322441,None,['7'],[1.2712756000000809],1552.8322441,None,,,,,0.8839262999999846,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,m,016_y_m_h_a.jpg,happy,9,13,m,013_y_m_s_a.jpg,sad,incongruent,7,match,,120,160,,3,149,block2_Pilot_2,16,h_s,h_s_strong,,,,,0,1,1,1,0,87,87,87,,,,,,,,,1555.8327729000002,None,1557.0812593,1557.374487,1557.374487,1557.3992128999998,1557.3992128999998,1557.4401750000002,1557.4401750000002,None,9,0,1557.4401750000002,None,1558.9401235,None,['7'],[0.6034372000003714],1558.9401235,None,,,,,0.5835293999998612,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,m,008_y_m_n_a.jpg,neutral,8,21,f,021_o_f_h_a.jpg,happy,incongruent,9,mismatch,,140,150,,3,131,block2_Pilot_2,8,n_h,n_h_weak,,,,,0,1,1,1,0,88,88,88,,,,,,,,,1561.9411596999998,None,1563.0568087000001,1563.3500451,1563.3500451,1563.3743036,1563.3743036,1563.4154117000003,1563.4154117000003,None,8,0,1563.4154117000003,None,1564.9155793999998,None,['8'],[1.0762648999998419],1564.9155793999998,None,,,,,1.1044942000003175,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,f,021_o_f_n_a.jpg,neutral,8,4,m,004_o_m_n_a.jpg,neutral,congruent,8,mismatch,,140,170,,1,238,block2_Pilot_2,21,n_n,n_n_strong,,,,,0,1,1,1,0,89,89,89,,,,,,,,,1567.9165296,None,1569.9176911,1570.2087818999998,1570.2087818999998,1570.2162004000002,1570.2162004000002,1570.2570381,1570.2570381,None,None,0,1570.2570381,None,1571.7571091999998,None,['9'],[0.5226646999999502],1571.7571091999998,None,,,,,,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,m,033_o_m_h_a.jpg,happy,9,13,m,013_y_m_h_a.jpg,happy,congruent,9,match,,120,150,,1,238,block2_Pilot_2,33,h_h,h_h_weak,,,,,0,1,1,1,0,90,90,90,,,,,,,,,1574.7572419000003,None,1576.7487864,1577.0414374000002,1577.0414374000002,1577.0494772000002,1577.0494772000002,1577.0907164,1577.0907164,None,None,0,1577.0907164,None,1578.5906674000003,None,"['8', '9']","[0.08915920000026745, 2.441019800000049]",1578.5906674000003,None,,,,,,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,m,033_o_m_s_a.jpg,sad,7,4,m,004_o_m_h_a.jpg,happy,incongruent,9,match,,130,150,,18,148,block2_Pilot_2,33,s_h,s_h_weak,,,,,0,1,1,1,0,91,91,91,,,,,,,,,1581.591438,None,1582.8321666000002,1583.1249939,1583.1249939,1583.2748354999999,1583.2748354999999,1583.315737,1583.315737,None,None,0,1583.315737,None,1584.8160337,None,"['8', '7']","[0.17578640000010637, 1.8237544000003254]",1584.8160337,None,,,,,,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,m,013_y_m_n_a.jpg,neutral,8,16,m,016_y_m_h_a.jpg,happy,incongruent,9,match,,140,150,,3,198,block2_Pilot_2,13,n_h,n_h_weak,,,,,0,1,1,1,0,92,92,92,,,,,,,,,1587.8163603000003,None,1589.5269829,1589.8172825000001,1589.8172825000001,1589.8416673000002,1589.8416673000002,1589.8823946000002,1589.8823946000002,None,8,0,1589.8823946000002,None,1591.3826033999999,None,['8'],[0.944956600000296],1591.3826033999999,None,,,,,0.8373280000000705,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,m,016_y_m_s_a.jpg,sad,7,28,f,028_y_f_s_a.jpg,sad,congruent,7,mismatch,,130,160,,1,238,block2_Pilot_2,16,s_s,s_s_weak,,,,,0,1,1,1,0,93,93,93,,,,,,,,,1594.3840882,None,1596.3749502,1596.6671193000002,1596.6671193000002,1596.6752268,1596.6752268,1596.7160497,1596.7160497,None,None,0,1596.7160497,None,1598.2158822000001,None,['9'],[0.4159546999999293],1598.2158822000001,None,,,,,,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,f,030_o_f_n_a.jpg,neutral,8,28,f,028_y_f_n_a.jpg,neutral,congruent,8,match,,140,170,,3,177,block2_Pilot_2,30,n_n,n_n_weak,,,,,0,1,1,1,0,94,94,94,,,,,,,,,1601.2167005000001,None,1602.7156599,1603.0092534999999,1603.0092534999999,1603.033711,1603.033711,1603.0744746,1603.0744746,None,7,0,1603.0744746,None,1604.5746834000001,None,['7'],[0.6731013000003259],1604.5746834000001,None,,,,,1.0692189000001235,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,m,033_o_m_n_a.jpg,neutral,8,13,m,013_y_m_n_a.jpg,neutral,congruent,8,match,,140,170,,2,220,block2_Pilot_2,33,n_n,n_n_weak,,,,,0,1,1,1,0,95,95,95,,,,,,,,,1607.5751878,None,1609.4282385000001,1609.7177823000002,1609.7177823000002,1609.7336100000002,1609.7336100000002,1609.7745524000002,1609.7745524000002,None,7,0,1609.7745524000002,None,1611.2744773,None,['7'],[0.5732894000002489],1611.2744773,None,,,,,0.8730737000000772,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,f,012_o_f_s_a.jpg,sad,7,21,f,021_o_f_s_a.jpg,sad,congruent,7,match,,130,160,,1,238,block2_Pilot_2,12,s_s,s_s_strong,,,,,0,1,1,1,0,96,96,96,,,,,,,,,1614.2755447,None,1616.2615427,1616.5588714,1616.5588714,1616.5673087999999,1616.5673087999999,1616.6082117,1616.6082117,None,None,0,1616.6082117,None,1618.1080983000002,None,['9'],[0.5237283000001298],1618.1080983000002,None,,,,,,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,m,033_o_m_h_a.jpg,happy,9,30,f,030_o_f_s_a.jpg,sad,incongruent,7,mismatch,,120,160,,3,204,block2_Pilot_2,33,h_s,h_s_strong,,,,,0,1,1,1,0,97,97,97,,,,,,,,,1621.109039,None,1622.8163948000001,1623.1091904999998,1623.1091904999998,1623.1341696,1623.1341696,1623.1749897,1623.1749897,None,None,0,1623.1749897,None,1624.6751528,None,['9'],[0.5565706000002137],1624.6751528,None,,,,,,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,f,030_o_f_s_a.jpg,sad,7,30,f,030_o_f_n_a.jpg,neutral,incongruent,8,match,,130,170,,1,238,block2_Pilot_2,30,s_n,s_n_weak,,,,,0,1,1,1,0,98,98,98,,,,,,,,,1627.6756996,None,1629.7111224999999,1630.0014969,1630.0014969,1630.0091458000002,1630.0091458000002,1630.0500344000002,1630.0500344000002,None,None,0,1630.0500344000002,None,1631.5508034,None,['9'],[0.8489853000000949],1631.5508034,None,,,,,,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,f,030_o_f_h_a.jpg,happy,9,12,f,012_o_f_n_a.jpg,neutral,incongruent,8,match,,120,170,,1,238,block2_Pilot_2,30,h_n,h_n_weak,,,,,0,1,1,1,0,99,99,99,,,,,,,,,1634.5515487000002,None,1636.5541741000002,1636.8433556,1636.8433556,1636.8507882,1636.8507882,1636.8917497000002,1636.8917497000002,None,None,0,1636.8917497000002,None,1638.3922814000002,None,['9'],[1.4075075000000652],1638.3922814000002,None,,,,,,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,m,033_o_m_n_a.jpg,neutral,8,30,f,030_o_f_h_a.jpg,happy,incongruent,9,mismatch,,140,150,,3,151,block2_Pilot_2,33,n_h,n_h_strong,,,,,0,1,1,1,0,100,100,100,,,,,,,,,1641.3928406999999,None,1642.6731273999999,1642.96843,1642.96843,1642.9929620000003,1642.9929620000003,1643.0338989000002,1643.0338989000002,None,7,0,1643.0338989000002,None,1644.5338904999999,None,['8'],[0.7379682999999204],1644.5338904999999,None,,,,,1.0138248999996904,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,f,019_m_f_s_a.jpg,sad,7,40,f,040_y_f_n_a.jpg,neutral,incongruent,8,match,,130,170,,18,156,block2_Pilot_2,19,s_n,s_n_weak,,,,,0,1,1,1,0,101,101,101,,,,,,,,,1647.5347404,None,1648.8535030000003,1649.1434414999999,1649.1434414999999,1649.2929385000002,1649.2929385000002,1649.3336923000002,1649.3336923000002,None,7,0,1649.3336923000002,None,1650.8337667,None,['7'],[0.6219930999995995],1650.8337667,None,,,,,0.6261862000001202,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,m,004_o_m_n_a.jpg,neutral,8,13,m,013_y_m_h_a.jpg,happy,incongruent,9,match,,140,150,,18,238,block2_Pilot_2,4,n_h,n_h_weak,,,,,0,1,1,1,0,102,102,102,,,,,,,,,1653.8350696000002,None,1655.8371959,1656.1269948,1656.1269948,1656.2763519,1656.2763519,1656.3172263000001,1656.3172263000001,None,8,0,1656.3172263000001,None,1657.817324,None,None,,1657.817324,None,,,,,0.6425744000002851,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,f,012_o_f_n_a.jpg,neutral,8,21,f,021_o_f_n_a.jpg,neutral,congruent,8,match,,140,170,,2,164,block2_Pilot_2,12,n_n,n_n_strong,,,,,0,1,1,1,0,103,103,103,,,,,,,,,1660.8173496,None,1662.2053396000001,1662.5021328000003,1662.5021328000003,1662.5184275000001,1662.5184275000001,1662.5590413999998,1662.5590413999998,None,None,0,1662.5590413999998,None,1664.0588704000002,None,['8'],[1.3087789000001067],1664.0588704000002,None,,,,,,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,m,004_o_m_n_a.jpg,neutral,8,4,m,004_o_m_h_a.jpg,happy,incongruent,9,match,,140,150,,1,238,block2_Pilot_2,4,n_h,n_h_weak,,,,,0,1,1,1,0,104,104,104,,,,,,,,,1667.0593113999998,None,1669.0626949000002,1669.3523715000001,1669.3523715000001,1669.3599138,1669.3599138,1669.400835,1669.400835,None,None,0,1669.400835,None,1670.9008118000002,None,['9'],[0.7309337000001506],1670.9008118000002,None,,,,,,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,m,004_o_m_s_a.jpg,sad,7,33,m,033_o_m_n_a.jpg,neutral,incongruent,8,match,,130,170,,18,171,block2_Pilot_2,4,s_n,s_n_strong,,,,,0,1,1,1,0,105,105,105,,,,,,,,,1673.9010220999999,None,1675.3343681000001,1675.6270848,1675.6270848,1675.7767293000002,1675.7767293000002,1675.8176203000003,1675.8176203000003,None,7,0,1675.8176203000003,None,1677.3178573,None,"['7', '7']","[0.7857170000002043, 0.8098426000001382]",1677.3178573,None,,,,,0.5900314999998955,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,f,028_y_f_n_a.jpg,neutral,8,21,f,021_o_f_s_a.jpg,sad,incongruent,7,match,,140,160,,18,238,block2_Pilot_2,28,n_s,n_s_weak,,,,,0,1,1,1,0,106,106,106,,,,,,,,,1680.3178375000002,None,1682.3667908000002,1682.6608661999999,1682.6608661999999,1682.8102605,1682.8102605,1682.8511124000001,1682.8511124000001,None,8,0,1682.8511124000001,None,1684.3509804,None,['7'],[0.9287654999998267],1684.3509804,None,,,,,0.7007742999999209,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,f,028_y_f_h_a.jpg,happy,9,12,f,012_o_f_h_a.jpg,happy,congruent,9,match,,120,150,,3,152,block2_Pilot_2,28,h_h,h_h_strong,,,,,0,1,1,1,0,107,107,107,,,,,,,,,1687.3521656000003,None,1688.6300402000002,1688.9188903,1688.9188903,1688.9436936000002,1688.9436936000002,1688.9846969999999,1688.9846969999999,None,9,1,1688.9846969999999,None,1690.4846483000001,None,['7'],[0.6270822999999837],1690.4846483000001,None,,,,,0.607067399999778,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,m,004_o_m_s_a.jpg,sad,7,8,m,008_y_m_s_a.jpg,sad,congruent,7,match,,130,160,,18,237,block2_Pilot_2,4,s_s,s_s_weak,,,,,0,1,1,1,0,108,108,108,,,,,,,,,1693.4856679,None,1695.4683753,1695.7606724000002,1695.7606724000002,1695.9105315000002,1695.9105315000002,1695.9512789,1695.9512789,None,7,1,1695.9512789,None,1697.4512991000001,None,['7'],[0.4684165000003304],1697.4512991000001,None,,,,,0.6164377000000059,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,m,004_o_m_n_a.jpg,neutral,8,19,f,019_m_f_n_a.jpg,neutral,congruent,8,mismatch,,140,170,,2,179,block2_Pilot_2,4,n_n,n_n_strong,,,,,0,1,1,1,0,109,109,109,,,,,,,,,1700.4515265999999,None,1702.0152234000002,1702.3112863000001,1702.3112863000001,1702.3273041000002,1702.3273041000002,1702.3681993999999,1702.3681993999999,None,7,0,1702.3681993999999,None,1703.8683689,None,['7'],[0.3712892999997166],1703.8683689,None,,,,,0.887383900000259,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,f,030_o_f_n_a.jpg,neutral,8,27,m,027_o_m_s_a.jpg,sad,incongruent,7,mismatch,,140,160,,1,238,block2_Pilot_2,30,n_s,n_s_weak,,,,,0,1,1,1,0,110,110,110,,,,,,,,,1706.8682532000003,None,1708.8748633999999,1709.1697941000002,1709.1697941000002,1709.1774635000002,1709.1774635000002,1709.2183291000001,1709.2183291000001,None,None,0,1709.2183291000001,None,1710.7184149,None,['9'],[0.7853055999999015],1710.7184149,None,,,,,,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,f,021_o_f_h_a.jpg,happy,9,16,m,016_y_m_s_a.jpg,sad,incongruent,7,mismatch,,120,160,,1,238,block2_Pilot_2,21,h_s,h_s_strong,,,,,0,1,1,1,0,111,111,111,,,,,,,,,1713.7192067,None,1715.7221863999998,1716.0116045,1716.0116045,1716.0190533,1716.0190533,1716.0600482999998,1716.0600482999998,None,None,0,1716.0600482999998,None,1717.5602010000002,None,['9'],[0.7434817000003022],1717.5602010000002,None,,,,,,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,f,012_o_f_h_a.jpg,happy,9,16,m,016_y_m_h_a.jpg,happy,congruent,9,mismatch,,120,150,,18,155,block2_Pilot_2,12,h_h,h_h_strong,,,,,0,1,1,1,0,112,112,112,,,,,,,,,1720.560836,None,1721.8603754,1722.1530062000002,1722.1530062000002,1722.3026515000001,1722.3026515000001,1722.3436434,1722.3436434,None,9,1,1722.3436434,None,1723.8435782000001,None,['7'],[1.3322108000002117],1723.8435782000001,None,,,,,0.5762313000000177,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,f,030_o_f_h_a.jpg,happy,9,28,f,028_y_f_n_a.jpg,neutral,incongruent,8,match,,120,170,,18,238,block2_Pilot_2,30,h_n,h_n_strong,,,,,0,1,1,1,0,113,113,113,,,,,,,,,1726.8436698,None,1728.8680303,1729.1617391,1729.1617391,1729.3111877000001,1729.3111877000001,1729.3521304,1729.3521304,None,9,0,1729.3521304,None,1730.8521577000001,None,['7'],[1.0677154999998493],1730.8521577000001,None,,,,,0.4076822000001812,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,m,013_y_m_s_a.jpg,sad,7,4,m,004_o_m_s_a.jpg,sad,congruent,7,match,,130,160,,2,125,block2_Pilot_2,13,s_s,s_s_strong,,,,,0,1,1,1,0,114,114,114,,,,,,,,,1733.8529889000001,None,1734.9027351,1735.1947464,1735.1947464,1735.2113797000002,1735.2113797000002,1735.2521291000003,1735.2521291000003,None,7,1,1735.2521291000003,None,1736.7528814000002,None,['8'],[0.2709082000001217],1736.7528814000002,None,,,,,0.6997062999998889,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,f,021_o_f_h_a.jpg,happy,9,4,m,004_o_m_h_a.jpg,happy,congruent,9,mismatch,,120,150,,1,238,block2_Pilot_2,21,h_h,h_h_strong,,,,,0,1,1,1,0,115,115,115,,,,,,,,,1739.7530224000002,None,1741.7602476000002,1742.0537067999999,1742.0537067999999,1742.0612351999998,1742.0612351999998,1742.1023874000002,1742.1023874000002,None,None,0,1742.1023874000002,None,1743.6023507999998,None,['9'],[1.0454328000000714],1743.6023507999998,None,,,,,,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,f,028_y_f_n_a.jpg,neutral,8,21,f,021_o_f_n_a.jpg,neutral,congruent,8,match,,140,170,,2,207,block2_Pilot_2,28,n_n,n_n_weak,,,,,0,1,1,1,0,116,116,116,,,,,,,,,1746.6031346,None,1748.3479646,1748.6373095,1748.6373095,1748.653272,1748.653272,1748.6941421000001,1748.6941421000001,None,8,1,1748.6941421000001,None,1750.1941041,None,['8'],[0.9336699000000408],1750.1941041,None,,,,,1.4333778000000166,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,f,040_y_f_n_a.jpg,neutral,8,8,m,008_y_m_n_a.jpg,neutral,congruent,8,mismatch,,140,170,,1,238,block2_Pilot_2,40,n_n,n_n_weak,,,,,0,1,1,1,0,117,117,117,,,,,,,,,1753.1942663999998,None,1755.1977302,1755.4873254,1755.4873254,1755.4949560999999,1755.4949560999999,1755.5360781,1755.5360781,None,None,0,1755.5360781,None,1757.0363115,None,['9'],[0.33147639999970124],1757.0363115,None,,,,,,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,m,013_y_m_n_a.jpg,neutral,8,13,m,013_y_m_h_a.jpg,happy,incongruent,9,match,,140,150,,1,238,block2_Pilot_2,13,n_h,n_h_weak,,,,,0,1,1,1,0,118,118,118,,,,,,,,,1760.0361675,None,1762.0620752,1762.3542416999999,1762.3542416999999,1762.3618447,1762.3618447,1762.4027882999999,1762.4027882999999,None,None,0,1762.4027882999999,None,1763.9030355,None,['9'],[0.8328403000000435],1763.9030355,None,,,,,,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,m,013_y_m_h_a.jpg,happy,9,28,f,028_y_f_h_a.jpg,happy,congruent,9,mismatch,,120,150,,1,238,block2_Pilot_2,13,h_h,h_h_weak,,,,,0,1,1,1,0,119,119,119,,,,,,,,,1766.9034055000002,None,1768.9078481000001,1769.2042041,1769.2042041,1769.2119772,1769.2119772,1769.2528175000002,1769.2528175000002,None,None,0,1769.2528175000002,None,1770.7529839,None,['9'],[0.43867869999985487],1770.7529839,None,,,,,,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,m,004_o_m_h_a.jpg,happy,9,13,m,013_y_m_h_a.jpg,happy,congruent,9,match,,120,150,,1,238,block3_Pilot_2,4,h_h,h_h_strong,,,,,0,2,2,2,0,0,0,0,,,,,,,,,1793.7921922,None,1795.7920927,1796.0882033000003,1796.0882033000003,1796.0958769,1796.0958769,1796.1366349999998,1796.1366349999998,None,None,0,1796.1366349999998,None,1797.6377438,None,['9'],[0.810054399999899],1797.6377438,None,,,1773.7535982,None,,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,f,021_o_f_h_a.jpg,happy,9,33,m,033_o_m_h_a.jpg,happy,congruent,9,mismatch,,120,150,,3,166,block3_Pilot_2,21,h_h,h_h_weak,,,,,0,2,2,2,0,1,1,1,,,,,,,,,1800.6375911999999,None,1802.0406024,1802.3301615,1802.3301615,1802.3543654999999,1802.3543654999999,1802.3954261,1802.3954261,None,9,1,1802.3954261,None,1803.8962847000003,None,['7'],[0.41548759999977847],1803.8962847000003,None,,,,,0.908346199999869,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,m,027_o_m_h_a.jpg,happy,9,21,f,021_o_f_n_a.jpg,neutral,incongruent,8,mismatch,,120,170,,18,188,block3_Pilot_2,27,h_n,h_n_weak,,,,,0,2,2,2,0,2,2,2,,,,,,,,,1806.8958224000003,None,1808.481887,1808.7717932,1808.7717932,1808.9211512000002,1808.9211512000002,1808.9618880000003,1808.9618880000003,None,9,0,1808.9618880000003,None,1810.4621382999999,None,['7'],[0.4897049999999581],1810.4621382999999,None,,,,,0.6856516999996529,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,f,019_m_f_n_a.jpg,neutral,8,13,m,013_y_m_s_a.jpg,sad,incongruent,7,mismatch,,140,160,,1,238,block3_Pilot_2,19,n_s,n_s_strong,,,,,0,2,2,2,0,3,3,3,,,,,,,,,1813.4627229000002,None,1815.4650406,1815.7553686,1815.7553686,1815.7629574000002,1815.7629574000002,1815.8038596000001,1815.8038596000001,None,None,0,1815.8038596000001,None,1817.303824,None,None,,1817.303824,None,,,,,,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,f,019_m_f_h_a.jpg,happy,9,40,f,040_y_f_s_a.jpg,sad,incongruent,7,match,,120,160,,2,129,block3_Pilot_2,19,h_s,h_s_strong,,,,,0,2,2,2,0,4,4,4,,,,,,,,,1820.3041758,None,1821.3871612000003,1821.6798643000002,1821.6798643000002,1821.6965706,1821.6965706,1821.7372301999999,1821.7372301999999,None,9,0,1821.7372301999999,None,1823.2372071,None,['7'],[1.1065646000001834],1823.2372071,None,,,,,0.4943806000001132,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
