Person	primeGender	prime	primeEmotion	corrAnsPrime	targetPerson	targetGender	target	targetEmotion	Cond	corrAnsTar	gender	condition	ID_primer	ID_target	PrimerTime	PrimerTime120	JitterTime	conditionsFile	primePerson	emotion_condition	Condition	example.thisRepN	example.thisTrialN	example.thisN	example.thisIndex	readinBlocks.thisRepN	readinBlocks.thisTrialN	readinBlocks.thisN	readinBlocks.thisIndex	trials.thisRepN	trials.thisTrialN	trials.thisN	trials.thisIndex	text_intro.started	text_intro.stopped	text_probe.started	text_probe.stopped	key_resp_2.keys	key_resp_2.rt	key_resp_2.started	key_resp_2.stopped	polygon_ISI.started	polygon_ISI.stopped	polygon.started	polygon.stopped	primerImage.started	primerImage.stopped		maskImage.started	maskImage.stopped	response.started	response.stopped	key_resp.keys	key_resp.corr	key_resp.started	key_resp.stopped	text.started	text.stopped	key_resp_Rating.keys	key_resp_Rating.rt	key_resp_Rating.started	key_resp_Rating.stopped	text_start.started	text_start.stopped	text_pause.started	text_pause.stopped	key_resp.rt	text_ende.started	text_ende.stopped	participant	date	expName	psychopyVersion	frameRate
																																		159.5651206	164.5227638	164.5227638	None	7	16.8360244	159.5651206	None																													Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
2	f	1113_y_f_s_a.jpg	sad	7	1	m	1111_m_m_h_a.jpg	happy	incongruent	9	mix	s+h	130	150	1	2	148					0	0	0	0																	176.5062285	None	177.8490978	178.1666021	178.1666021	178.2004929	0.0338908	178.2004929	178.2339695	178.2339695	None	None	0	178.2339695	None	179.7301458	None	['9']	[2.91114349999998]	179.7301458	None								Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
2	f	1111_m_m_h_a.jpg	happy	9	3	f	1113_y_f_s_a.jpg	sad	incongruent	7	mix	h+s	120	160	9	18	195					0	1	1	1																	182.7297681	None	184.3836644	184.6729509	184.6729509	184.8223166	0.1493657	184.8223166	184.8628179	184.8628179	None	None	0	184.8628179	None	186.3630911	None	None		186.3630911	None								Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
2	f	1112_m_f_n_a.jpg	neutral	8	2	f	1112_m_f_n_a.jpg	neutral	congruent	8	match	n+n	140	170	9	18	134					0	2	2	2																	189.3631341	None	190.5380323	190.831456	190.831456	190.9809968	0.1495408	190.9809968	191.0211314	191.0211314	None	None	0	191.0211314	None	192.5217381	None	['8', '7']	[0.18356280000000424, 2.9674982000000227]	192.5217381	None								Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	m	033_o_m_h_a.jpg	happy	9	30	f	030_o_f_n_a.jpg	neutral	incongruent	8	mismatch		120	170		18	238	block1_Pilot_2	33	h_n	h_n_strong					0	0	0	0	0	0	0	0									196.5674253	None	198.560753	198.855856	198.855856	199.0056432	0.1497872	199.0056432	199.0464277	199.0464277	None	9	0	199.0464277	None	200.5468684	None	['7']	[2.3743977000000314]	200.5468684	None	195.5212327	None	None	None	1.4587806			Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	m	004_o_m_h_a.jpg	happy	9	12	f	012_o_f_h_a.jpg	happy	congruent	9	mismatch		120	150		2	218	block1_Pilot_2	4	h_h	h_h_weak					0	0	0	0	0	1	1	1									203.5471743	None	205.4119815	205.7068093	205.7068093	205.7226082	0.0157989	205.7226082	205.7634055	205.7634055	None	None	0	205.7634055	None	207.2633651	None	['9', '7']	[0.2579665999999179, 2.2258013999999093]	207.2633651	None								Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	f	012_o_f_h_a.jpg	happy	9	33	m	033_o_m_h_a.jpg	happy	congruent	9	mismatch		120	150		2	140	block1_Pilot_2	12	h_h	h_h_weak					0	0	0	0	0	2	2	2									210.2640431	None	211.449	211.7393575	211.7393575	211.7558771	0.0165196	211.7558771	211.7966001	211.7966001	None	None	0	211.7966001	None	213.2967709	None	['9']	[1.832594800000038]	213.2967709	None								Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	f	040_y_f_n_a.jpg	neutral	8	40	f	040_y_f_h_a.jpg	happy	incongruent	9	match		140	150		2	192	block1_Pilot_2	40	n_h	n_h_weak					0	0	0	0	0	3	3	3									216.2969179	None	217.9364483	218.2319422	218.2319422	218.2479247	0.0159825	218.2479247	218.2885429	218.2885429	None	None	0	218.2885429	None	219.7885043	None	['8', '8']	[0.03651999999999589, 2.4925849999999627]	219.7885043	None								Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	m	013_y_m_s_a.jpg	sad	7	16	m	016_y_m_n_a.jpg	neutral	incongruent	8	match		130	170		3	155	block1_Pilot_2	13	s_n	s_n_weak					0	0	0	0	0	4	4	4									222.7899799	None	224.0961635	224.3896303	224.3896303	224.4144629	0.0248326	224.4144629	224.4552102	224.4552102	None	8	1	224.4552102	None	225.9553884	None	['8']	[2.6138650000000325]	225.9553884	None					1.065976			Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	f	012_o_f_h_a.jpg	happy	9	21	f	021_o_f_h_a.jpg	happy	congruent	9	match		120	150		2	216	block1_Pilot_2	12	h_h	h_h_strong					0	0	0	0	0	5	5	5									228.9554691	None	230.7630443	231.0564689	231.0564689	231.0733278	0.0168589	231.0733278	231.1139377	231.1139377	None	None	0	231.1139377	None	232.6138336	None	['9']	[0.8914782000000514]	232.6138336	None								Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	f	040_y_f_s_a.jpg	sad	7	40	f	040_y_f_h_a.jpg	happy	incongruent	9	match		130	150		1	238	block1_Pilot_2	40	s_h	s_h_weak					0	0	0	0	0	6	6	6									235.6143686	None	237.6114796	237.9067269	237.9067269	237.9147351	0.0080082	237.9147351	237.9555209	237.9555209	None	None	0	237.9555209	None	239.4555651	None	['9']	[0.7295637999999371]	239.4555651	None								Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	m	033_o_m_n_a.jpg	neutral	8	27	m	027_o_m_n_a.jpg	neutral	congruent	8	match		140	170		18	238	block1_Pilot_2	33	n_n	n_n_weak					0	0	0	0	0	7	7	7									242.4557309	None	244.5208123	244.815461	244.815461	244.9650134	0.1495524	244.9650134	245.0056354	245.0056354	None	8	1	245.0056354	None	246.5068064	None	['7']	[1.0543605999999954]	246.5068064	None					0.6674657			Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	f	040_y_f_h_a.jpg	happy	9	19	f	019_m_f_n_a.jpg	neutral	incongruent	8	match		120	170		1	238	block1_Pilot_2	40	h_n	h_n_strong					0	0	0	0	0	8	8	8									249.5064734	None	251.5023365	251.7901146	251.7901146	251.7982406	0.008126	251.7982406	251.8390245	251.8390245	None	None	0	251.8390245	None	253.3393749	None	['9']	[0.5817909999999529]	253.3393749	None								Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	m	013_y_m_h_a.jpg	happy	9	12	f	012_o_f_s_a.jpg	sad	incongruent	7	mismatch		120	160		3	198	block1_Pilot_2	13	h_s	h_s_weak					0	0	0	0	0	9	9	9									256.3392826	None	258.0309626	258.3245017	258.3245017	258.3487901	0.0242884	258.3487901	258.3893008	258.3893008	None	7	1	258.3893008	None	259.8893649	None	['8']	[2.015741700000035]	259.8893649	None					0.8998629			Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	m	008_y_m_h_a.jpg	happy	9	4	m	004_o_m_n_a.jpg	neutral	incongruent	8	match		120	170		18	150	block1_Pilot_2	8	h_n	h_n_strong					0	0	0	0	0	10	10	10									262.8895331	None	264.1542653	264.4488988	264.4488988	264.5993706	0.1504718	264.5993706	264.6397521	264.6397521	None	9	0	264.6397521	None	266.1394781	None	['7']	[1.03755799999999]	266.1394781	None					0.5533658			Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	f	019_m_f_h_a.jpg	happy	9	27	m	027_o_m_s_a.jpg	sad	incongruent	7	mismatch		120	160		1	238	block1_Pilot_2	19	h_s	h_s_weak					0	0	0	0	0	11	11	11									269.1398916	None	271.1364049	271.4328501	271.4328501	271.4407647	0.0079146	271.4407647	271.4812659	271.4812659	None	None	0	271.4812659	None	272.9813825	None	['9']	[0.5398222000000032]	272.9813825	None								Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	m	016_y_m_s_a.jpg	sad	7	4	m	004_o_m_s_a.jpg	sad	congruent	7	match		130	160		18	142	block1_Pilot_2	16	s_s	s_s_strong					0	0	0	0	0	12	12	12									275.9816189	None	277.1780936	277.4741386	277.4741386	277.6243989	0.1502603	277.6243989	277.6648306	277.6648306	None	7	1	277.6648306	None	279.1646456	None	['7']	[0.8123237999999446]	279.1646456	None					1.0082586			Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	f	021_o_f_n_a.jpg	neutral	8	21	f	021_o_f_h_a.jpg	happy	incongruent	9	match		140	150		3	171	block1_Pilot_2	21	n_h	n_h_weak					0	0	0	0	0	13	13	13									282.1664586	None	283.6159702	283.9081676	283.9081676	283.9322735	0.0241059	283.9322735	283.9730199	283.9730199	None	8	0	283.9730199	None	285.4730609	None	['7']	[0.3759051999999201]	285.4730609	None					0.7481195			Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	f	012_o_f_h_a.jpg	happy	9	13	m	013_y_m_h_a.jpg	happy	congruent	9	mismatch		120	150		3	213	block1_Pilot_2	12	h_h	h_h_weak					0	0	0	0	0	14	14	14									288.473293	None	290.2567797	290.5495808	290.5495808	290.5742382	0.0246574	290.5742382	290.6148298	290.6148298	None	9	1	290.6148298	None	292.1148698	None	['7']	[1.1662920999999642]	292.1148698	None					1.0662989			Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	f	021_o_f_s_a.jpg	sad	7	27	m	027_o_m_n_a.jpg	neutral	incongruent	8	mismatch		130	170		3	174	block1_Pilot_2	21	s_n	s_n_weak					0	0	0	0	0	15	15	15									295.1153671	None	296.5786709	296.8749229	296.8749229	296.8993387	0.0244158	296.8993387	296.9399534	296.9399534	None	7	0	296.9399534	None	298.4407464	None	['8']	[1.008174199999985]	298.4407464	None					1.1731336			Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	f	019_m_f_n_a.jpg	neutral	8	19	f	019_m_f_h_a.jpg	happy	incongruent	9	match		140	150		3	238	block1_Pilot_2	19	n_h	n_h_weak					0	0	0	0	0	16	16	16									301.4405139	None	303.5408952	303.8334844	303.8334844	303.8582979	0.0248135	303.8582979	303.8985789	303.8985789	None	8	0	303.8985789	None	305.3984985	None	['8']	[0.794459399999937]	305.3984985	None					0.7104258			Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	f	028_y_f_n_a.jpg	neutral	8	30	f	030_o_f_s_a.jpg	sad	incongruent	7	match		140	160		18	219	block1_Pilot_2	28	n_s	n_s_weak					0	0	0	0	0	17	17	17									308.399325	None	310.249033	310.5417472	310.5417472	310.6911879	0.1494407	310.6911879	310.7318829	310.7318829	None	8	0	310.7318829	None	312.2320151	None	['7']	[0.4489939999999706]	312.2320151	None					0.7652214			Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	m	008_y_m_h_a.jpg	happy	9	8	m	008_y_m_s_a.jpg	sad	incongruent	7	match		120	160		3	176	block1_Pilot_2	8	h_s	h_s_weak					0	0	0	0	0	18	18	18									315.2328017	None	316.7083064	317.0001827	317.0001827	317.0248564	0.0246737	317.0248564	317.0655607	317.0655607	None	9	0	317.0655607	None	318.5654651	None	['7']	[0.3794586999999865]	318.5654651	None					0.8155714			Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	f	019_m_f_h_a.jpg	happy	9	33	m	033_o_m_n_a.jpg	neutral	incongruent	8	mismatch		120	170		18	136	block1_Pilot_2	19	h_n	h_n_weak					0	0	0	0	0	19	19	19									321.5655813	None	322.7082411	323.0002398	323.0002398	323.1499163	0.1496765	323.1499163	323.1905359	323.1905359	None	9	0	323.1905359	None	324.6909586	None	['7']	[0.7822589999999536]	324.6909586	None					0.7544436			Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	m	013_y_m_n_a.jpg	neutral	8	12	f	012_o_f_s_a.jpg	sad	incongruent	7	mismatch		140	160		2	132	block1_Pilot_2	13	n_s	n_s_strong					0	0	0	0	0	20	20	20									327.691104	None	328.8760914	329.1673274	329.1673274	329.1834304	0.016103	329.1834304	329.2243995	329.2243995	None	8	0	329.2243995	None	330.7240424	None	['8']	[2.2128797000000304]	330.7240424	None					1.3846045			Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	f	040_y_f_s_a.jpg	sad	7	8	m	008_y_m_h_a.jpg	happy	incongruent	9	mismatch		130	150		2	175	block1_Pilot_2	40	s_h	s_h_weak					0	0	0	0	0	21	21	21									333.7251205	None	335.1934718	335.483411	335.483411	335.5001398	0.0167288	335.5001398	335.5406445	335.5406445	None	None	0	335.5406445	None	337.0407516	None	['9']	[0.3923002000000224]	337.0407516	None								Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	m	004_o_m_h_a.jpg	happy	9	40	f	040_y_f_s_a.jpg	sad	incongruent	7	mismatch		120	160		2	193	block1_Pilot_2	4	h_s	h_s_weak					0	0	0	0	0	22	22	22									340.0410865	None	341.693616	341.9845038	341.9845038	342.0003069	0.0158031	342.0003069	342.0409203	342.0409203	None	None	0	342.0409203	None	343.541283	None	['9', '8']	[0.043717500000070686, 1.139687800000047]	343.541283	None								Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	f	028_y_f_s_a.jpg	sad	7	13	m	013_y_m_n_a.jpg	neutral	incongruent	8	mismatch		130	170		2	126	block1_Pilot_2	28	s_n	s_n_weak					0	0	0	0	0	23	23	23									346.5415628	None	347.6113455	347.9007084	347.9007084	347.9168506	0.0161422	347.9168506	347.9579408	347.9579408	None	7	0	347.9579408	None	349.4576487	None	['8']	[0.42340709999996307]	349.4576487	None					0.9870673			Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	m	004_o_m_h_a.jpg	happy	9	40	f	040_y_f_n_a.jpg	neutral	incongruent	8	mismatch		120	170		3	146	block1_Pilot_2	4	h_n	h_n_strong					0	0	0	0	0	24	24	24									352.4578387	None	353.7275348	354.0176123	354.0176123	354.0424671	0.0248548	354.0424671	354.082719	354.082719	None	7	0	354.082719	None	355.5834223	None	['8']	[0.5294412999999167]	355.5834223	None					1.206235			Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	m	008_y_m_s_a.jpg	sad	7	30	f	030_o_f_n_a.jpg	neutral	incongruent	8	mismatch		130	170		3	132	block1_Pilot_2	8	s_n	s_n_strong					0	0	0	0	0	25	25	25									358.5830428	None	361.0551251	361.3514707	361.3514707	361.3755637	0.024093	361.3755637	361.416114	361.416114	None	7	0	361.416114	None	362.916361	None	['8']	[1.0286363000000165]	362.916361	None					1.1127757			Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	f	040_y_f_n_a.jpg	neutral	8	40	f	040_y_f_s_a.jpg	sad	incongruent	7	match		140	160		2	123	block1_Pilot_2	40	n_s	n_s_weak					0	0	0	0	0	26	26	26									365.9163782	None	366.9608205	367.251497	367.251497	367.2671931	0.0156961	367.2671931	367.3079342	367.3079342	None	8	0	367.3079342	None	368.807999	None	['8']	[0.3209587000000056]	368.807999	None					0.8129365			Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	f	028_y_f_s_a.jpg	sad	7	27	m	027_o_m_s_a.jpg	sad	congruent	7	mismatch		130	160		3	159	block1_Pilot_2	28	s_s	s_s_weak					0	0	0	0	0	27	27	27									371.8081859	None	373.1542957	373.4426603	373.4426603	373.4672878	0.0246275	373.4672878	373.5080811	373.5080811	None	None	0	373.5080811	None	375.0084158	None	['7', '9']	[0.10443829999996979, 0.856530199999952]	375.0084158	None								Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	f	012_o_f_s_a.jpg	sad	7	27	m	027_o_m_s_a.jpg	sad	congruent	7	mismatch		130	160		18	166	block1_Pilot_2	12	s_s	s_s_weak					0	0	0	0	0	28	28	28									378.0082493	None	379.4035923	379.6925689	379.6925689	379.8423214	0.1497525	379.8423214	379.8831923	379.8831923	None	7	1	379.8831923	None	381.383335	None	['7']	[0.4656221000000187]	381.383335	None					0.7978182			Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	f	028_y_f_n_a.jpg	neutral	8	28	f	028_y_f_h_a.jpg	happy	incongruent	9	match		140	150		2	186	block1_Pilot_2	28	n_h	n_h_weak					0	0	0	0	0	29	29	29									384.3833898	None	385.9859405	386.2762972	386.2762972	386.2924779	0.0161807	386.2924779	386.3332344	386.3332344	None	8	0	386.3332344	None	387.8333288	None	['8']	[0.35965299999998024]	387.8333288	None					0.7956723			Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	m	027_o_m_n_a.jpg	neutral	8	16	m	016_y_m_n_a.jpg	neutral	congruent	8	match		140	170		2	188	block1_Pilot_2	27	n_n	n_n_weak					0	0	0	0	0	30	30	30									390.8337104	None	392.4260118	392.7182915	392.7182915	392.7342528	0.0159613	392.7342528	392.77497	392.77497	None	None	0	392.77497	None	394.2751234	None	['9']	[0.8857079000000567]	394.2751234	None								Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	f	012_o_f_s_a.jpg	sad	7	13	m	013_y_m_n_a.jpg	neutral	incongruent	8	mismatch		130	170		3	162	block1_Pilot_2	12	s_n	s_n_strong					0	0	0	0	0	31	31	31									397.2753651	None	398.6305556	398.9260967	398.9260967	398.9510271	0.0249304	398.9510271	398.9918341	398.9918341	None	7	0	398.9918341	None	400.4919356	None	['8']	[0.37294810000003054]	400.4919356	None					0.9450079			Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	f	012_o_f_s_a.jpg	sad	7	16	m	016_y_m_h_a.jpg	happy	incongruent	9	mismatch		130	150		1	238	block1_Pilot_2	12	s_h	s_h_strong					0	0	0	0	0	32	32	32									403.4920964	None	405.4778504	405.7763786	405.7763786	405.7846177	0.0082391	405.7846177	405.8253249	405.8253249	None	None	0	405.8253249	None	407.3256878	None	['9']	[1.0591442000001052]	407.3256878	None								Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	f	028_y_f_n_a.jpg	neutral	8	21	f	021_o_f_n_a.jpg	neutral	congruent	8	match		140	170		3	220	block1_Pilot_2	28	n_n	n_n_weak					0	0	0	0	0	33	33	33									410.3262445	None	412.2567736	412.551902	412.551902	412.5763394	0.0244374	412.5763394	412.6171421	412.6171421	None	None	0	412.6171421	None	414.1174703	None	['8']	[0.4354745999999068]	414.1174703	None								Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	f	040_y_f_h_a.jpg	happy	9	33	m	033_o_m_s_a.jpg	sad	incongruent	7	mismatch		120	160		2	194	block1_Pilot_2	40	h_s	h_s_weak					0	0	0	0	0	34	34	34									417.1174176	None	418.7446642	419.0350204	419.0350204	419.0514794	0.016459	419.0514794	419.0922789	419.0922789	None	9	0	419.0922789	None	420.5924566	None	['8']	[0.7923540000000457]	420.5924566	None					1.2605426			Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	f	028_y_f_h_a.jpg	happy	9	8	m	008_y_m_n_a.jpg	neutral	incongruent	8	mismatch		120	170		3	162	block1_Pilot_2	28	h_n	h_n_weak					0	0	0	0	0	35	35	35									423.5925384	None	424.9655321	425.2601581	425.2601581	425.2849122	0.0247541	425.2849122	425.3265635	425.3265635	None	9	0	425.3265635	None	426.8258982	None	['8']	[0.6951964999999518]	426.8258982	None					0.8903799			Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	m	013_y_m_n_a.jpg	neutral	8	27	m	027_o_m_n_a.jpg	neutral	congruent	8	match		140	170		2	126	block1_Pilot_2	13	n_n	n_n_strong					0	0	0	0	0	36	36	36									429.8271851	None	430.9490516	431.244353	431.244353	431.2604668	0.0161138	431.2604668	431.3013447	431.3013447	None	None	0	431.3013447	None	432.8013509	None	['9']	[0.6235305000000153]	432.8013509	None								Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	f	028_y_f_s_a.jpg	sad	7	19	f	019_m_f_n_a.jpg	neutral	incongruent	8	match		130	170		2	156	block1_Pilot_2	28	s_n	s_n_strong					0	0	0	0	0	37	37	37									435.8025329	None	437.1137387	437.4024666	437.4024666	437.4188281	0.0163615	437.4188281	437.4596769	437.4596769	None	None	0	437.4596769	None	438.9599429	None	['9']	[0.5529566999999815]	438.9599429	None								Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	m	016_y_m_s_a.jpg	sad	7	19	f	019_m_f_n_a.jpg	neutral	incongruent	8	mismatch		130	170		3	138	block1_Pilot_2	16	s_n	s_n_weak					0	0	0	0	0	38	38	38									441.9603725	None	443.1212554	443.4108157	443.4108157	443.4356202	0.0248045	443.4356202	443.4764866	443.4764866	None	7	0	443.4764866	None	444.9764785	None	['7']	[0.8884435999999596]	444.9764785	None					0.9964247			Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	m	033_o_m_s_a.jpg	sad	7	27	m	027_o_m_n_a.jpg	neutral	incongruent	8	match		130	170		3	120	block1_Pilot_2	33	s_n	s_n_strong					0	0	0	0	0	39	39	39									447.9767268	None	448.9910518	449.2860292	449.2860292	449.3107484	0.0247192	449.3107484	449.3515858	449.3515858	None	7	0	449.3515858	None	450.8519906	None	['8']	[0.3889499000000569]	450.8519906	None					1.1852093			Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	f	040_y_f_s_a.jpg	sad	7	33	m	033_o_m_n_a.jpg	neutral	incongruent	8	mismatch		130	170		1	238	block1_Pilot_2	40	s_n	s_n_weak					0	0	0	0	0	40	40	40									453.8524133	None	455.8437702	456.1362649	456.1362649	456.1443615	0.0080966	456.1443615	456.185145	456.185145	None	None	0	456.185145	None	457.6851355	None	['9']	[0.43581300000005285]	457.6851355	None								Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	f	021_o_f_n_a.jpg	neutral	8	19	f	019_m_f_s_a.jpg	sad	incongruent	7	match		140	160		1	238	block1_Pilot_2	21	n_s	n_s_strong					0	0	0	0	0	41	41	41									460.6860461	None	462.7671596	463.0617235	463.0617235	463.069327	0.0076035	463.069327	463.110187	463.110187	None	None	0	463.110187	None	464.6103087	None	['9']	[1.062482599999953]	464.6103087	None								Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	m	033_o_m_h_a.jpg	happy	9	27	m	027_o_m_h_a.jpg	happy	congruent	9	match		120	150		3	134	block1_Pilot_2	33	h_h	h_h_weak					0	0	0	0	0	42	42	42									467.6112421	None	468.7345958	469.0281584	469.0281584	469.0527823	0.0246239	469.0527823	469.0937424	469.0937424	None	9	1	469.0937424	None	470.5939395	None	['7']	[0.3351846000000478]	470.5939395	None					0.9232097			Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	f	040_y_f_s_a.jpg	sad	7	4	m	004_o_m_h_a.jpg	happy	incongruent	9	mismatch		130	150		2	225	block1_Pilot_2	40	s_h	s_h_strong					0	0	0	0	0	43	43	43									473.5952327	None	475.4770684	475.7698049	475.7698049	475.7862483	0.0164434	475.7862483	475.8270015	475.8270015	None	8	0	475.8270015	None	477.3276616	None	['8']	[0.30537759999992886]	477.3276616	None					0.7338145			Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	m	027_o_m_s_a.jpg	sad	7	21	f	021_o_f_n_a.jpg	neutral	incongruent	8	mismatch		130	170		18	238	block1_Pilot_2	27	s_n	s_n_weak					0	0	0	0	0	44	44	44									480.3283026	None	482.3247777	482.6197905	482.6197905	482.7697368	0.1499463	482.7697368	482.8105522	482.8105522	None	7	0	482.8105522	None	484.3104376	None	['7']	[1.1144080999999915]	484.3104376	None					0.9264901			Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	m	016_y_m_h_a.jpg	happy	9	16	m	016_y_m_n_a.jpg	neutral	incongruent	8	match		120	170		3	202	block1_Pilot_2	16	h_n	h_n_weak					0	0	0	0	0	45	45	45									487.311669	None	489.0105865	489.3032583	489.3032583	489.3281501	0.0248918	489.3281501	489.3687875	489.3687875	None	9	0	489.3687875	None	490.8695827	None	['7']	[0.36332919999995283]	490.8695827	None					0.8082345			Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	m	033_o_m_h_a.jpg	happy	9	13	m	013_y_m_n_a.jpg	neutral	incongruent	8	match		120	170		2	150	block1_Pilot_2	33	h_n	h_n_weak					0	0	0	0	0	46	46	46									493.8698414	None	495.1270888	495.4201276	495.4201276	495.4366419	0.0165143	495.4366419	495.4776301	495.4776301	None	9	0	495.4776301	None	496.9774473	None	['7']	[0.6632603000000472]	496.9774473	None					0.8992381			Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	f	012_o_f_n_a.jpg	neutral	8	16	m	016_y_m_n_a.jpg	neutral	congruent	8	mismatch		140	170		1	238	block1_Pilot_2	12	n_n	n_n_strong					0	0	0	0	0	47	47	47									499.9783329	None	501.9872233	502.2791748	502.2791748	502.2865644	0.0073896	502.2865644	502.3276232	502.3276232	None	None	0	502.3276232	None	503.8285458	None	['9']	[0.3962699999999586]	503.8285458	None								Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	f	040_y_f_n_a.jpg	neutral	8	30	f	030_o_f_h_a.jpg	happy	incongruent	9	match		140	150		2	194	block1_Pilot_2	40	n_h	n_h_strong					0	0	0	0	0	48	48	48									506.8281465	None	508.4638411	508.75425	508.75425	508.7701635	0.0159135	508.7701635	508.8110717	508.8110717	None	8	0	508.8110717	None	510.3113256	None	['7']	[0.36150820000000294]	510.3113256	None					0.6376313			Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	m	013_y_m_n_a.jpg	neutral	8	12	f	012_o_f_s_a.jpg	sad	incongruent	7	mismatch		140	160		18	238	block1_Pilot_2	13	n_s	n_s_weak					0	0	0	0	0	49	49	49									513.3125332	None	515.3138392	515.6041684	515.6041684	515.7536749	0.1495065	515.7536749	515.7945441	515.7945441	None	8	0	515.7945441	None	517.2943589	None	['7']	[0.49058209999998326]	517.2943589	None					0.5502837			Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	f	012_o_f_h_a.jpg	happy	9	12	f	012_o_f_n_a.jpg	neutral	incongruent	8	match		120	170		2	125	block1_Pilot_2	12	h_n	h_n_strong					0	0	0	0	0	50	50	50									520.2943356	None	521.3440265	521.6372667	521.6372667	521.6537127	0.016446	521.6537127	521.6945804	521.6945804	None	9	0	521.6945804	None	523.1944854	None	['7']	[1.4863391999999749]	523.1944854	None					1.0262621			Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
